id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106016752767291	,P2wwrbBTJ,"去过乌斯怀亚的都是真的环球旅行家
//@LLL安然自得:这次穿越德雷克海峡是风平浪静的，还提前了半天抵达登陆点。以及乌斯怀亚的火地岛公园是真的很漂亮，(世界上最南端的国家公园)拥有神奇的自然保留地，和原始的自然景观，还有世界著名3号公路的起点
 
评论配图",,,,,2024-11-29T11:58:42,更宝🍒Android,14,0,5,,LLL安然自得,2024-11-29 11:58:42,False,1728715190,庄时利和,5105429228815536	,P2heOAZk4,"我老婆朋友圈里有一妹子，前两天看照片去了乌斯怀亚，我老婆说她今天已经到了南极。我说那肯定的，去乌斯怀亚的人大概率得去趟南极，要不然谁跑那么远。
看了一下，中国没有直飞阿根廷的，去一趟得倒两三趟飞机，将近三十个小时，实在太远了，我们应该不会去。另外去趟南极得将近十万一个人吧，能把欧洲好好玩一圈还有剩。
有没有去过乌斯怀亚、魔鬼西风带或南极的朋友啊？想看看你们的照片。",,,,,2024-11-27T21:04:05,iPhone 15 Pro,4537,405,407,,,2024-11-27 21:04:05
5105792978257992	,P2qHvyEhq,"冬日温暖锅✖️快乐清水烫
网页链接
 ",,,,,2024-11-28T21:09:30,更宝🍒Android,12,1,2,,,2024-11-28 21:09:30,True
5105792833556905	,P2qHheVjr,好的,,,,,2024-11-28T21:08:55,更宝🍒Android,18,1,6,,,2024-11-28 21:08:55,False,3143429710,李涛中医,5101600507166949	,P0FDsu4rX,"冬天吃根，身体无病根！多吃这七种“根”，补能量、强体质、暖全身
俗话说“春吃芽，夏吃叶，秋吃果，冬吃根”，这是老祖宗口口相传保留下来的饮食文化，从养生的角度来看也有一定的道理，体现了顺应四时而食的理念。
为什么冬要吃根？
一方面是择鲜而食，冬天有许多根菜上市，如山药、萝卜、莲藕、冬笋、芋头、红薯等应季蔬菜。另一方面，冬天阳气收敛，阴气升发，人体的阴阳消长代谢处于较低水平，营养物质不易流失更容易被人体吸收，故此时进补，更容易藏住。
“冬藏”以蓄积能量，有利于来年的更好地生发，而根部是植物在冬季储藏能量最多的部位，故冬吃根，在一定程度上而言可以有助人体的封藏。
现在正是冬藏的季节，今天就给大家推荐几种适合冬天吃的“根菜”。
1.山药
山药性平，味甘，归脾、肺、肾经，能健脾养胃、生津益肺、补肾涩精。
《本草求真》：“山药，本属食物，古人用入汤剂，谓其补脾益气除热。然气虽温而却平，为补脾肺之阴，是以能润皮毛、长肌肉”。
《本草经读》中说：“山药，能补肾填精，精足则阴强、目明、耳聪。”因此，山药对于一些夜尿繁多、尿频、男子遗精等有不错的调理效果。
莲子枸杞山药粥
材料：莲子肉（去皮，去心）20克，怀山药30g（药店购买干品），枸杞子15g，粳米100g。
做法：将材料洗净沥干后，加水适量，文火煎煮至稀稠粥状，即可食用。或先煎煮莲子、山药、枸杞两次，滤出药液，以药液代替水与米同煮成粥食用。
功效：补肾固精。肾虚体亏，腰膝酸软、神疲乏力、多尿甚则遗尿、遗精、眼目昏花者可以长期服用。
2.芋头
芋头性平，味辛、甘，归胃经，具有健脾补虚，宽肠通便，消肿散结的功效，用调脾胃虚弱、纳少乏力、便秘、消渴、瘰疬、腹中癖块、肿毒等。
注意：多吃易腹胀腹泻，且不能生吃，否则易过敏。
芋头花生排骨粥
材料：芋头150g，花生仁50g，排骨200g，粳米100g。
做法：芋头去皮切丁，花生仁泡发，排骨剁成小块备用；锅中加粳米和适量水，大火烧开；加排骨和芋头，继续煮30分钟；关火，加适量食盐调味，出锅。
功效：健脾通便。芋头有健脾补虚，宽肠通便的作用。搭配补脾益气、润肺滑肠的花生仁，两者搭配，适合气血或者气阴不足而便秘者食用。
适合人群：适合气血不足的便秘者，常见排便费力不畅，疲倦乏力，懒言少语，食欲不振，舌淡，脉弱等。
3.莲藕
《中华本草》记载：藕，性味甘、寒；归心、脾、胃、肝、肺经，能清热生津，凉血，散瘀，止血。
莲藕生食如榨汁可清热生津滋阴，有利于改善冬日容易出现的口渴、咽干、皮肤干燥、便秘等，加入鲜梨汁、甘蔗汁或者蜂蜜混合饮用，效果更佳。
莲藕熟食可健脾消食补心血，因此脾胃虚弱、心脾两虚、脾虚食滞的朋友，尤其是冬天虚不受补或因冬日萧条之景而感惆怅的朋友，可以经常食用煮熟的藕或熬浓藕汤饮用，可以起到健脾消食，养血补心的功效。
党参莲藕排骨汤
材料：党参20g，莲藕500g，去核红枣4粒，排骨300g，生姜3片。
做法：莲藕洗净去皮，切片待用；排骨焯水待用；加入适量清水，把所有材料放进锅中大火烧开，中火熬煮1小时，调味食用。
功效：益气养血。适合气血不足者，常见面色萎黄、唇色淡白、疲倦乏力、手足不温、月经量少、舌淡红、苔薄白等。
4.白萝卜
白萝卜性凉味甘辛，但生吃、熟吃侧重的功效不同。
生吃能生津润肺、清热排毒，秋冬嗓子疼痛、扁桃体发炎的情况，喝生萝卜榨汁能缓解不适。
熟食有下气消食、化痰导滞的功效，可缓解脾胃虚弱导致的虚性腹胀、吃多了引起的食积腹胀、胃肠动力不足引起的便秘腹胀、受寒引起的寒性腹胀以及痰多咳嗽。
萝卜鲫鱼汤
材料：白萝卜500g、陈皮5g、姜5片、鲫鱼1条（约500g）
做法：用锅把已清除内脏的鲫鱼两面煎香，备用；白萝卜去皮切成细块；在锅中放入适量清水，放入所有材料熬1小时左右，饮用。
功效：健脾理气、祛湿开胃。适合脾虚湿困者，常见脘腹胀满、胃纳一般、口黏口甜、大便溏烂、舌淡有齿印、苔白腻者。
5.土豆
中医认为，马铃薯性平，味甘，具有和胃健中、润肠通便的作用，可用于大便不通。马铃薯还有解毒消肿的作用，取适量磨汁涂抹外用，还可用于腮腺炎、痈肿、湿疹、烫伤等。
马铃薯炖鸡汤
材料：马铃薯200g，三黄鸡1只，生姜3片。
做法：马铃薯洗净后去皮切块。三黄鸡焯水后和姜片一同放入锅中油爆炒，加入马铃薯和适量的清水，大火煮开后转小火炖30分钟左右，加入适量的盐调味后即可食用。
功效：健脾通便。适合脾胃虚弱、大便不通者，常见疲倦乏力、胃口不佳、大便干结、排便不畅者。
6.冬笋
冬笋，是很多人都熟悉的一道冬令美味。吃笋，就不得不提它的“三美”：
✦“颜值”美——刚挖出来的新鲜冬笋，剥开金色笋衣，可见笋肉洁白如玉、光润肥壮，宛如出水芙蓉。
✦味道美——新鲜的冬笋切成细丝和肉同炒，柔嫩爽口，味道鲜美。
✦营养美——冬笋味甘、性微寒，归胃、肺经，具有滋阴凉血、开胃健脾、宽肠利膈、和中润肠、清热化痰、养肝明目等功效。
在营养学家眼里，冬笋还具备三低一高的营养特点，即：低热量、低脂肪、低糖、高膳食纤维。实为饱腹、养生的食疗佳品。
素笋汤
材料：冬笋200g，鲜汤250g，香菜梗、水发黑木耳、葱姜汁、精盐、味精、麻油各适量。
做法：先将冬笋去皮洗净，切成长8厘米、宽1厘米的薄片，放沸水中略烫捞出，放凉水中过凉后捞出控水。黑木耳择成小朵，香菜梗洗净后切成3厘米长的段。炒锅上旺火，放入鲜汤，加入葱姜汁、精盐、味精，再放入竹笋片、黑木耳片，待汤煮沸时，用后勺撇去浮沫，放入香菜梗，淋上麻油搅匀后盛入碗中。
 7.红薯
中医认为，红薯性平，味甘，归脾、胃、大肠、肾经。《本草纲目》称：“（红薯）补虚乏，益气力，健脾胃，强肾阴。”红薯具有补中和血，健脾益胃，宽肠通便的功效，主调脾虚气弱，大便秘结，少气乏力。生吃可以生津止渴，还可用于口渴咽干。
注意：空腹吃红薯易烧心，吃多易腹胀，腹泻者食用后易加重。红薯忌与柿子同吃，因为容易形成胃结石。
红薯生姜汤
材料：红薯250g，生姜3片，冰糖适量。
做法：红薯洗净后去皮切块，生姜切片；以上食材放入锅中，加入适量的清水，大火煮开后转小火煮30分钟；加入适量的冰糖后即可饮用。
功效：润肠通便。
适合人群：大便不通者，常见大便干结，排便困难，面色少华，口唇色淡，疲倦乏力者。",,,,,2024-11-17T07:30:07,Xiaomi Civi 3,68,0,62,,,2024-11-17 07:30:07
5105746439573587	,P2purEawH,"月12宫：天人关系。我包围世界。重建共同体
之前写到——《史记》“臣闻天下之患在于土崩，不在于瓦解，古今一也。”人心和环境存在着对应关系，土崩就是沙漠化，包括环境、人心和共同体的沙漠化。如今我国强大的沙漠治理，锁边合龙，沙漠反绿行动，也意味着人心得以复苏，真正的共同体得以重新建立的开始。",,,,,2024-11-28T18:04:34,更宝🍒Android,82,5,8,,,2024-11-28 18:04:34,False,5044281310,澎湃新闻,5105635564454366	,P2mBCiGMC,"【锁边“合龙”！#中国最大沙漠塔克拉玛干被围起来了#】#塔克拉玛干沙漠被围起来了#11月28日上午，在位于新疆塔克拉玛干沙漠南缘的和田地区于田县，随着最后一棵玫瑰花苗种下，长达285公里的塔克拉玛干沙漠边缘阻击战空白区顺利实现“锁边合龙”。
面积33.76万平方公里的塔克拉玛干沙漠，是中国最大、世界第二大流动沙漠，边缘总长度约3046公里。截至2023年底，沙漠周边形成了长度约2761公里的绿色阻沙防护带，在沙漠南缘和东南缘绿洲之间，剩余的285公里“缺口”是最难啃的“硬骨头”。
一年多来，“锁边”任务涉及的喀什、和田、巴州多地因地制宜、分类施策，60多万人次参与其中，通过生物治沙、工程固沙、光伏治沙多措并举，顺利实现“锁边合龙”。下一步，还将进一步增加空白区“合龙”处的宽度，巩固提升“锁边”成效，努力打造全国防治荒漠化的典范，为筑牢我国北方生态安全屏障贡献新疆力量。央视新闻
网页链接",,"https://wx2.sinaimg.cn/large/005vnhZYgy1hw1r8nbrtgg60f807se8702.gif,https://wx2.sinaimg.cn/large/005vnhZYgy1hw1r8e0vflj61r80zke8202.jpg,https://wx3.sinaimg.cn/large/005vnhZYgy1hw1r8j83etj63401r0nph02.jpg",,,2024-11-28T10:43:59,微博网页版,1186,133,89,"中国最大沙漠塔克拉玛干被围起来了,塔克拉玛干沙漠被围起来了",,2024-11-28 10:43:59
5105740807669497	,P2plmwbbz,"重发。土星式内疚和罪恶感：
有没有想过
你过度背负了属于长辈的责任
使他们集体摆脱责任，并逃逸  ",,,,,2024-11-28T17:42:11,更宝🍒Android,112,7,11,,,2024-11-28 17:42:11,True
5105735732037144	,P2pdb8xXa,本质上，月亮落陷类似出生点落于beloved的状态之外。这和本人好不好没有什么关系，但肯定并不令人愉快。——意识到人处于共同体之外，处于善意眼目的凝视之外，无缘无故感觉到周围环境中的恶意…了解到这种矛盾和困惑，就是人感悟和探索天人关系的开始。,,,,,2024-11-28T17:22:01,更宝🍒Android,32,3,3,,,2024-11-28 17:22:01,False,2209589187,知小更,5105732276718188	,P2p7BsbHS,"旧文。
在Christian信仰里有一个非常奇妙而有趣的概念
——beloved
当一个人处于被神所爱的状态中，自然而然地会觉得处处顺遂，无论是苦难还是幸福都是来成就自己的，整个人焕发出生命的光彩。
当一个人处于远离神所爱的状态，就处处都是泥沼，处处都是非议，处处都是审判，处处都是禁锢。 ",,https://wx4.sinaimg.cn/large/83b3a7c3gy1hw22cxkkynj21400qo77e.jpg,,,2024-11-28T17:08:17,更宝🍒Android,92,1,24,,,2024-11-28 17:08:17
5105732655515058	,P2p8dn8Iy,"楼下下的“系统”，
就是无限远离爱的世界，充满了僵化、禁锢与审判的世界，处处都是泥沼，处处都是阴影。
在这种世界里，人由于充满了罪恶感而自愿成为奴隶。 ",,,,,2024-11-28T17:09:47,更宝🍒Android,51,1,3,,,2024-11-28 17:09:47,True
5105732276718188	,P2p7BsbHS,"旧文。
在Christian信仰里有一个非常奇妙而有趣的概念
——beloved
当一个人处于被神所爱的状态中，自然而然地会觉得处处顺遂，无论是苦难还是幸福都是来成就自己的，整个人焕发出生命的光彩。
当一个人处于远离神所爱的状态，就处处都是泥沼，处处都是非议，处处都是审判，处处都是禁锢。 ",,https://wx4.sinaimg.cn/large/83b3a7c3gy1hw22cxkkynj21400qo77e.jpg,,,2024-11-28T17:08:17,更宝🍒Android,92,1,24,,,2024-11-28 17:08:17,True
5105731739845050	,P2p6JFj98,最右解释了何为“以情制礼”//@数知实验室:以及为什么主张禁欲，绝不给普通人轻易愉悦放松的机会//@严锋:最右讲透了一切控制性的系统要压制爱情的根本原因。//@汪有:最右这段太好了，这就是爱的意义。现在很多人被异化后，把感情当成刷题刷够事业成功的奖品，“我月薪X X万岂不是随便找”，把情感也纳入进系统，这是可悲的。//@陈生大王:值得一看。没耐心的话可以从图2中段开始看。全民跳入漩涡，为1%的优胜者，伤害100%的孩子。//@电子猫退网日記:准确又有趣的观察。例如，“为什么学校对所谓早恋，或者说男女非正常接触，会那么警惕？其实不只是因为性保守的观念。主要是两个人恋爱之后，就会对彼此说，我喜欢你，你考试考多少分没有关系。当他们说我喜欢你，我不需要第三者的判断时，就出现了横向反思空间，两个人在一起立刻就跟系统产生了间隔。然后老师再说什么，他们可能就不听了，在他们的脑子里面老师说话的分量一下子就没有了。他们会想，你骂我两句没事儿，因为过了5点以后我会有另外一个世界。这对系统来讲是很可怕的事。”,,,,,2024-11-28T17:06:08,更宝🍒Android,114,5,139,,"数知实验室,严锋,汪有,陈生大王,电子猫退网日記",2024-11-28 17:06:08,False,5545466650,学术大观察,5099247607219744	,OFDSMuibu,牛津教授项飙：教育系统正在生产大批陪跑、韭菜、炮灰，顶部的华丽光环全靠底层的生命力烘托 ,,"https://wx4.sinaimg.cn/large/0063idcugy1hvhdlwkblpj30u0bw9npe.jpg,https://wx1.sinaimg.cn/large/0063idcugy1hvhdly4b8bj30f0a42u0x.jpg,https://wx4.sinaimg.cn/large/0063idcugy1hvhdlzem2oj30f0alyx6p.jpg",,,2024-11-10T19:40:31,,33125,531,24401,,,2024-11-10 19:40:31
5105084234728539	,P28gnjQ6L,🌟//@内含子:长程看是暖和点好，但变化的过程中会有很多灾难。从守成的心态出发，就希望保持稳态。但这方面中国和西方还是有微妙的差异，①中国大陆比西方冷，变暖的好处大，比如今年的降水带北移（待观察）；②中国处于发展期，本来就是拆旧建新，变暖的损失会比守成的发达国家小。//,,,,,2024-11-26T22:13:11,更宝🍒Android,33,1,13,,内含子,2024-11-26 22:13:11,False,2750621294,内含子,5104952005626233	,P24P6nBDH,"说点别的吧。魏晋南北朝乱成那样，其实最大的原因就是冷。
我们中学的时候有个实验，在一个玻璃注射器里面灌满NO2，堵上口，用力压活塞，里面的红色气体就变成无色的（N2O4）了，一拉活塞，又变红了。
如果气体分子有思想，它们会说，我们两个彼此相爱才在一起的；分开的时候又说对方变了心。
而我们站在上帝的视角就觉得它们很可笑，狗屁的爱情，还不是压强变了？真会给自己加戏。
然而，其实我们生活的系统也是个巨大的反应器。温度调高一点，就汉唐盛世了；温度调低一点就八王之乱、五胡乱华、农民起义、游牧南侵、改朝换代、英雄辈出……
真是给点阳光就灿烂，给点风雪就完蛋。
而且，这都是轻的。严重的时候99%以上的生物都灭绝了。那就不是社会的改朝换代，而是地球的改朝换代。
PS 想象一下，我们生活在一个大培养箱里，外面有操纵仪器的大神。其中一个说：“最近好无聊啊，崽子们都不打架了” 另一个说：“这容易，温度旋钮往左拧半格儿，一会儿就打起来了，往死里打。哎，别拧多了啊，不然全他妈死了”",,https://wx1.sinaimg.cn/large/a3f3266egy1hvzju310yrj20hs08t0sx.jpg,,,2024-11-26T13:27:46,微博网页版,883,77,581,,,2024-11-26 13:27:46
