id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105276406203822	,P2dgkq1TE,两侧卧蚕一共打了0.15ml，这么一点点效果居然还不错😌 ,,https://wx1.sinaimg.cn/large/90d18e35gy1hw0lzh25muj216z0n7n3k.jpg,,,2024-11-27T10:56:49,iPhone 16 Pro Max,4,5,0,,,2024-11-27 10:56:49,True
5104652123114976	,P1X1qd4ly,"我的人格可能是有点极端的那种。我对自己的要求很高，会直面自己的缺陷然后改正，对外界的冲突也很钝感和无畏。行为路径有时候会像个冰冷的机器人。
前两天和几个朋友聊天，我说我小学时候练钢琴弹了半天还总弹错的话，会生自己的气用力打弹错的那只手。然后身体上有影响我计划的疼痛，我会在最痛的地方按下去看看最疼到底有多疼，我要告诉这身体谁才是它主人。朋友大呼可怕，她们都说无法对自己这么狠😥
我的精神像是法西斯一样在时刻鞭策自己…
而且我大部分时候没什么情绪，所以我对大部分的个人共情能力很差，但对世界对人类群体对大自然和小动物又非常多的感情，看到巴以冲突受苦受难的儿童会默默流泪那种…但朋友失恋和我哭诉我只能干巴巴安慰几句并不能感受她的悲伤
我不清楚自己的特殊是基因带的，还是从原生家庭创伤里进化出来的。但这个特点对我而言真的很适合搞事业，目标清晰行为果断很少内耗…和很多成功学不谋而合。话说回来，取得世俗里所谓的成功，可能都蛮极端和不正常的。
我还是坚持认为，别为难自己，按自己最舒服的方式生活就是幸福。",,,,,2024-11-25T17:36:09,iPhone 16 Pro Max,5,3,1,,,2024-11-25 17:36:09,True
5104355655026214	,P1Pjfl5xY,"落地广州啦～紧锣密鼓的美貌升级之旅结束了～
复查了🐻和私密，给疤痕打了激光，biu了👄和卧蚕，还做了头发护理～感觉自己又变贵了一点
 ",,,,,2024-11-24T21:58:05,iPhone 16 Pro Max,1,0,0,,,2024-11-24 21:58:05,True
5104317814802676	,P1Okdk9ow,"江浙沪do脸特种兵最后一站———金璐怡biu👄和卧蚕。第一次来杭州💉真的很震惊，杭州不愧网红之都，医美水平遥遥领先
金🧑⚕️的审美巨巨巨好！各种细节和小瑕疵她都为我照顾到了，并且注射的时候换了四五次不同型号的针头，来适配不同的部位，打得十分十分精细。这是之前💉完全没有的体验，感觉自己的五官被当成精致的艺术品一样精心设计和雕刻。我单方面宣布金🧑⚕️的水平尊的next level！
今天用的是瑞蓝瑞缇，我一直都是不敷麻直接扎。金🧑⚕️比我还怕我疼，一直很温柔地问我疼不疼。但我真不觉得很疼诶，眉头都没皱一下就轻松打完了，我们整er流血流汗不流泪，为了美丽我就是全世界最勇敢的人",,"https://wx4.sinaimg.cn/large/90d18e35gy1hvxjl0sf43j21sc2dsb29.jpg,https://wx3.sinaimg.cn/large/90d18e35gy1hvxjl99vv9j23b04eo1kz.jpg,https://wx4.sinaimg.cn/large/90d18e35gy1hvxjkxzrk5j23b04eoe83.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000FBX4Qgx08jQjxq3w40f0f0100jJAF0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F0037jPDvgx08jQjxxnLN0f0f0100m3wV0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003cgshEgx08jQjxP8gv0f0f0100tpb30k01.mov,,2024-11-24T19:27:43,iPhone 16 Pro Max,4,0,1,,,2024-11-24 19:27:43,True
5103956789562053	,P1EVUE7wF,"@是偷窥呀 窥子的头发护理效果真的好牛！！！图一是护理后，图二是护理前～
我一直算发质比较好的，做完还是一整个大吃惊！这一头的头发也太闪亮了吧～感觉要去拍飘柔广告～不枉费我来杭州有限的时间专门预留了护发的行程
下个月还来
 
杭州·发光企划
 ",,"https://wx4.sinaimg.cn/large/90d18e35gy1hvwe7i6syhj22c03401kz.jpg,https://wx4.sinaimg.cn/large/90d18e35gy1hvwe7lsn6dj22c03401kz.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003iPuFugx08jOJ1mQG40f0f0100m5OU0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003bvsrZgx08jOJ1Gsze0f0f0100jSq00k01.mov,杭州·发光企划,2024-11-23T19:33:08,iPhone 16 Pro Max,9,1,4,,是偷窥呀,2024-11-23 19:33:08,True
5103908744069392	,P1DGqh4Dm,"本次江浙沪之行真是勤劳的医美之旅，我这个小蜜蜂又跑来杭州找wym@Dr王俞明 打肋骨疤和ry疤痕了。肋骨疤的方案是染料+点阵激光，ry疤痕属于早期泛红所以只打染料。染料基本上不算疼，点阵是真的蛮痛的，之前我还斗胆计划全脸打up，现在看来是我冒昧了，小学生对点阵的威力一无所知
打之前嘻嘻，打之后不嘻嘻",,"https://wx3.sinaimg.cn/large/90d18e35gy1hvw8d5nriaj21ft1h219h.jpg,https://wx3.sinaimg.cn/large/90d18e35gy1hvw8d501grj21fs1imqiv.jpg,https://wx3.sinaimg.cn/large/90d18e35gy1hvw8d95ltrj23b04eo1l0.jpg,https://wx1.sinaimg.cn/large/90d18e35gy1hvw8sc1e6yj23b04eox6r.jpg,https://wx2.sinaimg.cn/large/90d18e35gy1hvw8rz8vyzj22c03401ky.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F001zCnabgx08jOvTPX6T0f0f010053sK0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002WLmVIgx08jOvTVq7u0f0f01005X7m0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003vXGllgx08jOvU7Tzx0f0f0100nWPx0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F004CP26fgx08jOvUKD1C0f0f0100tycm0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002KpU6Fgx08jOvUwPtB0f0f0100pVG70k01.mov,,2024-11-23T16:22:12,iPhone 16 Pro Max,3,7,1,,Dr王俞明,2024-11-23 16:22:12,True
5103841359956397	,P1BVJFM73,几年不见的小宝，越来越美啦！小宝现在的脸超级无敌小，羡慕哭,,,,,2024-11-23T11:54:28,iPhone 16 Pro Max,0,5,0,,,2024-11-23 11:54:28,False,1885513451,人间甄宝,5103835097859078	,P1BLDwYvk,@Presley的秘密花园 美女作家和她笔下的女主 ,,"https://wx4.sinaimg.cn/large/7062a6ebly1hvw0ft461jj21ra2c31kx.jpg,https://wx1.sinaimg.cn/large/7062a6ebly1hvw0fufld8j21yc2go7wh.jpg,https://wx1.sinaimg.cn/large/7062a6ebly1hvw0fv82vej21q523lx58.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002DOBNGgx08jObOiOjC0f0f0100ahw70k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003zVeMCgx08jObOB3UX0f0f0100gfh10k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002TjMnBgx08jObOMkHZ0f0f0100bmJu0k01.mov,,2024-11-23T11:29:34,iPhone 15 Pro Max,73,8,2,,Presley的秘密花园,2024-11-23 11:29:34
5103557168074501	,P1uxmxSxT,"btw上海康莱德真的拉垮，家人们尽量还是别住了。很旧，浴室有霉斑，水龙头都是晃动的…
还以为自己走错片场了，感觉是哪个连锁快捷酒店
 ",,https://wx1.sinaimg.cn/large/90d18e35gy1hvv4hswfd0j24eo3b0npg.jpg,https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000P8Wvdgx08jMXYvM0T0f0f0100rCci0k01.mov,,2024-11-22T17:05:11,iPhone 16 Pro Max,3,8,0,,,2024-11-22 17:05:11,True
5103534383039285	,P1tWCcKEJ,"🐻两个多月啦！来上海出差顺便找ljl复查了一下，说我恢复得很快～整容圣体hhh
因为我本身有点基础，所以270真的不小了，形态和手感都很不错！看上去真的浑然天成，说是天生的绝对没人怀疑。按道理来说两个月正是包膜收紧的时期，但我的手感一直没有很硬。目前切口疤痕在恢复阶段，还有一点点红，也不算很明显。除了术后前几天的疼痛太猛了，这个手术真的很香。感谢一下我的医生@整形医生吕京陵 
Presley的秘密花园的微博视频",,,"https://f.video.weibocdn.com/o0/AwNYYIjolx08jMQI16EE010412006lnd0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732889882&ssig=e5b5pjfFFu&KID=unistore,video",,2024-11-22T15:34:38,微博视频号,7,7,1,,整形医生吕京陵,2024-11-22 15:34:38,True
5103492916314735	,P1sRJquKz,"特种兵上海医美半日游
复查🐻+复查私密，顺便给色沉打个调q
 ",,"https://wx1.sinaimg.cn/large/90d18e35gy1hvux6e6fcsj22c03407wk.jpg,https://wx4.sinaimg.cn/large/90d18e35gy1hvux6b6nt3j23az4c3kjq.jpg",,,2024-11-22T12:49:52,iPhone 16 Pro Max,2,0,0,,,2024-11-22 12:49:52,True
