id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106031182742721	,P2wTIbvvr,"现在都不敢开内服的试用了，
优思益抗衰小金棒的试用还没结束，私信就已经炸了...
之前不是经常有人吐槽，内服都是心理作用，根本看不到啥效果，到了小金棒真的一吃一个不吱声。这配方我都不敢声张，怕那些返点高的白牌抄了去，不过能抄配方也抄不了同样的原料和含量，大家反馈有点太好了。
 
首先是配方非常清晰，涵盖了目前抗衰界被验证的最前沿的成分，
含量也标注的清清楚楚达到足量起效，
针对“线粒体”赋能的麦角硫因和PQQ组合，一个是减轻线粒体自由基，一个是线粒体生成因子；内源性抗氧的还原型谷胱甘肽、激活自噬的亚精胺，以及石榴果中提取的Urolithin A。这几种成分和大家说的VC、VE的不同之处就在于，有更精准的靶点，激活抗氧循环的时间更长，减轻应激压力的效果更明显。
如果仅仅如此，还和市面上的抗衰口服拉不开差距，
我们试用团有很多人是专门囤来做项目期间服用的，比如说黄金微针、点阵这类破皮恢复时间长的项目，是特别容易留印反黑的。抗衰小金棒添加的Ovoderm®蛋壳膜和脯氨酸成分，蛋壳膜是天然来源的胶原、透明质酸和硫酸软骨素，在促进皮肤愈合方面有很多研究，配合脯氨酸提供皮肤修护的养料，以及NOVAROSE®法国蔷薇提取物减少色沉。
 
最后再加上抗氧配方的辅助，反馈都有提到——去红、修护速度加快，皮肤3天内愈合，而且没有留下色沉。
 
像抗衰小金棒这样的抗衰配方，目前市面上还没有更能打的，
包括之前我推荐过的麦角硫因也是单一成分，抗衰小金棒不仅是足量添加了20mg麦角硫因，还额外请来了“天兵天将”。日常服用的确是有点“奢侈”，我更建议大家身体和皮肤压力特别大的时候吃一个月，不然钱包确实有点压力。
 
比如说年前做一些破皮的项目前后真的可以加快恢复，
还有冬季要外出滑雪旅游，紫外线的反射会特别强，这时候也可以辅助防反黑，
我前段时间工作特别忙连轴转的时候，晚上睡不好白天也没时间好好吃饭，也会每天备一支在包里，中午喝一支几乎没有需要午睡的困意了，晚上还能很快入睡，感觉就像打了鸡血一样特精神。",,"https://wx3.sinaimg.cn/large/a66d0169ly8hw2vsxypgoj22c0340b2a.jpg,https://wx3.sinaimg.cn/large/a66d0169ly8hw2vtevn1zj22c0340hdu.jpg,https://wx3.sinaimg.cn/large/a66d0169ly8hw2vtfyt8sj216o35n1kx.jpg,https://wx1.sinaimg.cn/large/a66d0169ly8hw2vti1ngmj216o35pttb.jpg,https://wx2.sinaimg.cn/large/a66d0169ly8hw2vtlw6p7j216o35ne81.jpg",,,2024-11-29T12:56:02,微博  weibo.com,139,86,10,,,2024-11-29 12:56:02,True
5105740085986056	,P2pkcp7fi,"给爸妈选单位的体检套餐，
乍一看没问题，做的很多很全，
仔细一看有个很大的bug，也是很多人体检的时候没注意的——
做了胸部CT，又做了消化道钡餐，
这加在一起就是将近20mSV的辐射，
快等于核工业人员一年的辐射剂量了
能没有甲状腺结节嘛？
还有一些落后的体检，还在做胸透，辐射量又大又不如胸片看得清楚，宁可加点钱都不能做这种体检。
而且，我是坚决反对为了体检精度高，选择一些没必要的辐射项目，
比如说能做胃肠镜的，就没必要做消化道钡餐，不仅看不清楚早期病变，辐射量还很大，临床上已经基本淘汰了，只有体检中心还在用。
每年的体检，超过55岁的人可以做胸部低剂量CT，辐射量小于1mSv，对身体没什么影响。
还有一些针对有钱人的海外体检，
花高价去日本做PET-CT检查，
一年还要做两次，
这就是超过20mSV的辐射量了，做完以后对周围的人也会有短暂的辐射。
很多人都是，平时听到甲状腺结节都吓得要命，
又是不吃碘盐，不吃海鲜的，
对这种真正致癌致结节的因素反而一无所知",,https://wx4.sinaimg.cn/large/96229019gy1hw22zkiclej20mi17a423.jpg,,,2024-11-28T17:39:19,iPhone 15 Pro Max,561,94,110,,,2024-11-28 17:39:19,True
5105664766776868	,P2nmIsqYk,"会全脸长毛的米诺到底是谁在用啊？
这段时间大家都掉头发挺多的，放心放心，季节性脱发而已，
毛囊在秋冬季节会有一部分进入休止期，
要说头发这东西也是很邪门，我们把它当提高颜值的工具，它自认为是给头皮遮阳的工具而已，到了冬天日照少了，就会有一部分毛囊进入休眠状态了。
要说能延长毛囊生长期的，也就是外用米诺地尔了，
也是目前FDA批准的唯一一个可以用于生发和防掉发的外用成分，
这几年大家从视米诺为神明，到寻找米诺的替代，
再到现在骂骂咧咧的继续用米诺，也是一路心酸。
真的没必要纠结！如果你也是因为秋冬换季，掉发一下子变多的，不需要死磕早晚5%米诺，前两天不是还上热搜了，女生长期用5%米诺，结果满脸长毛。
季节性和休止期的脱发，我们的目的是让尽量多原有的毛囊都能进入生长期，减少掉发，顺便多一些新生的头发，
温和有效的正确防掉发用法看仔细啦，
女生可以选择2%的米诺地尔溶液，
一定要选选择像法国小白管这种有比较长的喷嘴的，
它可以伸入头皮内，精准的喷洒在头发稀疏的部位，
不像一些直喷、滴管设计的米诺地尔溶液，会喷洒到面部和其他皮肤区域，就容易引起面部长毛！
养宠人我知道你们已经开始纠结了，
我因为家里养猫，摸索过100种安全用米诺的方法，
所以我现在最习惯的是早上起床以后头皮用一遍米诺，
这时候头皮比较干净，出油不多，而且用完以后梳完头就可以出门上班了，
避免和枕头、枕巾的接触，也不会有宠物舔舐的风险。
唯一的问题就是白天用米诺，很多人会觉得让发丝油腻，
所以我才换成了法国小白管，
它的大名是巴约尔小白管米诺地尔，
之前我一直听大家说法国小白管，到底是啥品牌？原来就是欧洲市场占有率第一的Bailleul，在欧洲药房常年排生发类的NO.1，后来被大家叫做法国小白管。
它的优点就是里面的并二醇含量少，所以用起来比较清爽，不容易黏腻，即使白天使用也不会让发丝扁塌。
早上时间充裕的时候我会先洗完头吹干（注意一定要吹干哦，不然会影响效果）后再用小白管
如果脱发明显可以全头皮7喷，局部发缝稀疏用2-3喷，
可以在发际线周围再加强涂抹一下，能够生出小绒毛哦！
因为2%的浓度比较温和，也更加适合女性使用，应对我们最近秋冬换季的脱发是很适合的，头皮也不容易长小红包。有些女生用5%浓度的米诺地尔确实会有长痘、心悸、头晕的反应，就可以换成这种2%的浓度。
我这次凑单还顺手入了巴约尔防脱洗发水，
一用就完全爱上！
它的温和程度堪比面护级，APG+氨基酸+甜菜碱表面活性剂，
添加了半胱氨酸——头发形成二硫键所必须的成分，配合水解小麦蛋白修护发丝，
洗得既干净，洗后头发不容易干涩打结。
所以我用了以后，马上推荐给了有产后脱发问题的朋友，配方对她们来说足够温和，又能缓解一些因为头皮出油引起的脱发问题，对发丝脆弱、易断裂的问题也有修护效果，洗完头皮不容易发红干痒，长小包包的问题还有明显缓解。
现在入手还有活动！
米诺地尔：
【dede】Bailleul巴约尔米诺地尔酊搽剂生发液男女法国小白管清爽
  384 /3瓶 （下拉到详情页领券 
洗发水：
【dede】Bailleul巴约尔法国小白管洗发水胱氨酸防脱生发200ml
 169/瓶 ，249 / 2瓶（下拉到详情页领券",,"https://wx4.sinaimg.cn/large/a66d0169ly8hw114k11doj22nm3jikjm.jpg,https://wx3.sinaimg.cn/large/a66d0169ly8hw114l1x0aj22bc334hdt.jpg,https://wx3.sinaimg.cn/large/a66d0169ly8hw114ltvdwj22bc3341ky.jpg,https://wx2.sinaimg.cn/large/a66d0169ly8hw114miafsj22bc3347wh.jpg",,,2024-11-28T12:40:02,微博  weibo.com,103,68,35,,,2024-11-28 12:40:02,True
5105071139851536	,P27VfFkPK,"现在！润唇和护手霜的季节！
谁来给我多种点草！
我现在每天离不开的就是至本的唇膜和AB的有色唇膏，口红唇釉完全闲置，
AB新出的这个色号shade01，是完全可以遮盖深唇色的有色润唇膏，显得气色绝佳，且不会猪油嘴～
护手霜最近发掘的是Aveda和百花萃两款，
Aveda的护手霜我看过了，配方都是面护级别的，极润不黏手，很适合干皮
百花萃是清爽配方，玫瑰香没人会拒绝，这个泵头设计也方便很多，平时打字的时候用这个吸收嗖嗖的～",,"https://wx1.sinaimg.cn/large/96229019gy1hvzy9wsgtnj23b04eou0x.jpg,https://wx3.sinaimg.cn/large/96229019gy1hvzy9xw7bvj21wn2gw4qp.jpg,https://wx4.sinaimg.cn/large/96229019gy1hvzy9yyhqbj23b04eo7wi.jpg,https://wx4.sinaimg.cn/large/96229019gy1hvzy9vq2g7j22t7432x6p.jpg",,,2024-11-26T21:21:10,iPhone 15 Pro Max,203,106,17,,,2024-11-26 21:21:10,True
5104710858051258	,P1Yy9xMv0,"以前大家只是私信问我吃什么能不长痘、精力充沛，
现在更具像化了，
变成“吃什么才能像虞书欣那样气血状如牛”
笑不活了
首先别的不说，
女生如果想“气血好”，干啥都不容易累的，
一定是月经比较正常的，
我见过很多女生上楼梯喘，一到生理期冒冷汗脸色煞白的，都是因为月经量很多或者来的太频繁，
这种就别想着什么吃营养素能补气血了，
乖乖的查一下血常规，有贫血的补补铁，
关键是让生理期规律正常一些，不然不管是运动还是学习，都特别容易累，拼不了一点。
第二就是在中医里面讲的气血，类似于西医讲的“能量代谢、线粒体功能”的概念（有一些论文佐证），
中医我是真的不懂，
西医是怎么提高能量代谢呢？
主要是几种参与能量循环和提高线粒体功能的维生素，
比如说维生素B、镁、辅酶Q10、PQQ，
这几种是我用脑时间特别长，感觉活人微死的时候会吃的，真的有点续上气的作用，疲乏感明显降低。
所以办公室可以放一点综合VB的泡腾片，
感觉今天要加班了，喝一杯，都能减轻一些身体和大脑的压力。
如果早上起床已经感觉起床气、疲乏，
而且又知道今天是一场硬仗，
就比较适合辅酶Q10和PQQ一起吃，
这俩加起来真的会有永动机的感觉，一整天不会累。但你们千万别睡前吃这两个，清醒到心慌
所以不奇怪韩国人为什么睡不着，
维生素B、镁、辅酶Q10和人参一起吃，你试试你也不想睡
但这只是工作很多、压力很大，暂时解决压力的一种办法。
我觉得要修炼到虞书欣的气血状态，
最关键还是心态啦，
如果你是睡前要回忆一遍自己今天又说了哪些不该说的话，谁又偷偷背后说你坏话，同事哪个眼神又……那真的是太耗费气血，严重影响睡眠不说，根本不可能有精力好好生活～
我朋友之前写虞书欣，说她有一种“公主心态”——传播给这个世界真善美的使命，我觉得说得特别对！
随喜赞叹，让外界的事物都能为自己赋能，
才是滋养气血最绝的心态！",,https://wx2.sinaimg.cn/large/96229019gy1hvyt217zzij21tl2ff1kx.jpg,,,2024-11-25T21:29:32,iPhone 15 Pro Max,560,92,69,,,2024-11-25 21:29:32,True
5104608538002521	,P1VT7xzOV,快结束啦，需要的宝宝快上车,,,,,2024-11-25T14:42:57,iPhone 15 Pro Max,23,10,4,,,2024-11-25 14:42:57,False,2518847513,dede-lab,5099903301193107	,OFUWm50nF,"最近这天气真的很适合做项目了！
我是这么想的，别都赶到年前白大褂累的手酸，这时候囤点高性价比的变美项目最合适了。
都知道咱们规矩，每次只开一家，只为了保证高质量和超高性价比～有任何问题都可以私信 @唯医小助理可可 报暗号“dede”等待自动回复。
什么是有效光子：
网页链接
 可以看我这一篇报告
购买链接尝鲜体验：
dede-午餐式嫩肤卡
 
 
这次的【北京唯医】团，我自己和有资深变美经验的姐妹也都去体验过了，又经历了十几轮battle才定下这次的机制！
你们去了就知道了，就开在北京skp边上，常去的都是精致的贵妇小姐姐，这个团价真的要捂着点。我特别认同唯医任医生的治疗观念——理性、克制、持续科学变美，而且他是光电和注射技术都非常顶级的，既想要改善皮肤、又想要悄悄变美的一定要去面诊一下任医生！
 
这次我最推荐的入门项目——光子套餐，
现在都没什么博主愿意推光子这种入门项目了，但我要说好的光子真的打出来有壁，
上次分享过他的光子操作流程，一句话总结就是——打完即刻肤色提亮两个度。光子目前还是改善色素、红血丝和暗沉最全面的治疗方式，一次好的光子胜过用十瓶贵妇精华。
准备去做光子的姐妹，这次我给你们配了两个油皮和干皮的两个套餐，
因为高能量的光子打完，真皮层受热会有比较多水分散失，这个季节原本就是干皮的姐妹可能会觉得皮肤特别干，就可以选择搭配丝丽动能素；油皮套餐是结合了进口微滴，在T区手🪡加强以后出油立竿见影的变少，泛红也可以消褪。
 
这次最划算的就是【除皱年卡】，美国进口除皱  大户看过来，
这张卡围绕面部平整度，拍照的时候皮肤更紧致不容易有沟沟壑壑。除皱 z 全年不限量简直超香！尤其是我顽固抬头纹每年都要打两次全脸肉肉，还送3次半岛5代射频，特别适合脸偏瘦还垮，又怕馒化的，真的会让面部平整度上好几个台阶。
 
脸上肉肉多的、口角囊袋明显，更适合【黄金超声炮联合提升卡】，
日常皮肤管理加紧致提升，这张卡基本上包括了你半年到一年需要做的光电加注射了——黄金超声炮、下颌缘注射和三次光子，不仅能解决皮肤上的长斑泛红问题，也会让皮肤整体轮廓更紧致立体，就很适合肉肉脸、皮肤有瑕疵的姐妹日常保养！
 
还有一些浮力价你们懂得，不方便全部露出，总之诊所内部的姐姐都在囤我们这个机制，比内部员工价还要抵，私信@唯医小助理可可 了解～记得报暗号“dede”❤️
and always有任何问题都可以私聊我或者小助理，我们对大家的任何项目相关问题和售后问题都是负责到底的！",,"https://wx3.sinaimg.cn/large/a66d0169ly8hvftxaaqwfj20u026udre.jpg,https://wx3.sinaimg.cn/large/a66d0169ly8hvftxamn0jj20u00u00vj.jpg,https://wx2.sinaimg.cn/large/a66d0169ly8hvftxaywnzj20u02jcnb5.jpg,https://wx1.sinaimg.cn/large/a66d0169ly8hvftxbduluj20u02rcdvy.jpg,https://wx3.sinaimg.cn/large/a66d0169ly8hvftxbt589j20u02daan4.jpg,https://wx2.sinaimg.cn/large/a66d0169ly8hvftxc7n0qj20u03hyarm.jpg,https://wx4.sinaimg.cn/large/a66d0169ly8hvftxck7wjj20u021wdpr.jpg,https://wx1.sinaimg.cn/large/a66d0169ly8hvftxcwr30j20u0220141.jpg,https://wx3.sinaimg.cn/large/a66d0169ly8hvftxdaehuj20u01l0n5j.jpg,https://wx4.sinaimg.cn/large/a66d0169ly8hvftxdnjioj20u026sn8x.jpg,https://wx1.sinaimg.cn/large/a66d0169ly8hvftxej162j20u04ws1kn.jpg",,,2024-11-12T15:06:01,微博  weibo.com,56,47,17,,"唯医小助理可可,唯医小助理可可",2024-11-12 15:06:01
5103977627129303	,P1FtwtUEL,"同龄的女生很多很多都会觉得这个社会对女性不够友好，我以前也会这么觉得，特别是在临床看到那么多案例： 太多好女人不舍得花钱治病、好女人为了省钱不去体检，还有很多好女人得了病无人在意……
但是我在进了大学开始教书，参加一些科研项目以后，反而少了很多抱怨，因为看到了世界的更多面，特别是看到很多政策制定者和科学家的努力。
比如说我们全国免费癌症筛查的项目只有两个，
一个是宫颈癌，
一个是乳腺癌，
都是为了提高女性的健康水平和生活质量。
尽管肺癌、甲状腺癌的发病率更高，但还是选择将大量的公共卫生资源和经费用于改善女性健康。
只不过这些筛查针对的是45岁以上的女性，
所以大家可能听不到这些声音。
过去我们国家仅有的健康资源用在了，
将孕产妇sw率下降到万分之一，尤其缩小城乡的差距，
艾滋病母婴传播下降到2%，
减少乙肝梅du的母婴传播，
提高孕产妇的系统管理达到90%，改善孕产妇的营养和贫🩸问题，
以及女性两癌的全免费筛查……
我们的资源很少，问题很多，
你们一定听说过从小就得乙肝，长大肝硬化肝癌的，
但现在这种悲剧已经不会再发生了。
就我们的社会资源和城乡不均衡来说，达到现在的女性健康水平实属不易，
未来十年我们社会逐步完善女性全周期健康管理，
对青春期、更年期女性投入更多资源，
特别是女性的心理健康。
但这些都需要一个过程，也需要大量社会资源的投入，我看到所有公共卫生专家和妇产科专家，一直都在为十年后我们中国女性的身心健康努力，也请大家保持信心，未来一定会越来越好",,,,,2024-11-23T20:55:56,iPhone 15 Pro Max,3551,246,453,,,2024-11-23 20:55:56,True
5103273048803296	,P1n96AW8E,"上周我爸做胃肠镜前喝了这个，
神奇的就再也没有腹胀嗳气了，问我这个平时能不能用？
其实西甲硅油是非常安全的，
宝妈对它最熟悉，二月闹的时候宝宝肠胀气会用它。
如果平时你们睡前肚子老是胀，
感觉有噗噗想放但是放不出来的，
或者吃完饭肚子特别胀，总想嗳气的，
西甲硅油都有消胀气的作用，而且比较安全。
还有一些人是吃一点就容易饱，
看到食物想吃，但是肚子胀忍不住要打嗝，
这主要是因为消化酶不足和胃动力变慢，
吃下去的食物没法正常消化，
是可以额外补充一点消化酶的，也非常安全。
总之，不要因为消化不好动不动就吃吗丁啉，
不安全，对心脏不好，老年人更不要吃！",,"https://wx1.sinaimg.cn/large/96229019gy1hvu7o1lxjij20zu25ox5c.jpg,https://wx4.sinaimg.cn/large/96229019gy1hvu7o176j3j20m80m80vc.jpg",,,2024-11-21T22:16:12,iPhone 15 Pro Max,793,168,193,,,2024-11-21 22:16:12,True
5103267320958880	,P1mZS41rO,"天生皮肤屏障就不好的人，
一到换季这个时候嘴皮子基本都是裂的，
不涂身体乳就会一被窝都是干皮，
洗澡水热一点或者用肥皂搓身体，就会觉得全身刺挠
除了大量用身体乳和润唇膏之外，
可以额外吃一点鱼油，最好是一克以上每天。
如果是后天自己作或者长期长痘搞得屏障不好，
身体和嘴唇基本不会有特别干燥的情况，
但是脸皮还是容易红和拔干，
这时候吃鱼油就没啥效果了，
做好皮肤滋润保湿，避免温差过大和特别干燥的环境，皮肤就不容易燥热发红了。",,https://wx2.sinaimg.cn/large/b10c1bc2ly1hvsg5txcn0j208c08czkw.jpg,,,2024-11-21T21:53:26,iPhone 15 Pro Max,281,100,29,,,2024-11-21 21:53:26,True
5102886717751833	,P1d5ZwwBz,谢谢，有没有宝宝吃了这款也可以反馈反馈，优惠券还可以用喔//@Daisy小宇宙-:dede 我吃保健品很谨慎 但是你发的我都无脑入,,,,,2024-11-20T20:41:02,iPhone 15 Pro Max,37,21,5,,Daisy小宇宙-,2024-11-20 20:41:02,False,2518847513,dede-lab,5094907884605258	,ODOZejk2m,"能省几万的关节养护信息差：
都说生活质量取决于关节寿命，还有多少人认为氨糖、软骨素只是爷爷奶奶的专属？之前很多姐妹问我，上班经常腰酸背痛，下班想去健个身不是膝盖疼就是崴脚，家属也是自从上班以后就放弃了球类运动，连跑个步都小心翼翼。
最近挖到宝了——OPKO Health的元气小弹簧，一瓶把关节养护和抗衰抗氧都涵盖到了，适合不同体质的需求。这里跟大家科普一下，作为国际制药巨头，很多知名的药物都是OPKO Health研发生产的，比如说大名鼎鼎的长效生长激素制剂、EBV疫苗，还有许多白大褂使用的诊断试剂，在医药端这块的实力是无可置疑的。而且我查到OPKO旗下产品还是西甲球队的专用关节养护补剂，功效和安全都杠杠的～
很多人的体质不适合吃氨糖——本身肠胃弱、易水肿，还有血糖偏高的问题，
给家人选经典版元气小弹簧不仅是因为配方相对温和，而且还有顶配含量的7000mg水解胶原和25mg透明质酸，撑皮肉的抗衰效果也特别好。
配方中还含有100mg辅酶Q10、30mg槲皮素和1.5mg番茄红素，考虑到女生运动后水肿的问题，额外添加改善肌肉酸痛和水肿的镁。经典款不仅是养关节也养皮肤，不仅补胶原也防反黑，还能减少水肿酸痛，双重性价比足足的。
那对于已经开始出现关节僵硬，或者要高强度运动的人怎么选呢？
中华医学会骨科学分会在《骨关节炎诊疗指南》中推荐氨糖是“缓解骨关节炎症状的慢作用成分”，但是氨糖的来源有两种——盐酸氨糖和硫酸氨糖，
对于大多数人，我更推荐盐酸氨糖，因为它的纯度更高，更容易被人体吸收，比硫酸氨糖更适合血压高的老人；而硫酸氨糖是双糖和氯化钠或者氯化钾合成的，所以它其中会有20%的氯化钠/氯化钾成分，纯度只有盐酸氨糖的80%，同时因为盐分更高，就不适合本身血压高、重盐饮食或者肾脏不好的老年人。不过硫酸氨糖对胃肠的刺激更小一些，如果是胃肠比较弱的人，更适合用硫酸氨糖。
根据北京积水潭医院发表的论文，1440mg的盐酸氨糖和1500mg的硫酸氨糖，都能有效改善关节炎，功效是差不多的，所以大家在购买氨糖产品的时候要特别注意氨糖的来源和含量，避免选到不适合自己的～
OPKO的元气小弹簧加强版，这个配方算是关节养护产品里的顶配了，我是特别推荐给所有有关节不适的人群的：
含有1500mg盐酸氨糖、1200mg软骨素和5000mg的水解胶原，我也对比了一下同类产品，它的整体添加量是特别足的，氨糖软骨素的组合需要服用2-4周会有关节活动改善的效果，膝盖没有那么僵硬了，弹响也少了。
关节僵硬带来的疼痛免不了炎症的问题，加强版额外添加了乳香提取物改善疼痛，配合100mg的辅酶Q10和番茄红素、槲皮素和维生素C，强效抗氧化，不仅仅适用于关节养护，对心、脑、皮肤健康也有好处。加强版的服用周期在3个月左右，关节问题好转后可以改成普通版或者停用～
加强版因为氨糖含量比较高，直接饮用会感觉有点咸，所以我一直是兑水喝的，如果喝习惯了可以直接喝。小小一支放在包里特别方便，出差也不会忘记喝。
如果最近有拉伤、关节手术，正处于关节损伤的急性期，
PROGEN是专门给关节严重损伤或者专业运动员做的配方，在医院做了临床观察也发表了论文（DOI:10.1177/2325967119827237），前交叉韧带术后连续吃三个月90%的人能摆脱止痛药，而对照组三个月的时候还有50%需要止痛治疗，效果非常显著，配方主要是品牌专利的HC-15复合物和PRP提取动物血浆蛋白，快速恢复韧带健康。
最近品牌有优惠囤货机制，家人或者自己有需要的可以试试哦！传送👉
网页链接",,"https://wx1.sinaimg.cn/large/a66d0169ly8hv3hyrpn2nj22bc5yvb2b.jpg,https://wx1.sinaimg.cn/large/a66d0169ly8hv3hysggi5j22c0341hdt.jpg,https://wx3.sinaimg.cn/large/a66d0169ly8hv3hyutj0jj225f2v84qp.jpg,https://wx3.sinaimg.cn/large/a66d0169ly8hv3hytqvn8j22bc334e81.jpg,https://wx1.sinaimg.cn/large/a66d0169ly8hv3hyvstz1j22c0340npd.jpg,https://wx2.sinaimg.cn/large/a66d0169ly8hv3hywq4bgj22c0340hdt.jpg",,,2024-10-29T20:16:01,微博  weibo.com,501,383,177,,,2024-10-29 20:16:01
