id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105728668829381	,P2p1MB2Vn,"医生打皮秒的时候问我为什么眼睛一抖一抖的，不是觉得不痛吗
 ",,,,,2024-11-28T16:53:57,iPhone 15,0,0,0,,,2024-11-28 16:53:57,True
5105302263040019	,P2dW2cKQz,"做皮肤的机构人很好
一直催我去做项目，帮我合理规划，因为要过期了
 ",,,,,2024-11-27T12:39:34,iPhone 15,0,0,0,,,2024-11-27 12:39:34,True
5105087732517448	,P28m1ayU0,"买到500块一支的丽珠兰黑盒很开心的告诉朋友，朋友：那个药商双十一活动你没看到吗？860两只
我都没怎么用那个微信没看到
心死了 ",,,,,2024-11-26T22:27:06,iPhone 15,1,2,0,,,2024-11-26 22:27:06,True
5105009121561679	,P26je6ygn,"姐的solo如预期一般
又美又好听",,,,,2024-11-26T17:14:44,iPhone 15,0,0,0,,,2024-11-26 17:14:44,False,6134301639,告白預行絵本,5105006322385663	,P26eIa0Cr,"IRENE 裴珠泫 'Like A Flower' MV  #Irene直播# 
🌷#裴珠泫soloMV# 
告白預行絵本的微博视频
 ",,,"https://f.video.weibocdn.com/u0/ET3NqaHQgx08jTmcRzWo01041202hmPe0E010.mp4?label=mp4_720p&template=1560x720.25.0&ori=0&ps=1Cx9YB1mmR49jS&Expires=1732875052&ssig=q%2BLXkgU9OL&KID=unistore,video",,2024-11-26T17:03:36,微博视频号,13259,768,3702,"Irene直播,裴珠泫soloMV",,2024-11-26 17:03:36
5104882323556823	,P230IeVi7,"原来我是adhd 
我只以为我是个很独特的人呢
以前困住我的使我痛苦的事情一下就释然了 ",,,,,2024-11-26T08:50:53,iPhone 15,0,0,0,,,2024-11-26 08:50:53,True
5103461707026047	,P1s3ottNl,"发现黄褐斑变多了 心死了
 ",,,,,2024-11-22T10:45:51,iPhone 15,0,0,0,,,2024-11-22 10:45:51,True
5103000710283320	,P1g3R1bHG,"我家旁边的盒马为什么没有红心苹果汁！！我从来没买到过
 ",,,,,2024-11-21T04:14:00,iPhone 15,0,0,0,,,2024-11-21 04:14:00,True
5102882661077045	,P1cZs4wbH,发型,,,,,2024-11-20T20:24:56,iPhone 15,0,0,0,,,2024-11-20 20:24:56,False,5627225115,超美超富超瘦的小水也,5102838684322987	,P1bQwi8BB,"【细软塌救星｜菲系公主头】
比普通的散发更显灵动甜美，适合去游乐园或者上镜的时候编，试试！ 
超美超富超瘦的小水也的微博视频
 ",,,"https://f.video.weibocdn.com/o0/RzzC9EJZlx08jJNTBRlu01041201zjuj0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732875063&ssig=Wmsr3q5AAc&KID=unistore,video",,2024-11-20T17:30:11,iPhone 16 Pro,265,3,97,,,2024-11-20 17:30:11
5102674163532863	,P17zaeP3F,谁懂！！林一那个下跪！！我只是刷到片段就好心动啊我的妈 ,,,,,2024-11-20T06:36:26,iPhone 15,0,0,0,,,2024-11-20 06:36:26,True
5102606284488775	,P15NGiPJB,转发微博,,,,,2024-11-20T02:06:42,iPhone 15,0,0,0,,,2024-11-20 02:06:42,False,7828097357,用户7828097357,5102158154308172	,P0U8Ti4KE,"去年十月通过微博了解到@dr刘志勇 ，找他做了腰腹吸脂，臀部、胯部脂肪填充，还抽了一个腹白线。全程是他一个人做的，然而实际上他根本不具备独立手术的资格。
术后我在医院住了两三天，期间全身一直很疼还发烧，感觉自己快要死了。我担心是不是感染，问了护士和助理好几次能不能让医生来看看，医生不愿意回复。直到我威胁要报警，他才不情愿的过来看了不到十分钟，就草草告诉我没事这是正常的，然后走了。现在知道他没有独立手术的资格，真的很后悔当时那么轻率。
术后过了两天发现侧臀填充的位置凹陷，他看了说之后会自己恢复的，也没有任何补救措施，可是直到现在臀部形状也都没有变好，一直都是两侧凹陷出一个坑。做的腹白线还分叉了，根本不是一条线，肚脐形状还变得很奇怪，导致我现在根本不敢穿泳衣或者任何露脐装。现在身体变成这样，我真的觉得很自卑，肚脐那里变得非常敏感，稍微碰一下就很难受。术后很久都不敢面对镜子。
后来我因为要工作去到国外，过了一个月我看臀部凹凸不平的位置问他的助理什么情况，助理还在跟我说只是暂时的，之后恢复了就好。中间又跟助理沟通了很多次，希望能有一个说法，助理明知我在国外工作不方便还坚持要我去杭州见面才给处理。
过了这么久了，看到有很多姐妹出来维权，我作为一个没有影响力的受害者只希望能趁着这个机会让更多的人知道这个医生的所作所为，还我一个公道。
P1是术后第二天发现侧臀凹陷和助理私聊的截图
P2是术后第十天 助理告诉我会恢复
P3 术后一个月返图 一直坚持说会回复
P4 术后两个月的腹白线@安玖梨牙 @爱柳柳好运功课  @不知名美女静 @好命的萝卜 @芝麻关门88 @永远好运的达子 @好运ee  @是不吃香蕉的猴子惹 @美女的功课笔记 @动物保护法什么时候上线",,"https://wx3.sinaimg.cn/large/008xLTINgy1hvqo6vl96jj30q71sv0x9.jpg,https://wx1.sinaimg.cn/large/008xLTINgy1hvqo73rrwxj30pw1swafi.jpg,https://wx2.sinaimg.cn/large/008xLTINgy1hvqo7hbgv1j30pt1sxjuc.jpg,https://wx1.sinaimg.cn/large/008xLTINgy1hvqo7ms7mmj30pt1sxgpd.jpg,https://wx3.sinaimg.cn/large/008xLTINgy1hvqnvqelouj30ig0cjq40.jpg,https://wx2.sinaimg.cn/large/008xLTINgy1hvqnvr6nbpj30ip0l2mz1.jpg,https://wx4.sinaimg.cn/large/008xLTINgy1hvqnvrnm7fj30ft0cbaax.jpg",,,2024-11-18T20:26:00,iPhone,179,26,45,,"dr刘志勇,安玖梨牙,爱柳柳好运功课,不知名美女静,好命的萝卜,芝麻关门88,永远好运的达子,好运ee,是不吃香蕉的猴子惹,美女的功课笔记,动物保护法什么时候上线",2024-11-18 20:26:00
