id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106051826847967	,P2xr0sJt5,十几岁出头的时候，可喜欢小说里形容英俊刚毅时用刀削般的面庞这一比喻了。万万没想到长大后脸还真的被刀削了。 ,,,,,2024-11-29T14:18:04,iPhone客户端,2,4,0,,,2024-11-29 14:18:04,True
5106026265447117	,P2wLMmR2J,"最近蒜皮刀口好痛，一开始还以为细菌感染了，但也没听说过谁家蒜皮术后两个月还细菌感染的。
后来我一番折腾才发现是空气太干燥伤口缺水导致的刺痛，大家刀口子冬天记得做好保湿。 ",,,,,2024-11-29T12:36:30,iPhone客户端,1,0,0,,,2024-11-29 12:36:30,True
5105826816329346	,P2rA5qyye,"小狗和我一提，我才想起大概四五年前我们第一次见面的时候，我们彼此都对对方印象蛮好的。但我希望他别再回想四五年前的我了，因为那个时候我还没整容。
 ",,,,,2024-11-28T23:23:57,iPhone客户端,1,1,0,,,2024-11-28 23:23:57,True
5105819269468852	,P2rnUDJhq,就和做人一样，整容整到后期，最重要的是——放过自己。 ,,,,,2024-11-28T22:53:58,iPhone客户端,0,0,0,,,2024-11-28 22:53:58,True
5105804013472493	,P2qZjezlX,"拍证件照的时候我鼻子多多少少有点不对称，但我不想管了。因为现实里并没有很明显。
我这个鼻子正面大概能有个85分，唯一问题稍微有点不对称，侧面有95分，基本我找不到什么问题，就是稍微有点点高，拆了做也绝无可能改变这个问题，因为我初鼻本来就巨高。平均一下是个90分的鼻子了。初鼻又高又大还肥厚，我只能给打个40分。
我再去把它给拆了再做，万一变成80分了我觉得我可能要崩溃。所以放过自己了。",,,,,2024-11-28T21:53:21,iPhone客户端,2,0,0,,,2024-11-28 21:53:21,True
5104350211082950	,P1Pat4xIW,小狗称体重，我偷偷踩一脚，免费送了小狗好几斤，我好，小狗坏。 ,,,,,2024-11-24T21:36:27,iPhone客户端,3,3,0,,,2024-11-24 21:36:27,True
5103267195391664	,P1mZFmCCk,"我真的当搞笑女当出报应来了，因为在睡觉的时候太爱搞笑，导致自己笑得十点半不得不终止，完全没办法继续。
下辈子不愿意再当搞笑女。 ",,,,,2024-11-21T21:52:56,iPhone客户端,0,0,0,,,2024-11-21 21:52:56,True
5103265901707645	,P1mXA7aeF,又买了两副穿戴甲，我觉得一篮子哇是我买过好几家里面，唯一一家实物比主图好看的。其他家感觉都多多少少有点加乱七八糟的滤镜又p图，导致甲片实物和图片差很多。 ,,,,,2024-11-21T21:47:47,iPhone客户端,0,3,0,,,2024-11-21 21:47:47,True
5103247820068385	,P1muq0hMZ,我觉得不光是男的吧，大家，所有人说不喜欢科技脸的意思是，不喜欢没科技好的科技脸。自然漂亮的科技脸谁都喜欢，就连酸鸡都是在嘴上酸酸，心里超爱的。 ,,,,,2024-11-21T20:35:57,iPhone客户端,12,0,0,,,2024-11-21 20:35:57,True
5103107522953769	,P1iQ8copr,好男人听到你整容只会心疼你，坏男人听到你整容会把它当作分手的借口。没有十足的把握不要去赌。 ,,,,,2024-11-21T11:18:27,iPhone客户端,2,2,0,,,2024-11-21 11:18:27,True
5102904794678100	,P1dz9jCZe,A股让我亏了好几个包，扔eth里的钱倒是翻倍了。下次扔btc里。 ,,,,,2024-11-20T21:52:53,iPhone客户端,0,3,0,,,2024-11-20 21:52:53,True
