id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106034221780833	,P2wYC7th7,本抽油烟机表示骂啥别骂麦琳烟不离手。。。。好不好。。。。 ,,,,,2024-11-29T13:08:07,iPhone客户端,0,3,0,,,2024-11-29 13:08:07,True
5105865915105501	,P2sB9lqaN,半夜被吸脂部位痒的扭的像条蛆。。。 ,,,,,2024-11-29T01:59:19,iPhone客户端,0,11,0,,,2024-11-29 01:59:19,True
5105687577755745	,P2nXvwxCF,"人过二十五喜欢看男频 男频里的男人爽感十足 女人参与感为0 男人没有爱 男女之情是调味品 他们觉得自己有大爱 虽然只是为一己私欲 看男频深入了解男人 看什么第二性什么女性困境 不如整点男频看看 清醒来得更快
 ",,,,,2024-11-28T14:10:39,iPhone客户端,2,2,0,,,2024-11-28 14:10:39,True
5105621077331933	,P2mefuLmZ,"不接外国人 
查看图片",,,,,2024-11-28T09:46:25,iPhone客户端,2,1,0,,,2024-11-28 09:46:25,False,5098643225,Kireiiii_,5094520660171122	,ODEUG0Iw2,"发现一家打嘴巴很不错的🇰🇷皮肤科
价格好像也还行
反馈嘴巴加肉毒基本在34w/57w
真挺好看 喜欢 ",,"https://wx1.sinaimg.cn/large/005z3o13gy1hv2ap89oh0j30wi1yc1dt.jpg,https://wx4.sinaimg.cn/large/005z3o13gy1hv2ap92261j30wi1ycax2.jpg,https://wx4.sinaimg.cn/large/005z3o13gy1hv2ap9tha0j30wi1yckfj.jpg",,,2024-10-28T18:37:20,iPhone客户端,11,2,11,,,2024-10-28 18:37:20
5105403520091411	,P2gzm0nMn,"*令人心死的包眼角面诊记录
目前状态： 
眼角开的像弱智 虽然我没开过眼角
双眼皮修复疤痕和睑板粘连导致双眼皮起点过高
诉求：
通过不全切的方式把眼角包进去的同时 处理疤痕粘连把双眼皮起点降低
方案：
1.眉上切口提眉把外眼皮提上去缓解内侧双眼皮起点高的问题 
*缺点是眉毛上方会留疤痕 留下整感
2.双层缝合（这大夫不会做
3.再过半年看看皮够不够用 重新全切把疤痕去掉 反z型把眼角包进去
*老子不想再全切了
综上 已心死 不想活了",,"https://wx2.sinaimg.cn/large/005z3o13ly1hw10gs1caaj31sc2dsx6p.jpg,https://wx1.sinaimg.cn/large/005z3o13ly1hw10h6u7cbj30st0cngpw.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002v1N41jx08jV5tRKjl0f0f0100ecEy0k01.mov,,2024-11-27T19:21:55,iPhone客户端,0,3,0,,,2024-11-27 19:21:55,True
5105371708129877	,P2fK2y6X3,我追星向来被同担追着骂很少被对家骂 。。。毕竟我对我担一如既往的。。。畸形的。。。爱。。。 ,,,,,2024-11-27T17:15:31,iPhone客户端,1,1,0,,,2024-11-27 17:15:31,True
5105222070305260	,P2bQH1hpy,最近在磕👇,,,,,2024-11-27T07:20:54,iPhone客户端,0,1,0,,,2024-11-27 07:20:54,False,6063043137,八锅梦煲剧,5098970143787581	,OFwFgfTk1,"真正的挚友，或许就像他们这样。无论产生多大的争执，回忆起往昔的美好，一切问题都会迎刃而解。重逢之时，心中满是真诚的喜悦。#全斗焕# #卢泰愚# #五学# #卡卡# #韩国# #韩国# 
八锅梦煲剧的微博视频
 ",,,"https://f.video.weibocdn.com/o0/C0cmKly6lx08jsMf3B9C01041200eldD0E010.mp4?label=mp4_720p&template=1280x718.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732877474&ssig=jJmJXytGlp&KID=unistore,video",,2024-11-10T01:17:59,微博视频号,1,1,1,"全斗焕,卢泰愚,五学,卡卡,韩国,韩国",,2024-11-10 01:17:59
5105158242960255	,P2abKcq63,我和你❤️@小乖功课号 ,,https://wx1.sinaimg.cn/large/005z3o13ly1hw08fmasaxj30kw0jvju0.jpg,,,2024-11-27T03:07:17,iPhone客户端,0,0,0,,小乖功课号,2024-11-27 03:07:17,True
5105152692323083	,P2a2N9Kl5,感觉整圈判断博主是不是托可以从她曾经大谈什么审美觉得自己不用做xx手术or痛骂某些手术反人类结果转头自己去做了来入手分析 ,,,,,2024-11-27T02:45:13,iPhone客户端,0,3,0,,,2024-11-27 02:45:13,True
5105120708659842	,P29dcAkOS,我笑疯了 ,,https://wx2.sinaimg.cn/large/005z3o13ly1hw044fbcxsj30rj1el78w.jpg,,,2024-11-27T00:38:08,iPhone客户端,1,0,0,,,2024-11-27 00:38:08,True
