id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105642612462345	,P2mMZakzf,"有富贵包的后背肩膀脂肪堆积的看过来
买一个那种全身的插电热敷袋经常敷一下
受凉会导致脂肪堆积
（医生跟我说的！西医！
然后受凉还容易落枕，太频繁还会导致肌肉炎症，鼓包的更厉害
老寒腿啊抽过推的还可以买加热腿袋敷一下
促进血液循环
你们不觉得抽完脂的地方肉色死死的嘛
（尤其是抽的狠的话，越狠越死气沉沉
平时多热敷一下早日回归正常肤色",,,,,2024-11-28T11:12:00,iPhone客户端,48,13,5,,,2024-11-28 11:12:00,True
5105402896979472	,P2gylthG8,"去年12月份买的
今天才拿出来泡
我倒是要看看值不值得每次这么麻烦还要煮药包
其实我也是实在没办法了
黄褐斑爆发期害死我了
前几个月还是白白嫩嫩没有一点瑕疵
黄褐斑爆发后脸上两个颜色
正面看着脏脏的
而且这次的黄褐斑特别恶心
打水光也没用，越打越红
打光电了更没用，越来越大
我只好尝试着养生
中年女人逃不过的养身！
希望有效真的求求了
本来也就一个皮肤好能引以为豪
现在皮肤都不好了让我好伤心！",,https://wx4.sinaimg.cn/large/007HM6NAgy1hw10j9v0q8j30u01t2grf.jpg,,,2024-11-27T19:19:27,iPhone客户端,13,12,0,,,2024-11-27 19:19:27,True
5105011829245970	,P26nACNiy,"好嘛
现在和朋友聚餐聊天话题居然变成了更年期症状 ",,,,,2024-11-26T17:25:29,iPhone客户端,4,8,0,,,2024-11-26 17:25:29,True
5104982426649463	,P25CarTPp,"我没从打过小脂素，这个效果好吗
说实话我对很便宜的药有点害怕
（上次胶原蛋白过敏就是因为买了便宜的
有没有比小脂素更厉害的同类药呀 ",,"https://wx3.sinaimg.cn/large/007HM6NAgy1hvzo7cxg39j30n11pln1w.jpg,https://wx4.sinaimg.cn/large/007HM6NAgy1hvzo7ceqzej30n21nimzz.jpg",,,2024-11-26T15:28:39,iPhone客户端,4,24,0,,,2024-11-26 15:28:39,True
5104740910498338	,P1ZkD25DI,"很悖论的一件事
黄褐斑不适合任何光电尤其是热的，绝对不适合热玛吉，因为会加重
但是呢一般黄褐斑是年龄越大了越严重，黄褐斑发作的年龄差不多就是需要打热玛吉的年龄
so怎么办呢？
热玛吉真的会刺激黄褐斑！
谨慎一点姐妹们 ",,,,,2024-11-25T23:28:57,iPhone客户端,19,24,0,,,2024-11-25 23:28:57,True
5104697503647751	,P1YcCfiWH,"今年我越发讨厌水光，只要是效果越来越看不见而且好痛好痛
恢复期和打的过程中那个痛苦vs效果，让我越来越不愿意打针
但是我刚才仔细想了一下，今年以来打针没什么效果主要是👇这几个原因。
1.➕利多
很多医生/代打可能会坚持说加利多不会影响效果，但是对于我来说影响非常非常大。
不加利多效果是8分，加了可能2/3分吧。
最初的我是抱着虔诚的心态去打水光的，简直就是视死如归，情愿疼死也不会加利多。每次效果都特别特别好，但是每次打之前我都好害怕，真的太痛了。
对我效果好的药又都是特别疼的，丽珠兰系。
我以前真的是情愿哭死都不加任何利多，从去年后期开始加利多了。虽然过程舒适很多，但是真的效果越来越不明显。
我真的想对自己说，以后➕利多情愿不打针了。
其实加利多怎么会不影响效果呢？利多本来就是酸性，➕进去会改变药的ph的呀。
这真的是一个dilemma，不加实在打不了，加了效果又很差。
2.后续的养护
我以前真的是非常真挚，每次水光后一天至少7/8遍面膜。一个水光恢复期随随便便七八盒面膜就没了。
打身体的话用掉十盒面膜是常有的事情。
后来刷到一个医生的微博，说其实水光后敷面膜没什么太大的必要，做好保湿（涂很厚的乳就够了），然后我一下子就松懈了呀。
其实做面膜还蛮麻烦的，尤其是给脖子后颈贴面膜，哎呀简直麻烦死了。
看了那个医生的博文我就开始偷懒啦，每次涂很厚很厚的医美乳液觉得可以取代面膜。
经历了几个月，我必须承认，面膜是非常有必要的，涂再厚的乳液也取代不了敷面膜。
医生好多时候只会聊理论，实践起来都是坑。
3.药的问题
不知道是不是错觉，不管什么药打多几次都没惊艳的感觉了。
需要不断发掘新的药。但是呢市面上百分之九十的药都是噱头吧，根本就没用。有用的始终就那么几样，打多了真的没效了。
尤其是胶原蛋白，不管多好的胶原蛋白，第一次是最惊艳的，后面会越来越白开水。
总之我发完这篇微博后发誓：
1.以后➕利多不如不打针
（姊能除外
2.打完针后必好好敷面膜
真的好讨厌水光哦，但是玫瑰干皮+黄褐斑能做的医美除了打针就真的没别的了#668的水光记录#",,,,,2024-11-25T20:36:28,iPhone客户端,35,52,2,668的水光记录,,2024-11-25 20:36:28,True
5104596913489730	,P1VAneDPY,很认可啊。我也没看节目连cut也没看过，但是就算看了，一个女人在夫妻之间做的事需要整个社会去辱骂吗？一对夫妻，老婆在被疯狂辱骂而男的美美隐身还那么多梦女怜爱，这本身就是不正常的啊,,,,,2024-11-25T13:56:46,iPhone客户端,65,11,7,,,2024-11-25 13:56:46,False,6587114104,芸豆和雨豆,5104251707588784	,P1MBAvQbK,"关于麦琳，我没看节目只随便看了点视频，也从未发表任何评论，只是单纯的不关心。
有什么好关心的呢？
再差劲，她也只是个女人。
不会强奸，不会偷拍，不会嫖娼，不会家暴把另一半打得头破血流，不会超雄发疯，不会杀人，不会报复社会，不会挑起国家战争的——女人。
坏女人，再坏也就是吃个烧鸡扔扔大鼻涕纸，抽烟，熬夜，喝水，不洗澡不爱干净，不会管钱，说话难听，情商低点，到头了。
那咋了？以上这些，犯法吗？
又不是麦琳把李行亮用铁链子栓床头每天毒打强暴一百遍，管他们呢？应该把那些调解员们调解女性被家暴时候的话用上啊：家庭内部矛盾，自行解决呗。",,,,,2024-11-24T15:05:01,iPhone 14 Pro,35733,265,1373,,,2024-11-24 15:05:01
5104588558699760	,P1VmTAvcI,"宝宝们，能不能给我推荐一个帽子？
我想去植发际线，但是可能植完都没恢复时间就要去参加家庭聚会
有没有什么合适的帽子可以遮挡一下手术痕迹的呀
真的求一顶
求到马上去植发了 ",,,,,2024-11-25T13:23:34,iPhone客户端,21,59,0,,,2024-11-25 13:23:34,True
5103973969169700	,P1FnCCtso,"转一下，我群里的宝买到假的艾塑菲差点打脸上了。幸好代打一眼看出真假
好几次买到假货都是代打一眼就看出来了，可见找一个经验丰富的代打的好处",,,,,2024-11-23T20:41:24,iPhone客户端,27,34,1,,,2024-11-23 20:41:24,False,7735215824,imfine8888,5103969646936872	,P1FgEt6B2,"原来最贱的是我 买到假药还要被屏蔽挂朋友圈
 ",,"https://wx3.sinaimg.cn/large/008ruaZygy1hvwfwnvle9j30u02f8k4j.jpg,https://wx1.sinaimg.cn/large/008ruaZygy1hvwfwp63ykj30u03c0wxc.jpg,https://wx4.sinaimg.cn/large/008ruaZygy1hvwfwqdf5uj30u01svwol.jpg,https://wx3.sinaimg.cn/large/008ruaZygy1hvwfwr6gy1j30u0140qax.jpg,https://wx3.sinaimg.cn/large/008ruaZygy1hvwfws41ssj30u0140q7x.jpg,https://wx2.sinaimg.cn/large/008ruaZygy1hvwfwsu5f5j30u014079q.jpg,https://wx4.sinaimg.cn/large/008ruaZygy1hvwfwtd3z6j30tz13zwio.jpg,https://wx4.sinaimg.cn/large/008ruaZygy1hvwfwvh90gj30u034ndym.jpg,https://wx4.sinaimg.cn/large/008ruaZygy1hvwfwwyso5j30u029nk2o.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000Qxddpgx08jOMx8ecn0f0f01004RUp0k01.mov,,2024-11-23T20:24:13,iPhone客户端,7,1,11,,,2024-11-23 20:24:13
5103524649894331	,P1tGUFvXZ,"冬天的第一场水光针
大家选择打什么
首先要考虑到保湿，因为很多地方开空调地暖，好干燥的
其次要修复屏障，还是因为空调地暖再加上室内外巨大的温差很容易刺激皮肤
好多人一吹暖气就会变得红彤彤甚至又干又痒
所以，冬天的第一场水光针你们选择打什么？ #668的水光记录# ",,,,,2024-11-22T14:55:57,iPhone客户端,50,54,1,668的水光记录,,2024-11-22 14:55:57,True
