id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105993323381925	,P2vUEebNb,"2025乙巳年运程-寅虎#国学文化##传统文化##青山共风雨# 
青山共风雨的微博视频
 ",,,"https://f.video.weibocdn.com/o0/tX5NfbmTlx08jXGLA5JS01041200lzEl0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732876111&ssig=jfyioLNErA&KID=unistore,video",,2024-11-29T10:25:36,微博视频号,0,0,0,"国学文化,传统文化,青山共风雨",,2024-11-29 10:25:36,True
5105990605211154	,P2vQglRES,"发布了文章 《从阴阳到生产线：37元素如何重塑商业格局？》 
从阴阳到生产线：37元素如何重塑商业格局？
 ",,,,,2024-11-29T10:14:47,微博 weibo.com,0,0,0,,,2024-11-29 10:14:47,True
5105990152490349	,P2vPxarQV,"发布了文章 《杜甫诗意人生，命理风水智慧，揭秘成功者的不传之秘！》 
杜甫诗意人生，命理风水智慧，揭秘成功者的不传之秘！
 ",,,,,2024-11-29T10:13:00,微博 weibo.com,0,0,0,,,2024-11-29 10:13:00,True
5105989697667307	,P2vONwaCf,"发布了文章 《风水命理中的“主动化煞”：揭秘生活中的神秘力量，你了解多少？》 
风水命理中的“主动化煞”：揭秘生活中的神秘力量，你了解多少？
 ",,,,,2024-11-29T10:11:10,微博 weibo.com,0,0,0,,,2024-11-29 10:11:10,True
5105989615357143	,P2vOFmtDx,"发布了文章 《（青山共风雨）2024年11月30日十二生肖每日运程》 
（青山共风雨）2024年11月30日十二生肖每日运程
 ",,,,,2024-11-29T10:10:52,微博 weibo.com,1,1,0,,,2024-11-29 10:10:52,True
5105621211548295	,P2met6uMv,"2025乙巳年运程-丑牛#国学文化##传统文化##青山共风雨# 
青山共风雨的微博视频
 ",,,"https://f.video.weibocdn.com/o0/q2i64j5hlx08jW3dQktq01041200h3bX0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732876111&ssig=%2B8PnWvwgFT&KID=unistore,video",,2024-11-28T09:46:57,微博视频号,0,0,0,"国学文化,传统文化,青山共风雨",,2024-11-28 09:46:57,True
5105616711061144	,P2m7d4s3e,"发布了文章 《你的家真的安全又和谐吗？揭秘家居隐患，打造幸福生活！》 
你的家真的安全又和谐吗？揭秘家居隐患，打造幸福生活！
 ",,,,,2024-11-28T09:29:04,微博 weibo.com,0,0,0,,,2024-11-28 09:29:04,True
5105616307359476	,P2m6yuSxe,"发布了文章 《地图背后的秘密：如何提升财运与事业运势？》 
地图背后的秘密：如何提升财运与事业运势？
 ",,,,,2024-11-28T09:27:28,微博 weibo.com,0,0,0,,,2024-11-28 09:27:28,True
5105615909946861	,P2m5UFJDf,"发布了文章 《揭秘风水之谜：龙脉、水藏与理气，探寻命运与财富的秘密！》 
揭秘风水之谜：龙脉、水藏与理气，探寻命运与财富的秘密！
 ",,,,,2024-11-28T09:25:53,微博 weibo.com,0,0,0,,,2024-11-28 09:25:53,True
5105615712291085	,P2m5B9C0Z,"发布了文章 《（青山共风雨）2024年11月29日十二生肖每日运程》 
（青山共风雨）2024年11月29日十二生肖每日运程
 ",,,,,2024-11-28T09:25:06,微博 weibo.com,2,1,0,,,2024-11-28 09:25:06,True
5105249382303411	,P2cyK9FdN,"2025乙巳年运程-子鼠#国学文化##传统文化##青山共风雨# 
青山共风雨的微博视频
 ",,,"https://f.video.weibocdn.com/o0/fu259YS1lx08jUpKQpZK01041200kUOC0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732876111&ssig=c49pfdDiF1&KID=unistore,video",,2024-11-27T09:09:26,微博视频号,2,1,0,"国学文化,传统文化,青山共风雨",,2024-11-27 09:09:26,True
5105246894034421	,P2cuJgVxj,"发布了文章 《揭秘命运之谜：地支六冲，你的运势转折点竟藏于此！》 
揭秘命运之谜：地支六冲，你的运势转折点竟藏于此！
 ",,,,,2024-11-27T08:59:33,微博 weibo.com,0,0,0,,,2024-11-27 08:59:33,True
5105246424010780	,P2ctYgPo0,"发布了文章 《月有盈亏，人有离合：八字风水揭秘婚姻奥秘，你的婚姻命运如何？》 
月有盈亏，人有离合：八字风水揭秘婚姻奥秘，你的婚姻命运如何？
 ",,,,,2024-11-27T08:57:41,微博 weibo.com,0,0,0,,,2024-11-27 08:57:41,True
5105246022664954	,P2ctkbbh8,"发布了文章 《八字、奇门，还是紫微？揭秘风水界的‘操作系统’》 
八字、奇门，还是紫微？揭秘风水界的‘操作系统’
 ",,,,,2024-11-27T08:56:05,微博 weibo.com,0,0,0,,,2024-11-27 08:56:05,True
5105245936161221	,P2ctbpQOx,"发布了文章 《（青山共风雨）2024年11月28日十二生肖每日运程》 
（青山共风雨）2024年11月28日十二生肖每日运程
 ",,,,,2024-11-27T08:55:45,微博 weibo.com,0,0,0,,,2024-11-27 08:55:45,True
5104912298151194	,P23N3ycuS,"发布了文章 《命理风水里的爱情风险：揭秘绿帽背后的秘密》 
命理风水里的爱情风险：揭秘绿帽背后的秘密
 ",,,,,2024-11-26T10:49:59,微博 weibo.com,0,0,0,,,2024-11-26 10:49:59,True
5104911894971292	,P23MpkRg8,"发布了文章 《揭秘八字中的“天罗地网”：命运密码背后的秘密，你了解多少？》 
揭秘八字中的“天罗地网”：命运密码背后的秘密，你了解多少？
 ",,,,,2024-11-26T10:48:23,微博 weibo.com,0,0,0,,,2024-11-26 10:48:23,True
5104911482355905	,P23LK9SSt,"发布了文章 《鬼神助力，风水育人：张三的善念与厄运化解》 
鬼神助力，风水育人：张三的善念与厄运化解
 ",,,,,2024-11-26T10:46:44,微博 weibo.com,0,0,0,,,2024-11-26 10:46:44,True
5104911068695958	,P23L4Audo,"发布了文章 《揭秘八字调候：你命中的“气候控制器”！》 
揭秘八字调候：你命中的“气候控制器”！
 ",,,,,2024-11-26T10:45:06,微博 weibo.com,0,0,0,,,2024-11-26 10:45:06,True
5104910964621849	,P23KUjolX,"发布了文章 《（青山共风雨）2024年11月27日十二生肖每日运程》 
（青山共风雨）2024年11月27日十二生肖每日运程
 ",,,,,2024-11-26T10:44:40,微博 weibo.com,1,1,0,,,2024-11-26 10:44:40,True
5104525482920013	,P1TJacfCZ,"发布了文章 《坐北朝南的“黄金法则”背后，隐藏着怎样的秘密？》 
坐北朝南的“黄金法则”背后，隐藏着怎样的秘密？
 ",,,,,2024-11-25T09:12:55,微博 weibo.com,0,0,0,,,2024-11-25 09:12:55,True
5104525444385047	,P1TJ6ioKz,"发布了文章 《孤独的智慧：从古代诗篇到现代哲思，探索人生孤独的奥秘》 
孤独的智慧：从古代诗篇到现代哲思，探索人生孤独的奥秘
 ",,,,,2024-11-25T09:12:46,微博 weibo.com,0,0,0,,,2024-11-25 09:12:46,True
5104525308593140	,P1TISA3t2,"发布了文章 《揭秘财富密码：不仅仅是命理风水，更是人生的深度认知！》 
揭秘财富密码：不仅仅是命理风水，更是人生的深度认知！
 ",,,,,2024-11-25T09:12:14,微博 weibo.com,1,0,0,,,2024-11-25 09:12:14,True
5104525269010200	,P1TIOBNXO,"发布了文章 《（青山共风雨）2024年11月26日十二生肖每日运程》 
（青山共风雨）2024年11月26日十二生肖每日运程
 ",,,,,2024-11-25T09:12:04,微博 weibo.com,0,0,0,,,2024-11-25 09:12:04,True
5104173136219121	,P1KyRq5Sp,"发布了文章 《初心如卦，人生如棋：从易经智慧看事业与人生的选择》 
初心如卦，人生如棋：从易经智慧看事业与人生的选择
 ",,,,,2024-11-24T09:52:49,微博 weibo.com,0,0,0,,,2024-11-24 09:52:49,True
5104172733040371	,P1KydcKWf,"发布了文章 《揭秘命理风水：冲突中的平衡艺术，你的运势，我来解码！》 
揭秘命理风水：冲突中的平衡艺术，你的运势，我来解码！
 ",,,,,2024-11-24T09:51:13,微博 weibo.com,0,0,0,,,2024-11-24 09:51:13,True
5104172335366560	,P1Kxzmw5q,"发布了文章 《揭秘八字财库，揭秘你的财运密码！》 
揭秘八字财库，揭秘你的财运密码！
 ",,,,,2024-11-24T09:49:37,微博 weibo.com,0,0,0,,,2024-11-24 09:49:37,True
5104171923800850	,P1KwUfWM2,"发布了文章 《揭秘八字中的“驿马”：你的运势里，藏着多少机遇与财富？》 
揭秘八字中的“驿马”：你的运势里，藏着多少机遇与财富？
 ",,,,,2024-11-24T09:48:00,微博 weibo.com,0,0,0,,,2024-11-24 09:48:00,True
5104171428613074	,P1Kw6A8Ey,"发布了文章 《（青山共风雨）2024年11月25日十二生肖每日运程》 
（青山共风雨）2024年11月25日十二生肖每日运程
 ",,,,,2024-11-24T09:46:02,微博 weibo.com,1,1,0,,,2024-11-24 09:46:02,True
5103805878503088	,P1B0vzG2A,"发布了文章 《女子官杀之谜：婚姻、事业，你的运势里藏着哪些秘密？》 
女子官杀之谜：婚姻、事业，你的运势里藏着哪些秘密？
 ",,,,,2024-11-23T09:33:28,微博 weibo.com,1,0,0,,,2024-11-23 09:33:28,True
5103805475062645	,P1AZRlf1z,"发布了文章 《揭秘婆媳矛盾背后的风水秘密，你信了吗？》 
揭秘婆媳矛盾背后的风水秘密，你信了吗？
 ",,,,,2024-11-23T09:31:52,微博 weibo.com,0,0,0,,,2024-11-23 09:31:52,True
5103805428926675	,P1AZMBseD,"发布了文章 《揭秘命理风水：五行相生相克，你的命运由谁主宰？》 
揭秘命理风水：五行相生相克，你的命运由谁主宰？
 ",,,,,2024-11-23T09:31:41,微博 weibo.com,0,0,0,,,2024-11-23 09:31:41,True
5103805394061713	,P1AZJh2Dv,"发布了文章 《揭秘社会戾气之谜：命理风水与人性之光，探寻和谐社会的秘密！》 
揭秘社会戾气之谜：命理风水与人性之光，探寻和谐社会的秘密！
 ",,,,,2024-11-23T09:31:33,微博 weibo.com,0,0,0,,,2024-11-23 09:31:33,True
5103804187938176	,P1AXMxj56,"发布了文章 《（青山共风雨）2024年11月24日十二生肖每日运程》 
（青山共风雨）2024年11月24日十二生肖每日运程
 ",,,,,2024-11-23T09:26:45,微博 weibo.com,1,0,0,,,2024-11-23 09:26:45,True
5103462179931652	,P1s49FFFW,"发布了文章 《水墨人生，小雪节气里的浓淡留白》 
水墨人生，小雪节气里的浓淡留白
 ",,,,,2024-11-22T10:47:44,微博 weibo.com,0,0,0,,,2024-11-22 10:47:44,True
5103454693623506	,P1rS5fcDE,"发布了文章 《揭秘命理风水中的“断命八法”：揭开命运的秘密，你了解多少？》 
揭秘命理风水中的“断命八法”：揭开命运的秘密，你了解多少？
 ",,,,,2024-11-22T10:17:59,微博 weibo.com,0,0,0,,,2024-11-22 10:17:59,True
5103454286777905	,P1rRqsrf3,"发布了文章 《揭秘人生之谜：因果循环，善恶有报，你信命理风水吗？》 
揭秘人生之谜：因果循环，善恶有报，你信命理风水吗？
 ",,,,,2024-11-22T10:16:22,微博 weibo.com,0,0,0,,,2024-11-22 10:16:22,True
5103453877569271	,P1rQLvL71,"发布了文章 《真诚与真实：人际交往中的边界与智慧》 
真诚与真实：人际交往中的边界与智慧
 ",,,,,2024-11-22T10:14:45,微博 weibo.com,0,0,0,,,2024-11-22 10:14:45,True
5103453466788980	,P1rQ6su7G,"发布了文章 《揭秘命运之谜：你的爱情，距离远近，原来有这番讲究！》 
揭秘命运之谜：你的爱情，距离远近，原来有这番讲究！
 ",,,,,2024-11-22T10:13:07,微博 weibo.com,0,0,0,,,2024-11-22 10:13:07,True
5103453124429856	,P1rPyiApi,"发布了文章 《（青山共风雨）2024年11月23日十二生肖每日运程》 
（青山共风雨）2024年11月23日十二生肖每日运程
 ",,,,,2024-11-22T10:11:45,微博 weibo.com,1,1,0,,,2024-11-22 10:11:45,True
5103091202394242	,P1ipOa2QO,"发布了文章 《家居风水揭秘灯光布局，你的财运风水密码！》 
家居风水揭秘灯光布局，你的财运风水密码！
 ",,,,,2024-11-21T10:13:36,微博 weibo.com,0,0,0,,,2024-11-21 10:13:36,True
5103090799739483	,P1ip9ERGr,"发布了文章 《揭秘：为何你家房子西北缺角？背后竟隐藏着这样的秘密！》 
揭秘：为何你家房子西北缺角？背后竟隐藏着这样的秘密！
 ",,,,,2024-11-21T10:12:00,微博 weibo.com,0,0,0,,,2024-11-21 10:12:00,True
5103090390797484	,P1iov3lsE,"发布了文章 《2025年太岁、岁破、三煞、五黄，揭秘流年飞星背后的秘密！》 
2025年太岁、岁破、三煞、五黄，揭秘流年飞星背后的秘密！
 ",,,,,2024-11-21T10:10:23,微博 weibo.com,0,0,0,,,2024-11-21 10:10:23,True
5103089986045406	,P1inQpmGy,"发布了文章 《揭秘命理风水：运势与职业选择，财运与命运转折，你真的懂吗？》 
揭秘命理风水：运势与职业选择，财运与命运转折，你真的懂吗？
 ",,,,,2024-11-21T10:08:46,微博 weibo.com,0,0,0,,,2024-11-21 10:08:46,True
5103089877256721	,P1inFurNT,"发布了文章 《（青山共风雨）2024年11月22日十二生肖每日运程》 
（青山共风雨）2024年11月22日十二生肖每日运程
 ",,,,,2024-11-21T10:08:20,微博 weibo.com,2,1,0,,,2024-11-21 10:08:20,True
5102706542511917	,P18poaxsN,"发布了文章 《揭秘风水中的“空亡”：你的家是否被“空亡煞”缠身？》 
揭秘风水中的“空亡”：你的家是否被“空亡煞”缠身？
 ",,,,,2024-11-20T08:45:06,微博 weibo.com,0,0,0,,,2024-11-20 08:45:06,True
5102706152442910	,P18oLafvM,"发布了文章 《绝命厨房真的能催财？一篇文章见证神奇转变！》 
绝命厨房真的能催财？一篇文章见证神奇转变！
 ",,,,,2024-11-20T08:43:33,微博 weibo.com,0,0,0,,,2024-11-20 08:43:33,True
5102705728556221	,P18o4zTRz,"发布了文章 《“火烧天门”：风水命理中的奥秘，你了解多少？》 
“火烧天门”：风水命理中的奥秘，你了解多少？
 ",,,,,2024-11-20T08:41:52,微博 weibo.com,0,0,0,,,2024-11-20 08:41:52,True
5102705325901149	,P18nqoL9P,"发布了文章 《当戾气遇上下山虎：揭秘社会现象背后的命理风水之谜！》 
当戾气遇上下山虎：揭秘社会现象背后的命理风水之谜！
 ",,,,,2024-11-20T08:40:16,微博 weibo.com,0,0,0,,,2024-11-20 08:40:16,True
5102705242015409	,P18ni8siB,"发布了文章 《（青山共风雨）2024年11月21日十二生肖每日运程》 
（青山共风雨）2024年11月21日十二生肖每日运程
 ",,,,,2024-11-20T08:39:56,微博 weibo.com,1,0,0,,,2024-11-20 08:39:56,True
5102369901646469	,P0ZEq6UjX,"发布了文章 《布局有门道，家居风水助你旺运》 
布局有门道，家居风水助你旺运
 ",,,,,2024-11-19T10:27:25,微博 weibo.com,0,0,0,,,2024-11-19 10:27:25,True
