id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106108275098126	,P2yU3lofQ,人一胖就会变得很慈祥 ,,,,,2024-11-29T18:02:22,iPhone 16 Pro Max,1,4,0,,,2024-11-29 18:02:22,True
5105973190723807	,P2vob32ij,"这两张又感觉鼻子也没那么高了
 ",,"https://wx1.sinaimg.cn/large/006LBoGmgy1hw2tzfvjzdj31sc2ds4qp.jpg,https://wx3.sinaimg.cn/large/006LBoGmgy1hw2tzhcak3j31sc2ds4qp.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000NTeWEgx08jXB9EICY0f0f0100nxPP0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003XeYS6gx08jXBh6doA0f0f0100fMgv0k01.mov,,2024-11-29T09:05:36,iPhone 16 Pro Max,13,14,0,,,2024-11-29 09:05:36,True
5105839406845611	,P2rUosIR5,"今天的看脸客人🥹
这两天每天都看到半夜这个时间，导致我这两天健身都没空哈哈哈哈，都是看脸间歇小小运动下🤣🤣🤣
不过能帮助到大家还是很开心的喜滋滋☺️☺️☺️ ",,"https://wx1.sinaimg.cn/large/006LBoGmgy1hw2ennhgt1j30zj1x2n1y.jpg,https://wx1.sinaimg.cn/large/006LBoGmgy1hw2ennw7ocj30zk1x5472.jpg,https://wx1.sinaimg.cn/large/006LBoGmgy1hw2enoaq60j30wi1z7gsf.jpg,https://wx3.sinaimg.cn/large/006LBoGmgy1hw2enonqpvj30zj1uqaef.jpg,https://wx3.sinaimg.cn/large/006LBoGmgy1hw2enn3okxj30zj1xw0x5.jpg,https://wx1.sinaimg.cn/large/006LBoGmgy1hw2enp09bcj30zj1wljwa.jpg,https://wx2.sinaimg.cn/large/006LBoGmgy1hw2enpll3qj30zk1x5tgy.jpg,https://wx2.sinaimg.cn/large/006LBoGmgy1hw2erawm6lj30yn1tjqb3.jpg,https://wx2.sinaimg.cn/large/006LBoGmgy1hw2enqdws9j30r81gcgom.jpg",,,2024-11-29T00:13:59,iPhone 16 Pro Max,2,2,0,,,2024-11-29 00:13:59,True
5105770607416076	,P2q7qv7g8,"🥲有没有爱玩手机经常久坐低头，肩颈背胳膊经常不舒服的背厚姐妹！
我感觉我找到了最好用效果最好的解决方式，就是——狠狠泡沫轴滚颈背后配合瑜伽练习！
最关键的是这样滚背还能瘦后背！因为我们背厚其实脂肪原因很小，更多是肌肉以及血液循环不畅，而且你们应该能发现后背的肉和其他地方的肉不一样，更硬，有一种“疙瘩肉”的感觉，这种其实也是堵塞的表现，堵塞和肌肉劳损严重的地方泡沫轴滚的时候能听到“咯吱吱”的声音。
倾情推荐，我已经练了半个多月了，感觉放松身体好舒服呀。比做按摩后还舒服，最开始觉得泡沫轴滚身体真的好痛，但是练完真的非常放松，习惯了以后感觉好爽好享受，主动从比较不痛的按摩轴换成了按摩点更大的泡沫轴！太爽了！！
👇我每天练习三段，这是我最近找到很喜欢的几个跟练以及我觉得最舒服的节奏🎵
泡沫轴的选择上：初期可以选择P2这种凸点不大的，不会开始难以接受，到了后期可以像我一样换个P3狼牙的，爽极了！",,"https://wx4.sinaimg.cn/large/006LBoGmgy1hw26czw8fwj30x40rktby.jpg,https://wx4.sinaimg.cn/large/006LBoGmgy1hw26f4mce8j30m80m80wn.jpg,https://wx1.sinaimg.cn/large/006LBoGmgy1hw26gbvutnj30m80m877n.jpg",,,2024-11-28T19:40:36,iPhone 16 Pro Max,30,4,8,,,2024-11-28 19:40:36,True
5105701944820467	,P2okGke1t,"朋友引荐我认识了个做牙齿行业十年的朋友
现在正在和我聊行业内幕八卦，
我只能说牙齿这行水是真深，可以说是整Xing美容里最深的，外行完全分不清楚一点点🤏瓷、瓷粉、瓷底，都有讲究。 ",,"https://wx4.sinaimg.cn/large/006LBoGmgy1hw1yqgej0qj30u01mmdl2.jpg,https://wx4.sinaimg.cn/large/006LBoGmgy1hw1ytj3vonj30ui0lpmzc.jpg",,,2024-11-28T15:07:45,iPhone 16 Pro Max,9,7,2,,,2024-11-28 15:07:45,True
5105639546162354	,P2mI2pR6O,"看脸客人跟我要lrz的vx，我一点开助理pyq
我怎么在置顶上啊我晕😵
呜呜呜我的八折肖像算是被他们用尽了我哭
能不能再退我点🥹🥹🥹🥹 ",,https://wx1.sinaimg.cn/large/006LBoGmgy1hw1ro7b3hjj30u01t7wky.jpg,,,2024-11-28T10:59:49,iPhone 16 Pro Max,9,12,1,,,2024-11-28 10:59:49,True
5105625543737448	,P2mlsfGhq,骨水泥二群和🐻鼻群一直很多很多人问，答应大家很久了却一直没建，今明两天比较闲索性今天建了～想进的可以👇，需要打开朋友圈以及发语音条验证女生，以及主动说你要进什么群，我慢慢拉，谢谢大家配合。 ,,https://wx2.sinaimg.cn/large/006LBoGmgy1hw1q0xhus7j30uf0u0gqu.jpg,,,2024-11-28T10:04:09,iPhone 16 Pro Max,7,8,0,,,2024-11-28 10:04:09,True
5105475660026670	,P2irI06Wa,"今天最后一位看脸的宝宝对眼球减压研究特别透彻，分享她的功课给有需要的姐妹，（我完全不懂，仅供参考）
她不建议做脂肪术式，做骨壁更好。
（她本人已经做完了取眼后脂肪术式，结果后退过多导致凹陷了，因为已经取走所以有点无法挽回了） ",,https://wx4.sinaimg.cn/large/006LBoGmgy1hw18vhzgikj30to1k8dkj.jpg,,,2024-11-28T00:08:35,iPhone 16 Pro Max,12,7,6,,,2024-11-28 00:08:35,True
5105370877396134	,P2fIHv24u,"韩剧和前几年的那些新闻📰是不是都是骗人的？
说好的韩国压力大卷生卷亖呢？
怎么我日常接触的韩国人全部周末双休下班以后绝不回工作微信啊？听入韩籍朋友说她被开除还能领失业补助，每年还有一笔技能基金可以去学习技能或者兴趣爱好？然后上班上满一年还有十三薪？
怎么能这么得劲儿啊，我快嫉妒亖了说真的。",,,,,2024-11-27T17:12:13,iPhone 16 Pro Max,16,8,0,,,2024-11-27 17:12:13,True
5105337390078342	,P2eQH0knA,"刚刷到羊毛月最近的视频，他怎么面相变了这么多，记得两年前刚火的时候看起来还蛮阳光舒服的，现在口歪眼斜上眼睛三白漏得好厉害。 
小樱暹罗的微博视频
 ",,,"https://f.video.weibocdn.com/o0/6qranF7Qlx08jUNE86YM010412008Zdb0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732880313&ssig=PcTRBjqUaZ&KID=unistore,video",,2024-11-27T14:59:09,iPhone 16 Pro Max,9,5,0,,,2024-11-27 14:59:09,True
