id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5104999335989518	,P263rp898,"在2023年12月33日，图1  1⃣️他一直【先主动】贬低我内容，
说“看文献还有机翻，云测评，又穷又丑又没有钱，打不起针”。
我从未公开说过我的学历，他亲口说我学历不行图3，柏林君在减肥2⃣️你是不是人🥩过我呀？
毕竟3⃣️你把一个博主的【学历工作单位、性别年龄】事无巨细地发出来， 
网页链接
 图2请问你又是如何得知的？
并且4⃣️口口声声说别人有【少女针毁容】案例。消费者官司胜诉
网页链接
5⃣️，但🈲拿不出任何实锤证据  这不是造谣栽赃污蔑诽谤吗？
 
网页链接
减肥成功版本的柏林为翻车4次的博主发声 图7——6⃣️说♠能忍，能忍两字，说明你认为对方没有错！
那请问你是觉得♠卖不合规不安全的产品没有问题吗？ 
网页链接
7⃣️#奥蕾诺溶脂针#  就是国产杂牌的实锤
网页链接
 图10
8⃣️柏林君在减肥夸半岛白钻超声炮很好图4，但事实是
网页链接
9⃣️图3别人用文献就是错❌你用文献就是对✅，你说你不会糊⭕弄大家。请把dynveo口服补充剂所有质疑都说清楚
请回复这个连接所有的问题！ 
网页链接
🔟日常一问，减肥成功版本的柏林、柏林君在减肥，有对自己错误的医学观点作出解释吗？
减肥成功版本说错❌了玫瑰痤疮
网页链接
为了卖dynveo，说“医院开水晶番茄治疗黄褐斑”  
网页链接
1⃣️1⃣️撒谎网爆我
网页链接
关键是我碍着你什么事了，你为什么先主动惹我？并且【造谣栽赃、污蔑泼脏水】
亲口说“少女针打两三次，后续不用再打了。”然而事实上并不是 
网页链接
细枝末节
网页链接
 #奥雷诺##半岛超声炮##白钻超声炮##dynveo姜黄素##dynveo谷胱甘肽#柏林君在减肥
医美",,"https://wx3.sinaimg.cn/large/a026b69bly1hvzpmubk2xj20u01hb7ar.jpg,https://wx3.sinaimg.cn/large/a026b69bly1hvzpmsqo7rj20qo1jz7bk.jpg,https://wx3.sinaimg.cn/large/a026b69bly1hvzpmur5ywj20u01hbjzq.jpg,https://wx1.sinaimg.cn/large/a026b69bly1hvzpmt98joj20u01hbwnt.jpg,https://wx4.sinaimg.cn/large/a026b69bly1hvzpmttmkvj20u01yetmh.jpg,https://wx1.sinaimg.cn/large/a026b69bly1hvzpmv7eaxj20u01hcdph.jpg,https://wx3.sinaimg.cn/large/a026b69bly1hvzpmvq3g8j20u01hbgur.jpg,https://wx2.sinaimg.cn/large/a026b69bly1hvzpmw5j0tj20u01hbn69.jpg,https://wx4.sinaimg.cn/large/a026b69bly1hvzpmwjtb6j20u00u0q7n.jpg,https://wx2.sinaimg.cn/large/a026b69bly1hvzpmx0aywj20u01k3tjj.jpg,https://wx3.sinaimg.cn/large/a026b69bly1hvzpmxnnjij20qy0j50uf.jpg,https://wx2.sinaimg.cn/large/a026b69bly1hvzpmy5d27j20qo13976z.jpg",,,2024-11-26T16:35:51,医美超话,0,1,0,"奥蕾诺溶脂针,奥雷诺,半岛超声炮,白钻超声炮,dynveo姜黄素,dynveo谷胱甘肽",,2024-11-26 16:35:51,True
5105417346881494	,P2gVEsSbQ,"重点❌⚠觉得文字太长，可以直接看图10 图11
减肥成功版本的柏林，1⃣️请你把 图2图3你亲口提到【性别，年龄，学历，工作单位】的博主账号发出来，
因为图1你的粉丝泼脏水说是原号我。
我从来没想过 你和电光火石肥老师，说的是原号我本人，2⃣️我不是，我干嘛要对号入座
3⃣️你还明确说了【少女针毁容案例，官司胜诉】❗
我们两个人要是关于少女针毁容这件事情，有一个人撒谎，他和他全家被🚗梉泗
我一直以为说的别人，——4⃣️因为这种法院诉讼书，你是能发出来的图7
本来跟我无关的事情，我是吃瓜
看戏的。
但图1你的粉丝给我泼脏水，所以我希望你能把图2图3这位博主的账号发出来。让大家知道不是原号我。
5⃣️毕竟颠倒黑白🈲丧尽天良，减肥成功版本的柏林你是干不出来的吧？
假使你说的是我。6⃣️
柏林君在减肥
你怎么知道〖从未公开透露的〗我信息呢？请看图4，
你如果不是合法获取他人信息，那你就涉嫌人🥩侵犯他人隐私
网页链接
并且如果你未经他人同意说出来的话……
7⃣️反正我是不会用学信网自证的。
我只提一点，我欢迎所有人把跟我有关「少女针毁容的官司胜诉」发出来。但如果有人栽赃恶意诋毁我🤮说「客 观发生事实」不相符的人，🉐♣嘟 a❤i兹，全身k烂而兦。
但有人给我泼莫须有的脏水的话，有些话不用公开说出来，但我也不是那么忍气吞声的。
…………不重要内容…………
8⃣️在2023年12月33日，图5他一直【先主动】贬低我内容，
说“看文献还有机翻，云测评，又穷又丑又没有钱，打不起针”。
9⃣️我从未公开说过我的学历，他亲口说我学历不行图6，柏林君在减肥，你怎么知道的？你是不是人🥩过我呀？
🔟为了卖dynveo，说“医院开水晶番茄治疗黄褐斑”  
网页链接
 
说dynveo是防脱生发顶配，但可信度极低
1⃣️1⃣️#奥蕾诺溶脂针#  就是国产杂牌的实锤
网页链接
 
1⃣️2⃣️柏林君在减肥夸半岛白钻超声炮很好，但事实是
 
网页链接
1⃣️3⃣️别人用文献就是错❌你用文献就是对✅，你说你不会糊⭕弄大家。请把dynveo口服补充剂所有质疑都说清楚
请回复这个连接所有的问题！ 
网页链接
1⃣️4⃣️日常一问，减肥成功版本的柏林、柏林君在减肥，有对自己错误的医学观点作出解释吗？
1⃣️5⃣️减肥成功版本说错❌了玫瑰痤疮
网页链接
亲口说“少女针打两三次，后续不用再打了。”然而事实上并不是 
网页链接
1⃣️6⃣️撒谎网爆我
网页链接
关键是我碍着你什么事了，你为什么先主动惹我？并且【造谣栽赃、污蔑泼脏水】
减肥成功版本的柏林为翻车4次的博主发声 ——说♠能忍，能忍两字，说明你认为对方没有错！
那请问你是觉得♠卖不合规不安全的产品没有问题吗？ 
网页链接
细枝末节
网页链接
  电光火石肥老师医美错误
网页链接
并且他推荐奥雷诺溶脂针，卖热望童颜针❗ 啧啧啧
医美#澳蕾诺##奥雷诺##白钻超声炮##超声炮##dynveo姜黄素#",,"https://wx4.sinaimg.cn/large/a026b69bly1hw11e0hu34j20u01uoteo.jpg,https://wx1.sinaimg.cn/large/a026b69bly1hw11djr1t7j20qy136tdm.jpg,https://wx4.sinaimg.cn/large/a026b69bly1hw11dplzbqj20re0qogrc.jpg,https://wx1.sinaimg.cn/large/a026b69bly1hw11dhaph6j20u01h1tin.jpg,https://wx1.sinaimg.cn/large/a026b69bly1hw11eulve3j20j616ldj0.jpg,https://wx1.sinaimg.cn/large/a026b69bly1hw11dicyhtj20d40i2abf.jpg,https://wx4.sinaimg.cn/large/a026b69bly1hw11dmccogj21p21ja1kx.jpg,https://wx4.sinaimg.cn/large/a026b69bly1hw11dngccoj20u017yan7.jpg,https://wx1.sinaimg.cn/large/a026b69bly1hw13wyn3taj20u01uoqis.jpg,https://wx2.sinaimg.cn/large/a026b69bly1hw13wz82n3j20u01ixnbw.jpg,https://wx2.sinaimg.cn/large/a026b69bly1hw13wzrcczj20u01mj187.jpg",,,2024-11-27T20:16:52,,0,0,0,"奥蕾诺溶脂针,澳蕾诺,奥雷诺,白钻超声炮,超声炮,dynveo姜黄素",,2024-11-27 20:16:52,True
5106113339200219	,P2z2dCBoD,"图1 我心目中大美人所谓绝色。是指哪些方面？  其他美人 
网页链接
 
医美#明星审美# ",,"https://wx4.sinaimg.cn/large/a026b69bly1hw39ypx02jj20u04n41ky.jpg,https://wx2.sinaimg.cn/large/a026b69bly1hw39yqdqg9j20m20h8djc.jpg,https://wx1.sinaimg.cn/large/a026b69bly1hw3a2hrkp2j20qy0omgor.jpg,https://wx2.sinaimg.cn/large/a026b69bly1hw3a2i5pznj20qy0p4dja.jpg,https://wx3.sinaimg.cn/large/a026b69bly1hw3a2ihe9fj20qy0kddi5.jpg,https://wx1.sinaimg.cn/large/a026b69bly1hw39zcp8haj215o15o4dd.jpg,https://wx3.sinaimg.cn/large/a026b69bly1hw3a2j5jrfj20qy18e445.jpg,https://wx1.sinaimg.cn/large/a026b69bly1hw39z7t9sag209s07qb2a.gif,https://wx3.sinaimg.cn/large/a026b69bly1hw39z90o18g205k06d4qp.gif,https://wx2.sinaimg.cn/large/a026b69bly1hw3a2jkkbuj20qy195q8q.jpg,https://wx3.sinaimg.cn/large/a026b69bly1hw3a2k08n9j20qy1b8n2r.jpg,https://wx4.sinaimg.cn/large/a026b69bly1hw39z4wq24j20f1140dln.jpg,https://wx3.sinaimg.cn/large/a026b69bly1hw39z5cj1fj20ey140q8d.jpg,https://wx2.sinaimg.cn/large/a026b69bly1hw39zb3noyg20fk08rkjl.gif,https://wx1.sinaimg.cn/large/a026b69bly1hw39zfdigsj21mc25sb29.jpg,https://wx3.sinaimg.cn/large/a026b69bly1hw3a2qyczug20qe0jtnph.gif",,,2024-11-29T18:22:30,医美超话,0,0,2,明星审美,,2024-11-29 18:22:30,True
5106110363601100	,P2yXqf6Og,"审美既是客观的也是主观的，以下是我基于个人审美喜好对大美人大帅哥的看法，接受理性探讨。
 
外在形象与客观审美标准
1⃣️在颜值巅峰之际，大美人大帅哥无疑经受住了大众审美视角的严格检阅，从众多留存的视频、图3照片中可以看出，他们鲜少存在明显的颜值死角。从更为具体的容貌特征来讲，在客观的审美标准层面，有着诸多体现：
 
面部整体架构
2⃣️正面三庭五眼比例协调，侧面四高三低符合美学比例，3⃣️眼位、嘴位以及五官之间的大小比例等，基本也落在标准范围之内。
这其实反映出大众审美是有一定共性的，4⃣️大众认可某种程度上代表了普遍的审美倾向【和谐之上有特色】也就意味着大众对此是满意的。
我记得有文献提及的各个国家平均脸，往往呈现出一种均衡的状态，特色虽不是特别鲜明，但恰恰说明了大家潜意识里更倾向于接受这类标准脸型，当然，接受≠非常喜爱。
 
骨相
5⃣️颅骨形态若饱满圆润，额骨宽阔平整会显得大气舒展；眉骨的高低影响眉眼深邃度；颧骨上颌骨和周围衔接自然，立体不过分外扩；挺拔精致的鼻子使面部线条过渡流畅；下颌骨形态清晰适度
优质的骨相是面部轮廓高低起伏、错落有致的地基。
 
皮相
6⃣️简单说中国审美白透亮面颊红润光泽，不暗黄色沉。五官细节也很为关键，比如眼睛的大小、形状以及眼神的灵动程度，嘴唇的色泽、形状等
7⃣️皮相骨相彼此之间相互配合，才有一张张俊美俏丽的面孔
 
大美人的夺目之处
并非只是五官的大小，而是8⃣️吸睛 图6，内轮廓作为视觉中心，总能迅速抓住人你的眼球，让人一眼就聚焦在眉眼上。反🌰请看图2
气质韵味与主观审美感受
比完硬件皮相后，大美人大帅哥还需要9⃣️活生生的情绪传递，鲜明有特色，辨识度十足。 
这也是审美中偏主观感受的部分。
 
🔟人不同气质风格不同
香港黄金时代的明星每个人都是他自己，而不是第2个谁 图7图8图9
像孙艺珍图2就透着一种惹人怜爱的气质，她的一颦一笑、一举一动都能传递出独特的情绪感染力。
莫妮卡·贝鲁奇本身基础条件近乎满分，《非常公寓》就让我尖叫连连😂，但真正让她全球知名的还是《西西里的美丽传说》，通过角色，她将自身的美与独特的韵味展现得淋漓尽致，那种风情万种又极具辨识度的形象深入人心。
审美本就是多元的，每个人基于自身的成长环境、文化背景以及经历等因素，对于大美人大帅哥的评判标准会有所不同。有的人更看重外在客观的容貌标准，追求符合美学比例、五官精致的长相；
而有的人则更倾心于其内在散发出来的气质和独特的情绪感染力，认为那才是真正让人着迷的关键所在（小姐里的金敏喜）
 当然我不会说这一篇，是因为我要清理我手机里的内存有感而发的🌝
医美#明星审美##王祖贤##刘亦菲#",,"https://wx1.sinaimg.cn/large/a026b69bly1hw24llk8o9j20u013ztgp.jpg,https://wx3.sinaimg.cn/large/a026b69bly1hw24pk2q5wj20qy0jzabe.jpg,https://wx1.sinaimg.cn/large/a026b69bly1hw24lpy53vj20u0140ztv.jpg,https://wx2.sinaimg.cn/large/a026b69bly1hw24lvbscmj20u0140n6q.jpg,https://wx2.sinaimg.cn/large/a026b69bly1hw24lvp2lcj20sa0qoafo.jpg,https://wx1.sinaimg.cn/large/a026b69bly1hw24mci56zj20u01uon7y.jpg,https://wx1.sinaimg.cn/large/a026b69bly1hw24ocqo6hj20qy0kadj0.jpg,https://wx3.sinaimg.cn/large/a026b69bly1hw24oc3ru3j20qy0hidic.jpg,https://wx3.sinaimg.cn/large/a026b69bly1hw24ocdbnuj20qy0hc76o.jpg,https://wx1.sinaimg.cn/large/a026b69bly1hw24lxccnuj20u013zgtm.jpg,https://wx2.sinaimg.cn/large/a026b69bly1hw24p8v6xaj20u01901kx.jpg,https://wx3.sinaimg.cn/large/a026b69bly1hw24lwh7mqj20u0140wn1.jpg,https://wx3.sinaimg.cn/large/a026b69bly1hw24obsmhfj20qy0hfwgm.jpg,https://wx3.sinaimg.cn/large/a026b69bly1hw24mcs8lnj20dw0afq3c.jpg,https://wx3.sinaimg.cn/large/a026b69bly1hw24lqp2mmj20s011cdmw.jpg,https://wx1.sinaimg.cn/large/a026b69bly1hw24me6jbxj20u01uowzg.jpg,https://wx2.sinaimg.cn/large/a026b69bly1hw24mfse55j20u01uoaus.jpg,https://wx3.sinaimg.cn/large/a026b69bly1hw24lmay23j20gq0u3n0t.jpg",,,2024-11-29T18:10:40,,0,0,1,"明星审美,王祖贤,刘亦菲",,2024-11-29 18:10:40,True
5106025718615814	,P2wKTA9mK,"重复说一下为什么填充上线是审美吧
网页链接
按理讲，像我这种解剖学的比审美好很多的人去，应该一直夸解剖的重要性，才能体现我厉害嘛
但我知道1⃣️客观事实。2⃣️解剖、技术、点位层次打法、材料，都是实现审美的工具。
3⃣️我们是利用手里的工具，解决自己的美学需求。这才是最终方向。
就好比图10 赵露思整体风格转变，如何实现这个结果？
一副眼镜把彭裴勇俊奉上男神的宝座。那是谁第1个想起来裴勇俊适合戴，而且裴为什么发色深比黄头发好看？我还觉得黎明，裴，陈百强有相似之处
图6甄嬛传的成功体现在各个细节，包括演员服化、道光，这些都是整个团队审美所在。
图7为什么这张图的吴谨言，额颞部不自然。为什么这张图片孙艺珍和秀智如此相像？
这都是每个人不同的审美看法。
我写内容是因为我感兴趣，是因为我曾经焦虑过，但不是每一个求美者都要非常专业，我从来没有要求别人也这样啊
医美#明星审美##玻尿酸填充##填充效果# 
多说一个励志的事情，像减肥成功版本的柏林
柏林君在减肥
，【主动先】说我“看文献还要机翻，云测评，又穷又丑又没有钱，打不起针，学历差，反正不好看，天天写什么乱七八糟的东西”图4
要搁我很不顺利的一段时间里，搞不好我都会抑郁自🦈。但我走出来了呀，我坚强呀，你算个6啊
难不成家住海边上辈子卖🧂的？所以干涉别人创作内容，歪曲事实，还7⃣️涉嫌人🥩、侵犯、泄露别人隐私
网页链接
 美国都没你爱当👮",,"https://wx3.sinaimg.cn/large/a026b69bly1hw2z9d1ksaj21mk1pu1ky.jpg,https://wx4.sinaimg.cn/large/a026b69bly1hw30468pj2j20qy14udjy.jpg,https://wx1.sinaimg.cn/large/a026b69bly1hw2z9fhpbnj20qo1vh7gg.jpg,https://wx1.sinaimg.cn/large/a026b69bly1hw2z9e31hsj20p018gtot.jpg,https://wx2.sinaimg.cn/large/a026b69bly1hw2z9gdx6cj20u01uo4b6.jpg,https://wx3.sinaimg.cn/large/a026b69bly1hw2z9h5mlfj20u01uo7e1.jpg,https://wx3.sinaimg.cn/large/a026b69bly1hw2zi63pbij20qy16xaef.jpg,https://wx3.sinaimg.cn/large/a026b69bly1hw2zgbswf5j20qy1dxjy4.jpg,https://wx3.sinaimg.cn/large/a026b69bly1hw2zgbagnij20p018g1kx.jpg,https://wx3.sinaimg.cn/large/a026b69bly1hw3045wnr6j20qy0y0whh.jpg",,,2024-11-29T12:34:19,,1,1,0,"明星审美,玻尿酸填充,填充效果",,2024-11-29 12:34:19,True
5106013554611584	,P2wrhjlGo,"讲个从我角度看，对材料的看法吧。包你能拨开迷雾见真章。避开医美营销里的一些弯路
在这篇
网页链接
内容前，为什么我觉得少女针可以卖
可以看图2这个时间记录，1⃣️我觉得爱贝芙ok评估过爱贝芙的风险系数高，虽然产品好但不能卖。那2⃣️比爱贝芙危险系数低的少女针，我当然觉得可以卖了呀。——这个观点，我相信也有一些专业人士跟我想的差不多。
3⃣️但少女针厂家销售政策激进，不好取出且售后麻烦，所以网络维权案例比爱贝芙多，爱贝芙对医院和医生把控更严格。（不是说爱贝芙不出事，只是爱尽可能降低风险）
但前面写了
少女针销量100出事概率是10，因为不好取出+售后麻烦，所以网络维权被大家看见
那自然比销量10，出事概率1的爱贝芙网络讨论量少很多。
PS但要注意，即便我写了这些，也不代表推荐打爱贝芙。如果出了问题，真不是我的错啊
网页链接
也因为4⃣️【填充效果，不只看产品】我从没说过〖无论找谁打了乔瑞保，效果一定好〗
说别人有「少女针毁容官司」胜诉案例，得拿出法院诉讼书，不然造谣歪曲事实🚗厶全家。
5⃣️诉讼书能发 
网页链接
 ❗
由爱贝芙延伸医生水平
6⃣️我不同意专业医生之间差距只有审美图6
7⃣️专业医生的定义是什么？有什么要求？
我看来医生水平有差异，不是【只区分】审美，8⃣️综合是审美、解剖、打法、精准剂量、材料学等多方面
网页链接
 连接第⑦点第⑧点
像图5这位医生，我个人认为【单解剖就】有90分（当然因为我看过其他惊艳案例呀
）那70分医生和他，只是差在审美吗？
9⃣️在我看来，❗❗无解剖不填充，填充上限看审美
网页链接
我看法是把医生【整体】水平分成90分、95分、80分、70分
这种🔟有水平层次之分。无一较高下之争
而且1⃣️1⃣️医生整体水平，又可以拆分成很多因素。就比如解剖还能分出七八九十分分呢。
但专业医生里，如果他是及格线。1⃣️2⃣️那他怎么完成一些高难度注射的落地？
而且1⃣️3⃣️最可贵的是知道自己能力的边界❤，在安全范围内，把控尺度💕。
而不是骄傲自负自满，知道有所为，有所不为🙆🏻♀️对医疗本着严谨认真负责钻研的态度。
保柔缇打脖子效果很好哦，图4这两个案例就很漂亮呀。
1⃣️4⃣️少女针当然可以打泪沟啊，具体请看图3，这可是危险系数更高的爱贝芙#爱贝芙##填充效果##玻尿酸填充#医美#填充泪沟#",,"https://wx3.sinaimg.cn/large/a026b69bly1hw30hluwoqj20pl1dvtc2.jpg,https://wx4.sinaimg.cn/large/a026b69bly1hw30gopmslj20ob1ee77w.jpg,https://wx2.sinaimg.cn/large/a026b69bly1hw30gph16gj20u01hdtg7.jpg,https://wx1.sinaimg.cn/large/a026b69bly1hw30hmd959j20p010lgqf.jpg,https://wx4.sinaimg.cn/large/a026b69bly1hw30hmw379j20zo0kx78d.jpg,https://wx4.sinaimg.cn/large/a026b69bly1hw30hn7f90j20qy0eoq4k.jpg",,,2024-11-29T11:45:59,,0,0,0,"爱贝芙,填充效果,玻尿酸填充,填充泪沟",,2024-11-29 11:45:59,True
5105844647627259	,P2s2Qw0cj,无论大线小线都有瘢痕的，只是疤痕程度不一样。如果从长远一辈子角度看，不是有颜值变现需求的人就不应该做面中假体和【不剥离+不去除多余软组织】的埋线提升。面中假体剥离会影响面中部的韧带 //@一元Q太:好吓人，我做的小线还行，就是持续时间短,,,,,2024-11-29T00:34:48,,0,1,0,,一元Q太,2024-11-29 00:34:48,False,6806183372,野原新橙子,5105834860742240	,P2rN4375C,"#橙子的ym分享# 
最近又有姐妹问我线雕，所有的线我都不推荐做。
只有半年的【限定美丽】，和永久的皮下瘢痕。 ",,https://wx1.sinaimg.cn/large/007qC3daly1hw2e40c6s0j310o1artr1.jpg,,,2024-11-28T23:55:55,iPhone 16 Pro Max,19,11,3,橙子的ym分享,,2024-11-28 23:55:55
5105830032574913	,P2rFhaNQR,非利益推荐。之前科医人up机器贵的时候，私立诊所还能采购up想，说明机构和医生还是想要好的治疗效果的。从成本角度和机器质量上看。,,,,,2024-11-28T23:36:44,,1,0,0,,,2024-11-28 23:36:44,False,1777588972,用户1777588972,5105686440839264	,P2nVG3wkw,"@Charon7卡戎河南痘坑的话，省医的主任做的好么三石哥】
做痘坑可能是很多人想不到的医生们掌握的精细技术活
因为痘坑形态特别多，特别复杂，我们需要找个经验丰富的医生先诊断自己属于哪种情况再做手术？
例如你是毛孔粗大（有些人认为这是痘坑），可能适合的方案是点阵激光，点阵射频，微针等。
如果你是冰凿型的，可能需要手术切除缝合，打孔移植，打孔提升，激光磨削
如果你是滚动型的，车厢型的，可能需要皮下的切割或者剥离，皮下填充 脂肪胶或者再生材料。
反正，如果医生没有丰富经验，很难解决痘坑的问题。",,"https://wx2.sinaimg.cn/large/69f3daecgy1hw1x3ladu8j218g0m8tne.jpg,https://wx3.sinaimg.cn/large/69f3daecgy1hw1x3ke91wj21jk12w404.jpg",,,2024-11-28T14:06:09,微博网页版,3,5,1,,Charon7卡戎,2024-11-28 14:06:09
5105828108178182	,P2rCayjwa,"再次说明钱多的十辈子也花不完，也会贪。我记得去年还有一个🚀的
同理一些博主不管说自己有钱没钱，他该挣的钱还是会挣的。一定要擦亮眼睛，看博主推荐的产品是不是真的好，值不值得购买？
（有可能贫穷限制了我的想象力，不止十辈子的💰） ",,https://wx3.sinaimg.cn/large/a026b69bly1hw2dbyvqx4j20pu125jtg.jpg,,,2024-11-28T23:29:05,,1,0,0,,,2024-11-28 23:29:05,True
5105757529310446	,P2pMkD44u,爱碧研可以作为皮肤屏障受损时 的修护产品。前提是经验丰富的医生评估后，需要做再做。滚针非水光针，我不卖，无金钱利益相关,,,,,2024-11-28T18:48:38,,0,0,0,,,2024-11-28 18:48:38,False,2686891675,原号消失了,5031439378678236	,OdbSFApBy,"哈哈哈哈一个硬广，这款产品也不一定非要用啊。我帮我朋友提一下名字
我朋友跟进的一款产品上市了，爱碧研的小绿盾，成分5%海藻糖+10mg透明质酸
海藻糖我朋友23年10月让我查过资料，是对于皮肤屏障受损修复和维养类的成分
如果是创面后涂抹或者滚针的话可以，但这款不建议做水光
皮肤屏障受损严重或者长时间没好的话，还是建议找好医生 慢慢修护，",,"https://wx2.sinaimg.cn/large/a026b69bly1hph1vwgt9cj20kx0qfgn6.jpg,https://wx2.sinaimg.cn/large/a026b69bly1hph1vwuwlgj20f01uttb1.jpg",,,2024-05-07T16:54:49,,2,1,1,,,2024-05-07 16:54:49
