id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5104416568640337	,P1QTuAfKh,"你好美女
 请问你愿意加入鹅家军吗🦢🐣🐥
彼此关注
 互动
 只有炸号才能将我们分开
 你愿意吗？
 ",,,,,2024-11-25T02:00:08,,39,18,0,,,2024-11-25 02:00:08,True
5105056636211734	,P27xRq3Xg,"奔向America了 断更三天
商务合作等我回国统一对接
 
长沙·美国
 ",,https://wx4.sinaimg.cn/large/007ucqlKgy1hvzwpvbcd0j30hs0iqtaa.jpg,,长沙·美国,2024-11-26T20:23:32,,23,17,0,,,2024-11-26 20:23:32,True
5104991541660783	,P25QS6Y2P,咋嫩好吃嘞 俺爱大米和罗勒叶口味！ ,,https://wx4.sinaimg.cn/large/007ucqlKgy1hvzp93mqtgj31vb2kn7wh.jpg,,,2024-11-26T16:04:52,,18,24,0,,,2024-11-26 16:04:52,True
5104945676159700	,P24ETpQq0,"姐妹 你抢我生意了知道吗 这块是我地盘
 ",,"https://wx3.sinaimg.cn/large/007ucqlKgy1hvzk1tna1gj30zu1v44ca.jpg,https://wx3.sinaimg.cn/large/007ucqlKgy1hvzoi489erj30u01t0gsy.jpg",,,2024-11-26T13:02:37,,55,21,9,,,2024-11-26 13:02:37,True
5104689131818155	,P1XZ77CZ5,你怎么忍心 ,,"https://wx3.sinaimg.cn/large/007ucqlKgy1hvyqoj8gl9j30gf0zkmy2.jpg,https://wx3.sinaimg.cn/large/007ucqlKgy1hvyqj9batzg30jq0lcu1f.gif",,,2024-11-25T20:03:12,,48,14,1,,,2024-11-25 20:03:12,True
5104677593811192	,P1XGvfZsQ,这件事闹得确实挺大 但也不是特别大 你要说小吧 倒也不是特别小 我觉得这事还是挺大的 不过不是特别大 但也不小//@天天都要吃泡菜:她的不满意率能达到7成以上你信吗 我混整圈那么久 真的数不尽的素人小号悄咪咪骂她 而且外眼角开豁了没内眼角那么好修的 不是一包就完事了,,,,,2024-11-25T19:17:21,,13,10,1,,天天都要吃泡菜,2024-11-25 19:17:21,False,7094241840,很多树很大火的赖皮蛇蛇老板,5104668626127115	,P1Xs2pHWr,"要骂就骂我吧，和别的博主没啥关系，确实人家没拿提成，我既然看到了，也不想装没看见让别人受委屈。
虽然这个博主也退圈了。
虽然也有我不觉得他技术是那么差，不然我自己也不会找她做，我还是看了很多线下案例才会合作的，但是医生医院心智不够成熟去接住整圈的顾客，并且太杠真的会给求美者带来很多麻烦。
量大了肯定会有不满意，但是这个量大也不是理所当然的，不满意也不是理所当然的，都是人……
但是处理一下会怎么样啊……说真的维权的妹子们哪怕退完了所有费用，我估计是十五万以内都可以解决完的啊，毕竟当时的手术费又不贵。
我是真搞不懂这里面的人，我搞得懂我就不会退了。",,,,,2024-11-25T18:41:43,iPhone 14 Pro Max,13,17,3,,,2024-11-25 18:41:43
5104673589821501	,P1XA2Fd1j,战绩可查 ,,https://wx3.sinaimg.cn/large/007ucqlKgy1hvyory1gsdj30gf0hywge.jpg,,,2024-11-25T19:01:26,,14,14,0,,,2024-11-25 19:01:26,True
5104639351722200	,P1WGP7e1q,Yjn也曾拥有500人粉丝群🙀 辉煌时刻谁都有 别拿一刻当永久😼,,,,,2024-11-25T16:45:24,,6,7,0,,,2024-11-25 16:45:24,False,7370956676,保佑双鄂完美,5104635956958034	,P1WBltc6m,一切罪恶的开端，我就是看了这个去做了下至外眼角，结果外眼角黏膜损毁 ,,https://wx1.sinaimg.cn/large/0082PMy0gy1hvykfskt4mj30u01sy438.jpg,,,2024-11-25T16:31:54,iPhone客户端,7,9,7,,,2024-11-25 16:31:54
5104412844884042	,P1QNukuyS,"当我惹到丑比：咋了咋了 那咋了？？？
当我惹到美女：你真的好漂亮啊不要生气
 ",,https://wx4.sinaimg.cn/large/007ucqlKgy1hvxus8cw07j30vj0cg75v.jpg,,,2024-11-25T01:45:19,,30,12,0,,,2024-11-25 01:45:19,True
5104178053776934	,P1KGNfQyi,"现在都不敢和整圈博主交往过密 不知道哪天就翻车了牵连到我
但只要帮我骂过yjn 我就会一生守护 我这人就这样
 ",,https://wx2.sinaimg.cn/large/007ucqlKgy1hvx4is6yl5j30e20akwg7.jpg,,,2024-11-24T10:12:22,,58,37,0,,,2024-11-24 10:12:22,True
