id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105844746192884	,P2s30pZ3e,"#鼻修复# day 19
鼻翼依然没完全愈合令人心焦
外形好歹还让人满意 ",,https://wx4.sinaimg.cn/large/006ownM5gy1hw2fa2uf8qj30u01a9dlf.jpg,,,2024-11-29T00:35:12,vivo X90 Pro+,9,23,0,鼻修复,,2024-11-29 00:35:12,True
5105833127972308	,P2rKgxrXC,"当时大学，跟一群同学去南京参加什么旅行团，专门脱团去卖这系列的商场去买了一双（有桃心的那双凉鞋）……感觉康永哥就是按照小s的喜好做的这些鞋，在当年那个欣欣向荣甚至有点浮夸的年代，这个鞋都甚至还要超乎寻常的浮夸
买来大概只在家里穿过一两次",,,,,2024-11-28T23:49:02,iPhone 15,2,2,0,,,2024-11-28 23:49:02,False,1830983020,时装史,5105815174255535	,P2rhjhR3F,2011年，主持人蔡康永与鞋履品牌JC COLLEZIONE合作，推出由前者特别设计的系列。 ,,"https://wx2.sinaimg.cn/large/6d22956cgy1hw2bu3hmtnj20dw099mxp.jpg,https://wx1.sinaimg.cn/large/6d22956cgy1hw2bu77u11j20i70dngmf.jpg,https://wx3.sinaimg.cn/large/6d22956cgy1hw2bu764osj20i70dndgf.jpg,https://wx4.sinaimg.cn/large/6d22956cgy1hw2bu76dmvj20et0m80tb.jpg,https://wx1.sinaimg.cn/large/6d22956cgy1hw2bu76d68j20i70dnt95.jpg,https://wx2.sinaimg.cn/large/6d22956cgy1hw2bu7q825j20i70dn74o.jpg",,,2024-11-28T22:37:42,微博网页版,14,3,6,,,2024-11-28 22:37:42
5105476310403001	,P2isL1GQ1,"倒反天罡之我在🇯🇵买汉方药
津村这家我看行（图二的牌子）药按编号发售有一百来种，而且好多感觉都是知名药方
说明书和适合症状都写的很清楚
不过这种市面贩售的肯定小剂量➕万金油型就当纯体验或者针对临时症状（宿醉啥的），长期调理治病啥的不大行 ",,"https://wx3.sinaimg.cn/large/006ownM5gy1hw18uoqv2mj32dc35shdw.jpg,https://wx4.sinaimg.cn/large/006ownM5gy1hw18urhggyj32dc35sb2c.jpg,https://wx3.sinaimg.cn/large/006ownM5gy1hw18umt75ej32dc35skjm.jpg,https://wx1.sinaimg.cn/large/006ownM5gy1hw18usstbbj30u01uoh4g.jpg,https://wx3.sinaimg.cn/large/006ownM5gy1hw18utgjm1j30u01uodx2.jpg",,,2024-11-28T00:11:10,vivo X90 Pro+,1,8,1,,,2024-11-28 00:11:10,True
5105084262256369	,P28gq9sZ3,"0糖0脂0热量的啤酒🍺
这才是全世界应该发扬光大的东西！
我不咋喝酒的人，甚至觉得这个比啤酒好喝 
日本·烏丸御池 (Karasuma Oike)
 ",,"https://wx1.sinaimg.cn/large/006ownM5gy1hvzzwm0wv0j30u014078y.jpg,https://wx1.sinaimg.cn/large/006ownM5gy1hvzzwn40ogj30u0140n1g.jpg",,日本·烏丸御池 (Karasuma Oike),2024-11-26T22:13:18,vivo X90 Pro+,3,3,0,,,2024-11-26 22:13:18,True
5105025873347188	,P26Kfe2KU,"本子的奥莱
时间充足的话我都会去的，因为我有定期买一些儿童衣物和日牌的习惯，最近还会买点户外用品，本子也有。
那反过来说，如果不买小孩的东西，也不怎么买日牌，那奥莱其实没啥可去的，城区有更多选择，中古，日系，简约，极繁，二次元，hk，品牌，奢牌，日常牌，这些在城区分类分区都很细致的，挑喜欢的店or区域逛更舒服。
对比一下几个奥莱，我觉得名古屋的含金量还在继续上升
名古屋奥莱：市区直达，下车十步开逛，毗邻游乐场和温泉，有mhl，有日牌，有vivian，有montbell，keen，balenciaga，马吉拉和gucci，更常规的日牌也有。牌子比不上御殿场多但人少好逛集中。",,,,,2024-11-26T18:21:17,vivo X90 Pro+,3,0,0,,,2024-11-26 18:21:17,True
5104975011907138	,P25qd808i,"虽然本子是i人天堂
但不讲话或者少讲话就意味着你要经常对别人假笑
本来也没什么
但是我现在很不适合假笑
多来几次，感觉我鼻翼好紧绷
每笑完一次，我就拿着镜子看我的鼻翼裂开了没有
我出发之前复查了一下，跟医生说了这个鼻翼不愈合的问题
医生说主要是两个方向的原因
第一是鼻翼这个位置是特别油，容易长痘痘发炎，对于愈合来说是很不利的状况。我是在天气冷了之后做的，本身也没有油的很过分，术后清洁也比较勤快，稍微会好一点。
第二是，对于油皮，鼻翼沟里面经常会有比较粗大的毛孔，如果下刀正好在毛孔中间的位置把它切成了两半，剩下的那一半容易变成一个缝或者是一个洞，看起来跟切口没愈合一样，这种毛孔坑过去这么多年都没有长起来，虽然切开了之后他有再长合的机会，但是也要很长的时间。
如果是毛孔粗的话，那对日常生活其实影响不会很大，但是看到到一个洞总归不会让人很开心。
感觉切鼻翼还是一个比较麻烦的事，如果不是特别严重的，确实可以不要切。",,https://wx1.sinaimg.cn/large/006ownM5gy1hvzncbgjktj30rz1300ud.jpg,,,2024-11-26T14:59:11,vivo X90 Pro+,3,0,0,,,2024-11-26 14:59:11,True
5104937028027314	,P24qWxGgO,"到底是日本人食量太小，还是我食量变大了
到了之后吃了两顿饭，都感觉一人份的不够吃
甚至都不好意思在同一个店继续点，我准备溜达去其他店再吃点 
日本·临空奥特莱斯
 ",,"https://wx2.sinaimg.cn/large/006ownM5gy1hvzj0g7y24j30u0140q9m.jpg,https://wx4.sinaimg.cn/large/006ownM5gy1hvzj0dy97vj30u0140wll.jpg,https://wx1.sinaimg.cn/large/006ownM5gy1hvzj0eq6npj31400u0wmb.jpg,https://wx2.sinaimg.cn/large/006ownM5gy1hvzj0fl7vxj31400u0470.jpg",,日本·临空奥特莱斯,2024-11-26T12:28:15,vivo X90 Pro+,3,8,0,,,2024-11-26 12:28:15,True
5104653814992910	,P1X49kWSO,"一杯果汁喝完了，冰块纹丝不动。
很好奇外面店里的冰块到底是怎么做的？真的化的特别慢。
自己家里冻的感觉刚丢到可乐里面就没了🥤 ",,https://wx2.sinaimg.cn/large/006ownM5gy1hvymhjaxpvj30u0140jyg.jpg,,,2024-11-25T17:42:52,iPhone 15,10,5,0,,,2024-11-25 17:42:52,True
5104575269309966	,P1V1sD3WK,"#经验# fxxx apple！医美人注意！
真给我气坏了，🍎公司好歹也是大公司怎么能捅这种篓子
做改变面部的项目之前记得把面容id关了！ 把Face id关了！做完之后稳定了再重新设置！
原因是， 不管是因为整形，生病或者化妆，总之面容有所改变的时候，就解不开face id，正常情况下解开手机使用没问题，相信大家都记得那个六位密码。
但是很多程序的密码都是跟face id绑定在一起的，比如银行的各种消费登录验证密码，没有face id特别不方便，除非你自己全能记住！
如果面容的改变是暂时的，那就卸了妆就行。但如果是永久的（比如说像我最近做了鼻子），那就与必须设置一个新的face id。
结果重新设置face id又需要关闭所谓的失窃保护
但关闭失窃保护，又需要用原来的face id， 不能用其他密码，只能用face id！
看到没有，就死循环！没有face id不能关闭失窃保护，关不了失窃保护就不能重新设置面容，不能重新设置面容，那现有的face id也用不了。
好你个苹果，千防万防把我放出去了是吧？
好，从这里接下来呢有两条路，还跟你整形的部位有关
如果你整形的部位是鼻子和鼻子以下，那就找一个口罩，把面部遮起来，但是不能拉的太高，只能刚好把鼻头给遮住。疫情期间大家都设置过戴着口罩解锁，这个时候就可以顺利解锁，然后就可以关闭失窃保护，按照要求操作（不在常见位置要等一个小时），就可以重新输入面容。
没有口罩的话拿一张纸巾也可以，但是一定要刚好遮住鼻头不能太高
另外一方面，如果你整形的是眼睛，改变也比较大，比如说从单眼皮到双眼皮这种。术前也没关face id，那你就完蛋了，这手机彻底解不开了。解决的方法是用另外一台设备登录同一个账号，然后把手机全部抹除，这样就可以当一个新手机用，然后重新录入id了
为了避免使用不方便，大家做脸之前一定要关掉face id！关掉它！",,"https://wx2.sinaimg.cn/large/006ownM5ly1hvydg13nxdj30qo1lr19u.jpg,https://wx3.sinaimg.cn/large/006ownM5ly1hvydg1s4e1j30qo1lr45i.jpg,https://wx2.sinaimg.cn/large/006ownM5ly1hvydg2bvdyj30qo1lr0z5.jpg",,,2024-11-25T12:30:45,iPhone 15,15,10,2,经验,,2024-11-25 12:30:45,True
5104336306441953	,P1OO2r1Qt,"个人认为真正的鼻模板王，如图
原因是凸起和凹陷的部分，分量刚刚好，特别适合没有特别偏好大驼峰或者翘鼻头的人。自然到偏华丽风格都会很喜欢这个比例。
我只用了一个很小的局部的图，医生都一眼看得出来是周也 ",,"https://wx1.sinaimg.cn/large/006ownM5gy1hvxlz2bxp9j30qo1lr78m.jpg,https://wx3.sinaimg.cn/large/006ownM5gy1hvxlz2sr2fj30qo0xyadz.jpg,https://wx4.sinaimg.cn/large/006ownM5gy1hvxlz3m47rj30qo1lrdk6.jpg,https://wx4.sinaimg.cn/large/006ownM5gy1hvxlz46wyoj30qo1lr0w8.jpg,https://wx3.sinaimg.cn/large/006ownM5gy1hvxlz5poc2j30qo1lr426.jpg",,,2024-11-24T20:41:12,iPhone 15,44,12,12,,,2024-11-24 20:41:12,True
