id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105812400245406	,P2rcQ11Qa,我一直都觉得大脑门好看，中庭和下庭长是真的蛮丑的 ,,,,,2024-11-28T22:26:40,,1,1,0,,,2024-11-28 22:26:40,True
5105208734254265	,P2bvbhQJb,转发微博,,,,,2024-11-27T06:27:55,,0,0,0,,,2024-11-27 06:27:55,False,6489635735,狍狍顺顺利利,4906820173570436	,N2RqheYPG,"📖【肋骨鼻术后疤痕护理实操指南】
* 肋骨鼻术后瘢痕主要是鼻翼处（如果外切鼻翼）以及肋骨取肋处。我目前术后四个月，疤痕还处在增生期，但鼻翼处社交距离素颜基本看不出痕迹。肋骨疤痕依然能看出，但是用手摸是平整的，已经没有突起。
分享一下我疤痕管理的具体流程，以及参考的几位博主&医生的功课内容。
我具体做的有【湿性愈合】【化学祛疤产品+物理祛疤产品】【伤口减张】【染料激光】。我按照时间顺序来阐述这些护理措施。
（注：对通常情况下的伤口，这个思路基本都是适用的。不仅仅是鼻综合手术产生的瘢痕。）
嫌长不看直接拉到6️⃣看总结。
1️⃣鼻翼拆线前：【湿性愈合】
1）适用时间：切鼻翼术后第1天至第6天拆线前每天进行。靠湿性愈合来为伤口营造湿润的愈合环境。
2）需要使用到的产品有：生理盐水、脑棉片、注射器、医用棉签、可复美等保湿敷料
脑棉片（图1）是一种非常柔软的外科手术专用棉片，加盐水后可以敷在伤口上，和皮肤的摩擦力非常小，敷在伤口上很安心，感觉不会蹭到。这个是我在任东那儿做完鼻子医生给我湿敷用的，如果是找其他医生手术可以提前淘宝自己备上，搜脑棉片就行，比纱布好用。纱布太粗糙了。找rd手术的话他们术后会提供湿敷用的东西，不用自己准备脑棉片。
3）操作方法：用注射器吸入生理盐水，分别注到2片脑棉片上，让棉片充分湿润。把2个棉片分别敷在左右鼻翼上，可以将条状棉片一端用镊子塞进鼻孔固定，然后L型敷在鼻翼伤口处（如图2）。每次20分钟，每天至少敷5次，干了的话可以用注射器再往棉片上多注些盐水。直接敷就可以，敷完后鼻翼处如果有些分泌物和软的血痂可以用棉签轻轻擦掉。
4）晚上睡前往鼻翼伤口处涂一些保湿的敷料，以免晚间无法湿敷导致伤口干燥结痂。我涂的是【可复美】+【美宝湿润烧伤膏】（图3图4）。⚠️注意，很多医生都不建议使用生长因子在切口处，认为生长因子会影响皮肤组织新生细胞的正常爬行，可能会形成不自然的表皮形态。
*湿性愈合的原理及方法可参考这篇内容，写得很全。但我认为脑棉片比这篇用到的纱布会更柔软一些，减少和伤口的摩擦。
网页链接
2️⃣鼻翼拆线后：【化学祛疤产品+物理祛疤产品】
1）适用时间：鼻翼拆线后，肋骨伤口掉痂后。一直用。用好几个月、半年、一年。
2）化学祛疤产品：我用的【康瑞保】（图5），便宜好用。我至少早晚各擦一次，其他时候想起来随缘擦。
3）物理祛疤产品：硅凝胶or硅胶片。鼻翼不方便用硅胶片，硅凝胶（图6）就行，我用的是【可痕】，便宜一些。芭克之类也属于这类，选一个就行，我感觉区别不大。涂了【康瑞保】以后，再叠涂在上面。
  肋骨疤痕要用硅胶片（图7），我自己用的是【美皮护】，德国汉莎的疤痕贴也可以的。也是用完康瑞保以后，干了贴上去，掉了就再贴，我已经贴了三四个月了，现在摸着平了很多。用了硅胶片就不需要再使用硅凝胶了，硅胶片实际比硅凝胶更有效。
3️⃣肋骨拆绷带后：【物理减张为主+化学祛疤产品+物理祛疤产品】
1）减张贴（图8）从术后第一天开始用，用至1-3个月。目的是减小伤口的张力，有利于减少瘢痕的形成。我只贴了两周就懒得贴了，但是医生是说要贴满三个月的。如果能坚持的话可能尽量多贴一贴效果更好。图8这种样式的就可以，不一定非要这个牌子，我随便找的图，可以搜搜其他的。
2）肋骨切口掉痂后就可以用化学祛疤产品【康瑞保】和物理祛疤产品【美皮护】了。如果还想坚持贴减张贴，就先涂康瑞保，再贴美皮护，然后再贴减张贴。
4️⃣【染料激光】
1）适用时间：术后两周第一次，间隔2-3个月第二次，后面想打还可以打。频率遵医嘱。
2）地点：去比较大的皮肤科做这个。如果皮肤科还有细分，通常可以选择“瘢痕治疗”或者“激光治疗”。医美机构一般没有做染料激光的机器。点阵等等其他项目对瘢痕也有帮助，但是染料激光对于现阶段瘢痕的抑制是最直接的。
5️⃣【口服药物抑制增生】
曲可伸（图9）是比较常用的抗增生类药物。我写在最后是因为我就吃了几天，瘢痕第三个月会有明显的增生，当时吃了几天，后来就没吃了。这个药的副作用是比较多的，我吃的时间短，没感觉出什么，口服的药物还是要慎重。很多鼻子医生都不建议吃这个药，认为没必要。大家可以咨询自己的医生自行判断。
6️⃣最后总结一下！！
1）鼻翼疤痕：拆线前【湿性愈合】，拆线后坚持使用【康瑞保】+【可痕】
2）肋骨疤痕：拆绷带后贴【减张贴】，结痂掉了以后坚持使用【康瑞保】+【美皮护】+【减张贴】，减张贴不好坚持，尽量
3）激光干预：鼻翼疤痕和肋骨疤痕都可以在两周后打【染料激光】，2个月后可以再打，具体打的频率遵医嘱
4）【曲可伸】等抗增生药物，遵医嘱，慎重使用。
*可痕也可以用芭克和舒痕等其他硅凝胶产品代替；美皮护也可以用汉莎等其他品牌的疤痕贴来代替。
*忌口就随缘吧，尽量忌口一下。三个月内至少不要抽烟喝酒，一个月内尽量不要吃辣。关于“发物”的说法是比较有争议的，自行决断。
更详细的一些疤痕护理知识可以参考博主脸小肉肉垮和周文武医生的这两篇，尤其肉肉这篇对一些原理和概念都写的很详细，解释的很清楚。而我只是分享我具体实操的方法，比较简单粗暴一些。
⬇️⬇️
1.最全的疤痕功课 @脸小肉肉垮 
网页链接
2. 周文武 疤痕护理@整形医生周文武 
网页链接
 #疤痕#",,"https://wx4.sinaimg.cn/large/0075bQI7ly1hefexcebetj30wi0o741y.jpg,https://wx1.sinaimg.cn/large/0075bQI7ly1hefg9g612ej30hk0netcx.jpg,https://wx1.sinaimg.cn/large/0075bQI7ly1hefexckvcij30m80m8gnx.jpg,https://wx4.sinaimg.cn/large/0075bQI7ly1hefenzyixuj30u00u0gmz.jpg,https://wx3.sinaimg.cn/large/0075bQI7ly1hefeyl0gm6j30m80m8my1.jpg,https://wx1.sinaimg.cn/large/0075bQI7ly1hefexcszvnj30sg2dcwl6.jpg,https://wx4.sinaimg.cn/large/0075bQI7ly1hefey8q73tj30u01o0wky.jpg,https://wx1.sinaimg.cn/large/0075bQI7ly1hefib0ub25j30u00u0n1u.jpg,https://wx2.sinaimg.cn/large/0075bQI7ly1heg73jlg6tj30m80m8q3w.jpg",,,2023-05-29T19:42:36,iPhone 13 Pro,257,81,425,疤痕,"脸小肉肉垮,整形医生周文武",2023-05-29 19:42:36
5105147409073266	,P29UgC4n0,太美了 想留刘海了 ,,https://wx1.sinaimg.cn/large/006oqy91gy1hw076uh8ipj31401hcwvo.jpg,,,2024-11-27T02:24:14,,0,0,0,,,2024-11-27 02:24:14,True
5104614781226597	,P1W3c595P,转发微博,,,,,2024-11-25T15:07:46,,0,0,0,,,2024-11-25 15:07:46,False,6445284541,暴瘦全脂甜牛奶,5071669221132535	,Ou4rw4KCH,"#牛奶的碎碎念# 
强调女人味的纯色显身材穿搭
柔顺深发色长发
几款带logo的配饰叠搭
就是抓人眼球的大美女感
性感会放大颜值增加震慑力
可爱会弱化颜值增加亲和力 ",,"https://wx4.sinaimg.cn/large/0072bKWhgy1ht1e3g758bj30u0190gpz.jpg,https://wx1.sinaimg.cn/large/0072bKWhgy1ht1e3gt9wmj30zk1hcwmf.jpg,https://wx1.sinaimg.cn/large/0072bKWhgy1ht1e3fjtclj30zk1hc0yn.jpg,https://wx1.sinaimg.cn/large/0072bKWhgy1ht1e3ikr9vj30zk1hcn39.jpg",,,2024-08-26T17:13:52,吃啥都不胖iPhone客户端,671,22,88,牛奶的碎碎念,,2024-08-26 17:13:52
5104422304613098	,P1R2Kjm4O,美貌没有天花板 自卑才是无底洞 ,,,,,2024-11-25T02:22:55,,0,0,0,,,2024-11-25 02:22:55,True
5104343218396422	,P1OZbzeia,"我老板要求不要太离谱
我去哪找愿意搞团播跳舞的顶美，顶美早就被养起来了看不上你那点三瓜俩枣，又辛苦又不赚钱 ",,,,,2024-11-24T21:08:40,,1,1,0,,,2024-11-24 21:08:40,True
5104122401653056	,P1Jf26W2c,这几个月都是支出大于收入… ,,,,,2024-11-24T06:31:13,,0,0,0,,,2024-11-24 06:31:13,True
5103321632736200	,P1optbtOg,光腿神器外面套黑丝也假… ,,,,,2024-11-22T01:29:15,,0,0,0,,,2024-11-22 01:29:15,True
5102529685750065	,P13O8o7QZ,卧蚕打不好整感也很重 ,,,,,2024-11-19T21:02:19,,0,0,0,,,2024-11-19 21:02:19,True
5102362556107880	,P0ZszpCWc,美得我心头一颤 ,,"https://wx4.sinaimg.cn/large/006oqy91gy1hvrbcsqrh6j30u01syn7n.jpg,https://wx3.sinaimg.cn/large/006oqy91gy1hvrbcoz8ftj30u01syjub.jpg",,,2024-11-19T09:58:13,,0,0,0,,,2024-11-19 09:58:13,True
