id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106013093235922	,P2wqxdzOi,"森林进化论的规则我每次只能记住前两句
太复杂了。。。。 ",,,,,2024-11-29T11:44:09,iPhone 12,0,0,0,,,2024-11-29 11:44:09,True
5105772806016978	,P2qaYpfi2,"麦琳李行亮高速上吵架爆哭我真的害怕死了。。。。
我怕方向盘一歪。。。。
我真服了 我不想看这死b综艺了 ",,,,,2024-11-28T19:49:20,iPhone 12,1,0,0,,,2024-11-28 19:49:20,True
5105653103723860	,P2n3UfCKg,"撞车了对方全责
但对方一直问我是不是新疆人
有点窃喜 ",,https://wx3.sinaimg.cn/large/008g3rtYgy1hw1t90skduj30p90u640j.jpg,,,2024-11-28T11:53:41,iPhone 12,3,0,0,,,2024-11-28 11:53:41,True
5104981448852671	,P25AAB8Z1,"晒着阳光健身很安逸
讨厌下雨
另外穿不来整皮狐狸毛的可以买这种夹革工艺的狐狸 比较不挑人 ",,"https://wx1.sinaimg.cn/large/008g3rtYgy1hvzo1hn40zj30u0140n97.jpg,https://wx3.sinaimg.cn/large/008g3rtYgy1hvzo22ujmoj30u0140wq0.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F004s3ky4gx08jTeDIh6D0f0f01005yQ10k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003mYkjYgx08jTeDOGL50f0f010065WU0k01.mov,,2024-11-26T15:24:46,iPhone 12,3,1,0,,,2024-11-26 15:24:46,True
5104966765904128	,P25cUoLVS,"保安的老粉可能记得去年我在中古店买了件绿色的皮草
但这件皮板老化了 一年就裂了好几个口子
年初我花200补了2个大口 年底又要花300补。。。。。。
从质量上根本不值3k6但是我还是依然非常非常非常喜欢这件衣服
那个时候不懂皮板啥的
但因为喜欢也不觉得亏太大 ",,https://wx1.sinaimg.cn/large/008g3rtYgy1hvzm93xj25j30u0140qgj.jpg,https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003KFEGQgx08jTaDmhfq0f0f010056Jx0k01.mov,,2024-11-26T14:26:24,iPhone 12,1,0,0,,,2024-11-26 14:26:24,True
5104893503735817	,P23iKfFR7,"我对整圈博主的态度：
不买你们货也不找你们托的医生还会骂和你们抱团的博主还会揣测你们也不是好东西 ",,,,,2024-11-26T09:35:18,iPhone客户端,14,0,1,,,2024-11-26 09:35:18,True
5104587055041215	,P1Vktl9rV,"你以为🥩打瘦腿痛吗？！其实和rd打轮廓相比根本一点不痛
打瘦腿只是恐惧针头而已
但是rd打轮廓打到太阳穴颞部那边痛得就好像针头直接插你脑子里
[举花铃]瘦腿只打了100单位，还是按照上次那个很有效的微调打法打的，如果肌肉大的就打多点300单位，如果只是肌肉不均匀就像我上次这样每次打一点调调就行了
网页链接
[举花铃]轮廓➕颈阔肌150单位
医生说这个1个月后效果明显
[举花铃]脸上除皱50单位",,https://wx2.sinaimg.cn/large/008g3rtYgy1hvyeougpswj30u00x3gtj.jpg,,,2024-11-25T13:17:35,医美超话,0,5,0,,,2024-11-25 13:17:35,True
5104244594313967	,P1Mq7i6g7,"没钱开会员了
功课谁能找到算谁牛逼
（下个月要打眉弓版 ",,https://wx3.sinaimg.cn/large/008g3rtYgy1hvxbi72khmj30rs0t2wh0.jpg,,,2024-11-24T14:36:46,iPhone客户端,2,7,0,,,2024-11-24 14:36:46,True
5104243813910933	,P1MoRgppz,整圈有些人脑子不正常到被狙被告我都觉得不稀奇 ,,,,,2024-11-24T14:33:40,iPhone客户端,2,2,0,,,2024-11-24 14:33:40,True
5103956449823167	,P1EVmFdsb,"当一件秋衣以skims的名义出现
就可以养活一堆淘宝红薯店
我妈以前每年过年前都要领我去大厦3楼内衣层买一套
 ",,,,,2024-11-23T19:31:47,iPhone客户端,3,2,0,,,2024-11-23 19:31:47,True
5102839183967129	,P1bRkgE1X,"图南长大后看这部剧就像吃屎一样
长大成呆瓜了。。。 ",,,,,2024-11-20T17:32:10,iPhone 12,1,0,0,,,2024-11-20 17:32:10,True
