id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106003424840571	,P2waWkjfJ,没错，而且她们最喜欢装可怜,,,,,2024-11-29T11:05:44,鼠鼠的iPhone客户端,8,4,0,,,2024-11-29 11:05:44,False,2093523003,辛未2024,5105307510374991	,P2e4v1zyf,"现实生活中很少遇到石布女，参考影视剧作品，石布女就是《甄嬛传》里的安陵容，《血观音》里的棠夫人。
有小伙伴问，石布女究竟石在哪？以上两个角色，她们的獠牙没有露出来之前，看起来都像是被人欺负的对象。 ",,,,,2024-11-27T13:00:25,iPhone 12 Pro Max,45,15,6,,,2024-11-27 13:00:25
5105981717747340	,P2vBVwvr6,她好美，这也是剪布女颜，斩女不斩男,,,,,2024-11-29T09:39:29,鼠鼠的iPhone客户端,13,7,1,,,2024-11-29 09:39:29,False,5124369537,赏味图集,4897044207239929	,MEIyUunr3,"郑恩彩｜头像
是韩剧《安娜》里的女二姐姐#韩系女头像集##气质# ",,"https://wx2.sinaimg.cn/large/005ANkBzly1hdkapsihqjj30u00u0do4.jpg,https://wx2.sinaimg.cn/large/005ANkBzly1hdkapo5ou1j30ti0tiwkx.jpg,https://wx1.sinaimg.cn/large/005ANkBzly1hdkaplmyr3j30u00u0duv.jpg,https://wx4.sinaimg.cn/large/005ANkBzly1hdkaprbn68j30so0sodpf.jpg,https://wx1.sinaimg.cn/large/005ANkBzly1hdkaprvr4zj30sf0sfjy4.jpg,https://wx3.sinaimg.cn/large/005ANkBzly1hdkapnbcpxj30s90s9jxz.jpg,https://wx4.sinaimg.cn/large/005ANkBzly1hdkapontw0j30tw0twn3f.jpg,https://wx3.sinaimg.cn/large/005ANkBzly1hdkappieg9j30sp0spn4x.jpg,https://wx4.sinaimg.cn/large/005ANkBzly1hdkaptgia8j30k90k9jv6.jpg",,,2023-05-02T20:16:24,iPhone 13,99,1,7,"韩系女头像集,气质",,2023-05-02 20:16:24
5105712071710875	,P2oB17b4L,"#微博头像挂件# 我正在使用“二发熊” 限免头像挂件，你也来试试吧！ 
头像挂件：二发熊
 ",,,,,2024-11-28T15:48:00,微博会员中心,3,2,0,微博头像挂件,,2024-11-28 15:48:00,True
5105634711963425	,P2mAf8eM9,私生子质量也不会高，把资源给他们也是浪费。按照理论，私生子基本就是剪男布女。,,,,,2024-11-28T10:40:36,鼠鼠的iPhone客户端,14,2,0,,,2024-11-28 10:40:36,False,1685631765,柳叶安安,5045966493450247	,OjhNvetz9,"两名女网友为了“私生子应不应该有继承权？”吵了起来。
假如“我”是男性，我当然支持私生子应该有继承权啊。
我拥有私生子的便利程度大大高于我老婆，我播个种5分钟就可以了，而我老婆想要在我眼皮底下躲九个月，无疑是痴人做梦。
我的风险也比我老婆小，她又打不过我，她被我发现试试，我不抓着她的头发把她打个臭死才怪。
我有个私生子，相当于有了个秘密储蓄账户，我可以堂而皇之的把婚内财产转移过去。我给姘头的钱，我老婆可以要回来，我给私生子的钱，我老婆是要不回来的。
我犯罪了，我的婚生子会被牵连从此不能考公，但我的私生子不受影响。
如此只享受权利不承担义务的好事，我的二奶当然愿意使劲给我生孩子了。
这个计划很完美，是不是令人心动？唯一的遗憾，我不是男性，所以我支持不了。 
Ps: 当然了，我支不支持都是白搭，法律是允许的，谁叫我不是上层女性呢，我左右不了立法",,,,,2024-06-16T19:00:23,iPhone 15 Pro Max,1203,100,62,,,2024-06-16 19:00:23
5104873975317158	,P22NfmjeC,"剪女不是不工作，是男生觉得她工作太辛苦，挣得还少（防扛，有多的）实在是舍不得才不让她工作的。这是一种保护欲。
（剪女工作是很努力的，会做好自己的活，哪怕挣得不多。）
不想工作，就想当家庭主妇的基本上是剪石女。剪石女是小公主的，吃不得苦。
情感#剪女# ",,,,,2024-11-26T08:17:42,情感超话,51,4,3,剪女,,2024-11-26 08:17:42,True
5104645448401579	,P1WQEzfDl,"ru低就是能嫁的好。ru低颜值低也能嫁的好。低ru就是最佳投资品，抗通胀and保值。真的ru低的女生知道自己会嫁的特别好，只有她主动筛选男生的份。而且一定会有缘分遇到高雄竞男生。为什么？因为一直保持低ru实在太熵减了。
情感
 ",,,,,2024-11-25T17:09:37,情感超话,63,5,4,,,2024-11-25 17:09:37,True
5104539269071450	,P1U5oC3TI,你长久的朋友一定是认知相同的朋友，你的对象也是/会是认知层次相同的，俗话说：一个被窝睡不出两种人。,,,,,2024-11-25T10:07:42,鼠鼠的iPhone客户端,16,0,4,,,2024-11-25 10:07:42,False,1852299857,屠龙的胭脂井,5104529203267540	,P1TPadI2g,"最终你会发现，不论什么年龄，人永远是跟自己一个层次的人交朋友。
只有成为朋友，才可能成为恋人。
所以，你想着跨越层次，一步登天，是不可能的。
每次说这些，总有人拿某女明星嫁了富豪，某个美女嫁了富豪来反驳我。
我想说，美女她不仅美，而且她也有名：她在美女这个赛道，也是排名前几的。
她不是一般的豆腐西施，否则她咋认识富豪？
你光跟她长得差不多，你就是一个豆腐西施，你只能找你周围条件最好的，你也没有认识富豪的渠道啊。
你周围的朋友，肯定跟你一个层次的，你找不到条件好的，往往是层次所限，并不是年纪大。
为什么DVF不论几婚什么年龄都找富豪，为什么朱玲玲不论几婚什么年龄都找富豪？
因为她的朋友都是富豪：你觉得那是高不可攀，但是那就是人家的朋友
。
人是不可能有什么捷径，显著跨层次的。
一定要放弃幻想，脚踏实地，才能生活幸福。",,,,,2024-11-25T09:27:42,HUAWEI Mate 60 Pro,4443,173,363,,,2024-11-25 09:27:42
5103991411442811	,P1FPL63l9,"聊聊一线城市择偶买房问题。
传统布男石女总希望买房等所有大额支出全是男方一家出钱，女方不出钱，出的话也就出小钱。
😂但是，一线城市不同于别的地方，尤其是房价。这种观念不能生搬硬套吧
就比如上海吧，好一点的房子动辄千万。如果两家都是独生子女，又都是普通家庭，那么女方家庭也得出资，就不能完全依赖男方。
这才是资源最大化。
大家齐力买个好地段好户型，对喜欢投资的布男石女来说，也是最好的投资吧！没必要纠结谁出的多，谁出的少。
🧡都只有一个孩子，不帮衬着他们干什么？
ps.如果男方足够有钱，资产完全碾压女方，买房非常轻松，就不属于讨论范围。
情感",,,,,2024-11-23T21:50:43,情感超话,23,2,3,,,2024-11-23 21:50:43,True
5103614433430580	,P1w1JeorW,码住,,,,,2024-11-22T20:52:44,鼠鼠的iPhone客户端,7,0,0,,,2024-11-22 20:52:44,False,7767138977,玖爪爪,5103611794953946	,P1vXtkMKm,"看出剪男布女之后，如果没有迫在眉睫的威胁，就先不戳破，留一线。
如果想提醒身边人，那就当众旁敲侧击剪男布女一下，不要动他的利益，就轻轻敲打，
他会反咬一口，这个攻击性会进一步让他暴露三观。我就不信剪男布女能沉得住气。
然后你不要再回应，不要恋战。
这么做的前提是：你旁敲侧击的每句话都要足够政治正确，剪男布女挑不出你字面的问题，就会乱凹神逻辑，那就是自曝。
还有就是你的群众基础要好，要在你的地盘上敲打人，去人家那边的话确实越界。
之所以别戳破，其实不是为了剪男布女的面子，他们不在意面子，是为了保护曾信过剪男布女的人的面子。
你去戳穿别人一直信着的东西是假的，容易显得别人没眼光，这样虽然没恶意，但是没有护全围观群众的面子。
哎，所以给人戳破剪男布女完全就是工作量巨大还风险高的事。如果在你面前戳了，那真是拿你当亲人了。#新星闪光计划#",,,,,2024-11-22T20:42:15,iPhone客户端,73,9,8,新星闪光计划,,2024-11-22 20:42:15
5103536944186307	,P1u0Khz35,我以前写的真好，现在看看还真是这样,,,,,2024-11-22T15:44:49,鼠鼠的iPhone客户端,21,1,2,,,2024-11-22 15:44:49,False,7910246206,鼠姐来了,5055609935758770	,OnkFroa7o,"石剪女有一种特别的能力：
把房间迅速变成家。
即使是出租屋，即使是短住的小宾馆，她都能迅速布置出“家”的感觉，很温馨。有她的地方就有家。
情感
  
专栏 · 精华贴合集（持续更新中～）
 ",,,,,2024-07-13T09:40:00,情感超话,68,9,11,,,2024-07-13 09:40:00
