id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106056607039792	,P2xyItxn2,"有人和我说他家住的是大平层….一问才120平
我住140我寻思不就是普通住宅吗…一个人住还算舒适，三口人住就蜗居了。 ",,"https://wx3.sinaimg.cn/large/006cwwrTgy1hw33m2oje1j30u00gndiw.jpg,https://wx3.sinaimg.cn/large/006cwwrTgy1hw33m38u5nj30tz0l20ye.jpg",,,2024-11-29T14:37:03,iPhone 15 Plus(粉色),15,5,0,,,2024-11-29 14:37:03,True
5105737955805571	,P2pgLomif,"想直接线xian雕了。
光电没啥大用。
（做过轮廓 ",,,,,2024-11-28T17:30:51,iPhone 15 Plus(粉色),3,20,0,,,2024-11-28 17:30:51,True
5105691555792693	,P2o3VoiWx,"每天就是
🐴杀🐔 
喝泰奶
吃海鲜
 
泰国·BangkokThailand
 ",,,,泰国·BangkokThailand,2024-11-28T14:26:29,iPhone 15 Plus(粉色),9,1,0,,,2024-11-28 14:26:29,True
5105416068140022	,P2gTAy9AG,"乙木天生就会被甲木吸引啊。
甲木是参天大树，乙木是藤蔓花草。
藤蔓需要倚附大树生长，小花小草需要大树的庇护。知道自己没法成为宏伟大树的角色，但会仰望崇拜刚健正直 有栋梁之材参天之势的甲木。 ",,,,,2024-11-27T20:11:47,iPhone 15 Plus(粉色),41,7,2,,,2024-11-27 20:11:47,True
5105406319788121	,P2gDRF4kV,分享图片 ,,https://wx4.sinaimg.cn/large/006cwwrTgy1hw10xfy6u5j30j60iyack.jpg,,,2024-11-27T19:33:02,iPhone 15 Plus(粉色),31,3,6,,,2024-11-27 19:33:02,True
5105118876011084	,P29afpdKY,"跟着这样的男人，就算没得到全部财产没有名分也值了
我男人以后这么对我就好了。接。//@野蛮水蜜桃OvO:妈妈不会雌竞，女儿也不懂争宠的后果。。法律又怎么能完全拦住偏心之人呢",,,,,2024-11-27T00:30:51,iPhone 15 Plus(粉色),6,0,0,,野蛮水蜜桃OvO,2024-11-27 00:30:51,False,6105713761,红星新闻,5105005990510954	,P26eb28Vc,"#女子回应父亲遗产留给第三者和私生女# 【#富商去世后将遗产留给第三者和私生女# 法院：婚外情有违公序良俗，但非婚生女可继承总遗产的80%】#富商去世非婚生女继承总遗产80%# 近日，一场遗产继承官司在惠州市中级人民法院宣判。富商朱某去世后，留下遗嘱将遗产留给婚外情对象黄某和非婚生女儿。法院认定，遗嘱中非婚生女的部分有效，但赠予黄某的部分因有违公序良俗无效，该部分由婚生女和非婚生女进行法定遗产继承。最终法院判定，非婚生女朱某博继承遗嘱中的50%和另一部分的六成，即总遗产的80%，婚生女儿朱某蕙继承20%。因朱某妻子去世后，朱某与婚生女就妻子的遗产诉讼中，法院判决朱某蕙可以继承761万余元，因此朱某的总遗产为名下资产去掉这部分资产。
律师认为，该案与2001年的“公序良俗第一案”十分相似，认定遗嘱中赠予婚外情对象的部分无效合法合理。法律规定婚生子女与非婚生子女享有平等权利，非婚生子女也享有平等的继承权。
婚生女朱某蕙则认为，自己母亲先于父亲去世，且患有精神疾病，无法订立遗嘱，父亲的遗产中有部分继承自母亲。这个判决结果让自己母亲的财产大部分流向伤害她的第三者及其子女，自己无法接受。其代理律师表示，将向高院申请再审。
网页链接
 
红星新闻的微博视频",,,"https://f.video.weibocdn.com/o0/p3zFeLzrlx08jTtkLRWE010412004gor0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732888327&ssig=5sle%2F3H6vi&KID=unistore,video",,2024-11-26T17:02:17,微博视频号,129268,6965,2790,"女子回应父亲遗产留给第三者和私生女,富商去世后将遗产留给第三者和私生女,富商去世非婚生女继承总遗产80%",,2024-11-26 17:02:17
5105078149842971	,P286yFiBB,本可在国外经常会被认为素樱🌸妹🤣 ,,,,,2024-11-26T21:49:01,iPhone 15 Plus(粉色),18,10,0,,,2024-11-26 21:49:01,True
5104982887500193	,P25CUvt8R,"苯人最美的录像是在doi时被拍的🌚每次回看那段录像都能💦。光线神情声音对话肢体动作。脸和身材都漂亮。荷尔蒙都要溢出屏幕了🌚没有刻意布景布灯光，没化妆，纯粹是男人兴起拿起手机记录。
唉 日常能发社交媒体的照片录像，化再精致的妆 凹再多造型也比不了那段录像。可惜又不可能发。 
我觉得我涩涩视频都比pyq出片好看。也许我适合做网h",,,,,2024-11-26T15:30:29,iPhone 15 Plus(粉色),67,20,1,,,2024-11-26 15:30:29,True
5103649728235610	,P1wWEyysq,"我不在乎我成绩不好。我就是不擅长这一套。我学生时期写作被教育局裱为范文。英语排名也靠前。我觉得就够了，虽然总排可以说是全级靠后了
曾试过英语单科第一，总分全班倒数第一
以前有人拿学历pua我，对我的攻击力为0。你成绩好说明你很适合应试教育出来做牛马。",,,,,2024-11-22T23:12:59,iPhone 15 Plus(粉色),17,5,3,,,2024-11-22 23:12:59,False,7517097384,卡夫卡做晚餐,5103638680964304	,P1wEQ42Ri,"小时候做阅读理解，最痛苦的题目是“作者想要表达什么观点？”我根本不在乎别人试图输出什么观点，我只知道自己读到这些文字时的丝丝感受。迫于淫威却又不得不假装在换位思考，讨好地地写下陌生的句子。
写作文，最别扭的是老师用猩红的字迹批阅：你一定要升华主题，紧扣纲领。可我不想升华宏大的主题，我想娓娓道来讲心底的故事。 
逃离应试教育后，终于可以自主选择吸收什么信息写下什么文字，就像是飞得越来越高的鸟儿在丰满羽翼。可是刷到对某部电影铺天盖地整整齐齐的好评赞扬，瞬间闪回到囚笼一般的教室。
对任何想要说教、试图植入意识形态的电影书籍免疫，无论这个说教是鼓励奋斗的红.色.主旋律还是女.性.主.义。#新星闪光计划##卡老师情感文学#",,https://wx2.sinaimg.cn/large/008cIYqcgy1hvvdsbogcaj32c03404qr.jpg,,,2024-11-22T22:29:05,泡泡机,29,0,8,"新星闪光计划,卡老师情感文学",,2024-11-22 22:29:05
5103523585328225	,P1tFcmm77,我见过最有女人味的都是ts。 ,,,,,2024-11-22T14:51:44,iPhone 15 Plus(粉色),32,10,0,,,2024-11-22 14:51:44,True
