id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5104912326984192	,P23N6tiUg,"如何找到食养美颜专栏在p2～
如果你养生食补一直心动且缺养生搭配！
请不要嫌麻烦可以点开长图文看看～
这篇给宝们主要介绍年初开后好评反馈、有效果反馈、复购很多的几款：
———【当归玫瑰膏】
适合需要养气血、调姨妈、提精气神的宝
以上是我自己的感受以及收到大家的不同反馈
———【金杏玉肌丸】
适合有润肺止咳、亮肤需求、希望能够改善暗沉去黄气更通透的宝真的很合适～
女生确确实实对肤色通透相当感兴趣，会做项目的朋友问我我也安利的：防晒+吃花青素食物+抗氧化粉末油+一天四颗杏仁丸+喝纯番茄汁+抗糖，反复坚持！！！
———【七黑粉】六黑粉的升级版
首次升级，福利回归款～
常年在吃在囤，每一口都在养肾气。
———【加味四神粉】
经典的健脾四神汤上加了百合，亲测宁心安神，健脾排湿。
这四款是长期开下来，品质考究过超级ok，食用率最高，功效各不相同且真真切切有效果的~
用料全都都看得见吃得到，自用和送人都非常不错，没有任何科技与狠活的食补！！很值得入手～",,"https://wx1.sinaimg.cn/large/005D9AAvgy1hvzqod5vmwj30wr2n07jz.jpg,https://wx1.sinaimg.cn/large/005D9AAvgy1hvzhlqee3yj30wp2ajqhu.jpg,https://wx2.sinaimg.cn/large/005D9AAvgy1hvyydh6tx7j30wr59ce81.jpg,https://wx4.sinaimg.cn/large/005D9AAvgy1hvyywzqsh6j30wr4904qp.jpg,https://wx1.sinaimg.cn/large/005D9AAvgy1hvyzbpsfsjj30wr3xc7wh.jpg,https://wx3.sinaimg.cn/large/005D9AAvgy1hvyzml19s7j30wr289wv4.jpg,https://wx3.sinaimg.cn/large/005D9AAvgy1hvyzt4d1tcj32tc4807wl.jpg,https://wx4.sinaimg.cn/large/005D9AAvgy1hvyztbizq4j30u01907j7.jpg,https://wx1.sinaimg.cn/large/005D9AAvgy1hvyzta1d8xj31401hc4oj.jpg",,,2024-11-26T10:50:06,iPhone 15 Pro,23,5,3,,,2024-11-26 10:50:06,True
5106083419391479	,P2yfXDp9t,"救命 我妹榨了一个贼好喝的搭配
紫甘蓝+赣南脐橙+西芹
比例是1:2:1，放了一整袋简醇0糖酸奶和80ml矿水泉。
养肤 刮油 还巨好喝啊啊啊！！！！ ",,,,,2024-11-29T16:23:36,iPhone 15 Pro,55,2,3,,,2024-11-29 16:23:36,True
5106080711706288	,P2ybB79SM,"直发梳续好了不要入贵了！！
网页链接
刚好得送姐妹一个小礼物，想都没想就下单了
包装仪式感和实用性拉满了，在观望的可以看看具体介绍哈~
网页链接
如果你是每天都用的话，香得离谱
1.发根蓬松
2.耳边C弧
3.解决发尾外翻但不加重毛躁
4.整体柔顺但蓬松
5.等离子除冬日静电 ",,"https://wx1.sinaimg.cn/large/005D9AAvgy1hw36a27ic0j314024l7k5.jpg,https://wx4.sinaimg.cn/large/005D9AAvgy1hw365ii602j30u01hcgr6.jpg,https://wx4.sinaimg.cn/large/005D9AAvgy1hw365j4yrdj31jk2bce33.jpg,https://wx4.sinaimg.cn/large/005D9AAvgy1hw365hy9pej31jk1zk4m1.jpg,https://wx2.sinaimg.cn/large/005D9AAvgy1hw365jrpdzj31jk2bcwzr.jpg,https://wx1.sinaimg.cn/large/005D9AAvgy1hw365lnvgaj32bc334x6q.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F004a4BUngx08jY45jGPl0f0f0100duX40k01.mov,,2024-11-29T16:12:51,iPhone 15 Pro,0,0,0,,,2024-11-29 16:12:51,True
5106062218761903	,P2xHLALn1,"#养生养颜mini talk# 治愈我的冬日养生习惯&食养：给大家一些周末养生参考
1.饭后追剧的泡泡脚
“足乃人之根，泡脚可通经络”
秋冬天泡脚促进气血运行，40度-50度的水温泡15-30分钟即可，泡完记得立马擦干水分，穿上保暖袜，避免寒气进入体内。
每次泡完脚再拉伸一下，一天的疲惫感都缓缓褪去，还能防止久站和运动后的静脉曲。
喜欢在睡前一到两小时泡一泡，长期如此有利于提升睡眠质量。
2.馋了的时候可以选择一些低卡养颜的燕窝、花胶、银耳。
天冷大家都易馋，囤积脂肪御寒。这个巴西莓粉燕窝不错，一碗才116大卡，对于正餐外的加餐我还是会看看热量表的！！
3.七黑银耳鸡蛋茶
养生食养好吃版本，黏黏糊糊，香香糯糯的！用到了七黑粉、焖烧银耳、半瓶燕麦奶、一个鸡蛋、50g红薯。
满满一碗不到300大卡，秋冬天当作早晚餐都很ok，热热的御寒又饱腹！！
4.秋冬天宜顺时而食:冬吃根，可以多吃芋头/山药/红薯/莲藕/土豆等等～
5.这个季节睡醒特别容易疲倦和浮肿
养生茶是我的食养常驻搭子
红豆薏米茶是足足30g的茶包，从原料就能考究出和其他小规格的差异。有薏苡仁、赤小豆、茯苓、红豆、荞麦、芡实、大麦、橘皮、栀子。泡完的原材甚至可以炖煮粥，满溢的香味和甘甜的豆子，无敌了。
6.安利新口味的花生酱和无蔗糖的草莓酱
烤馒头片和吐司时的美妙搭子，海盐味的花生酱已经吃腻了，换换新口味:可可和开心果。意料之外的美味，优质脂肪你是我永远的神，醇厚浓郁的omega-3会糊嘴！！！
无蔗糖草莓酱，整罐吃掉才137大卡，养生人里的热量侠，待我解锁解锁更多做法。
由内而外地养护自己，从饮食到生活习惯，从心态到发肤状态。养生的每一刻都在重塑自己~",,"https://wx2.sinaimg.cn/large/005D9AAvgy1hw3403gp84j32bc334e81.jpg,https://wx1.sinaimg.cn/large/005D9AAvgy1hw33zv8cc6j32bc3341ky.jpg,https://wx2.sinaimg.cn/large/005D9AAvgy1hw3405p3z9j32bc334npe.jpg,https://wx4.sinaimg.cn/large/005D9AAvgy1hw33zsxa79j323a2seu0x.jpg,https://wx3.sinaimg.cn/large/005D9AAvgy1hw3400hk3pj30kb0s6n13.jpg,https://wx3.sinaimg.cn/large/005D9AAvgy1hw345u0762j31uy2h87wh.jpg,https://wx1.sinaimg.cn/large/005D9AAvgy1hw340hu9r9j32bc334u0x.jpg,https://wx3.sinaimg.cn/large/005D9AAvgy1hw340aosk3j327o2y8x6p.jpg,https://wx4.sinaimg.cn/large/005D9AAvgy1hw340dopo4j32bc334npe.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000dgORhgx08jXYXNkiH0f0f0100bx2P0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002ILMncgx08jXYXirmo0f0f0100fbsv0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F004tbQgGgx08jXYY9Yqr0f0f0100jGUX0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000uyVMvgx08jXYYjynu0f0f0100fUgV0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002EIMkagx08jXYXy1mo0f0f0100chMF0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002NfRQQgx08jXZliJmw0f0f010070aM0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F004EAIRagx08jXYZqRgc0f0f0100blIx0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F0007C5Bvgx08jXYYEMqk0f0f0100dTYG0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000bu7bsgx08jXYYVAKY0f0f0100e24G0k01.mov,,2024-11-29T14:59:22,iPhone 15 Pro,42,10,2,养生养颜mini talk,,2024-11-29 14:59:22,True
5105996665980936	,P2w02p5UI,#每日一存# 📷姿势、滤镜、场景氛围。 ,,"https://wx3.sinaimg.cn/large/005D9AAvgy1hw2i7vp7e5j30wi1hxax7.jpg,https://wx2.sinaimg.cn/large/005D9AAvgy1hw2i7xesyxj30wi1erww3.jpg,https://wx4.sinaimg.cn/large/005D9AAvgy1hw2i7y5vx4j30wi1fxamu.jpg,https://wx1.sinaimg.cn/large/005D9AAvgy1hw2i7wj7p9j30wi1inqes.jpg,https://wx2.sinaimg.cn/large/005D9AAvgy1hw2i7zfie4j30wr1jrmzm.jpg,https://wx4.sinaimg.cn/large/005D9AAvgy1hw2i806584j30wi1f5dwq.jpg,https://wx1.sinaimg.cn/large/005D9AAvgy1hw2i7yz7t1j30wi1iy4cv.jpg,https://wx2.sinaimg.cn/large/005D9AAvgy1hw2i820idfj30wi1m5tvk.jpg,https://wx1.sinaimg.cn/large/005D9AAvgy1hw2i80srv9j30wi1fhtme.jpg",,,2024-11-29T10:38:53,iPhone 12,142,1,21,每日一存,,2024-11-29 10:38:53,True
5105695481664203	,P2oag6YVZ,"恭喜@这个家伙在长头发 等3名用户获得【护甲霜】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公示链接：
网页链接",,,,,2024-11-28T14:42:05,微博抽奖平台,1,1,0,,"这个家伙在长头发,微博抽奖平台",2024-11-28 14:42:05,False,5159226863,理性呀理,5092371765396114	,OCL0ImDM6,"3位宝护甲霜
▪️🎀集护发、柔顺、蓬松、做造型、除静电于一体的罗拉直发梳
🎀▪️辛苦需要老婆移步
网页链接
现在的直发梳从小几十到大几千的价位不等，可见各个消费水平的人对头发、发型的重视程度。美女的氛围感绕来绕去都绕不开头发！但真的尽量选择护发型直发梳，尤其经常做造型和本身发质就不好的姐妹，否则头发真的会越用越毛躁，长期廉价铁板夹or卷发棒or直发梳用不亚于直接把你的头发反复高温蒸烫！！！发质能好才奇怪！！
罗拉4.0有3亿等离子，到这要解释下负离子和等离子的区别，罗拉原先1.0用到的也是负离子，能做造型的同时不伤发，还能提升发丝水润度，但到冬天存在一个静电问题，这个直发梳卷发棒行业如此内卷，罗拉把负离子升级成了等离子，护发更高倍！梳出来的头发柔顺度、蓬松度、水润度都有一个质的提升。我可以很负责地推荐：发丝的光泽度upup，做蓬松or造型的时候也在护发。罗拉能一改你对造型工具伤发的刻板印象！
而且4.0版本还增加了可以插电使用的功能，除了无线使用以外，快没电的时候也不用慌，配有同粉色款的充电线，插上电也可以使用！原先老款只能无线使用，虽然续航也不差，但是不能插电使用，没电的时候着急用也只能等充满电。而且续航时间也🆙，在90分钟的续航基础上，还添加了充插两用的功能 (既可以无线使用，快没电的时候也可以直接插电使用)，解决了老版无法插电使用的问题。狠狠解决我的电量焦虑！
它这个四排加密齿梳真的相当好定型！！！防烫设计和工作30分钟后自动关机，两个对女生来说格外贴心的设计我爱了！茱萸粉礼盒自用看着就感觉自己香香软软，送朋友也相当拿的出手～
使用场景我能给老婆们借鉴的好多:
1.解决起床后被压扁压翘的头发：尤其是对早上没时间洗头，需要午睡的学生党和上班族，炸毛歪扭的头发真推荐用它来直接梳柔顺！
2.耳边做C弧蓬松，发尾轻内扣，显得脸更小，弱化颧骨，整体头发更顺～
3.洗头发后八九成涂护发精油后，再用它梳干，可以养发护发！
4.感觉毛躁和有静电就梳一梳，除静电又抚平毛躁的同时还不贴头皮！！
正值好节，有需要的老婆可以去凑一凑更低～ 
抽奖详情",,"https://wx2.sinaimg.cn/large/005D9AAvgy1huvf87k8nuj30u01hcteb.jpg,https://wx3.sinaimg.cn/large/005D9AAvgy1huvf883pu2j31jk22f4lw.jpg,https://wx4.sinaimg.cn/large/005D9AAvgy1huvf8j4g4dj31jk2bc7r8.jpg,https://wx4.sinaimg.cn/large/005D9AAvgy1huvf8jttcaj31jk2bcwwr.jpg,https://wx3.sinaimg.cn/large/005D9AAvgy1huvf872qhij31jk2bce26.jpg,https://wx3.sinaimg.cn/large/005D9AAvgy1huvf8ku9nlj31jk1zktxj.jpg,https://wx3.sinaimg.cn/large/005D9AAvgy1huvf8lfx8wj31jk2bce4i.jpg,https://wx1.sinaimg.cn/large/005D9AAvgy1huvf8m58mgj31jk223h6e.jpg,https://wx4.sinaimg.cn/large/005D9AAvgy1huvf8move0j30wr1rpdu6.jpg",,,2024-10-22T20:18:23,iPhone 15 Pro,58,21,8,,,2024-10-22 20:18:23
5105687762567283	,P2nXOaLRN,"好使，一天涂个两次就行。睡前涂第二天能刮下可多死皮，如果不是因为之前用lamer、菜鸟和配方师、祖马珑我都不敢说它牛逼（还没上，只有在Ktt) 纹过唇用简直了，娇嫩水光感拉满
它家护手霜桂雨清秋那个味道，也无敌，中式氛围感拉满了，挺宝藏的一国货品牌！！ ",,https://wx4.sinaimg.cn/large/005D9AAvgy1hw1x2bspeaj32c03404qq.jpg,,,2024-11-28T14:11:23,iPhone 15 Pro,50,5,3,,,2024-11-28 14:11:23,True
5105683620170872	,P2nR80Is0,"妈呀最近好喜欢看那种生活习惯大更改的逆袭视频（其实就是减脂干净饮食+低强度健身+一些中式养生，转变一下观念更好坚持hin多）
发现很多分享里健康瘦不垮脸，紧致且皮贴骨，整体状态都变得有朝气蓬勃，明媚感都有:
（1.练背:小基数kuku练就行了，只要你坚持练了就一定有用，不管是拉背还是上重量，反复坚持，改善体态和气质的效果实在牛。
（2.刮痧+戴面罩
好多说自己没有做任何医美项目的都有搞这两个诶，我群里的老婆也有分享，她们说真的有用，行，我狠狠被种草了。买！我坚持一段时间再来反馈！皮肤特别敏感的痘肌就不要尝试了哈~
（3.不做纯高强度有氧运动:掉肌肉
之前好多人纯高强度有氧+节食瘦下来的都没有最近我爱看的分享博主的精气神！！
坚持不了运动可以做拉伸的，亲测也有效，还不会增加食欲。
（4.养生:保暖+养气血+重视姨妈+八段锦/升阳跳/拍八虚/艾灸/古法养生操+泡脚
果然东方人东方魂！！
（5.帕梅拉：局部塑形真的还得是帕姐！！
（6.拉长战线：慢即是快，只要比最开始的自己进步一点都是改变！",,https://wx1.sinaimg.cn/large/005D9AAvgy1hw1w8y37umj30wr1qfgwb.jpg,,,2024-11-28T13:54:57,iPhone 15 Pro,246,6,54,,,2024-11-28 13:54:57,True
5105666824080906	,P2nq2h7D4,"人生多得是低成本的浪漫
连续阴雨天后的第一次晴空万里
疲惫时候听一首自己喜欢的音乐
点一款香薰做起床的拉伸和睡前的冥想
独居也常给自己添置一些美丽废物和鲜花
洗浴香氛和热水同时蒸发在浴室里
喝拿铁or养生茶在阳台上或者走出门去晒晒背
坚持给自己做健康漂亮饭
朋友给寄的小水果健康零食和小礼物
扔垃圾时偶遇的可爱修狗
拿很多快递时路过人帮忙搭把手
逛超市哪怕什么都不买，看看陈列也重拾持续感。
去看电影哪里有时候看不进去，也别看手机去放空自己。
下班路上忘掉烦闷和繁琐的工作，抬头看看落日余晖，因为你是你，就算有很多别人不理解的浪漫也没关系~",,"https://wx3.sinaimg.cn/large/005D9AAvgy1hw1uqbjxomj33b04eox6t.jpg,https://wx4.sinaimg.cn/large/005D9AAvgy1hw1uq7d7ilj32822yqb2a.jpg,https://wx1.sinaimg.cn/large/005D9AAvgy1hw0ty5dpfmj32c0340npd.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000KH6llgx08jWfFnOes0f0f0100hzxD0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002clAEwgx08jWfFtNRZ0f0f0100qMnO0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000hZrIugx08jWfFGqPZ0f0f0100mlYH0k01.mov,,2024-11-28T12:48:12,iPhone 15 Pro,84,5,5,,,2024-11-28 12:48:12,True
5105364863549513	,P2fz0eTod,"不瞒大家说我KTT低卡饮食&品质好物专栏就没有一个不被大家夸的：比如绿茶糕/燕麦奶/椰子水/吾岛酸奶等等，都是先试品一段时间才会上在团里，品虽不多但都是精品，一定是我反复吃了用了，每次都有“哇 真的值得”的感触才上，可以放心跟。这个月新增了牛肉丸和益生元燕麦酥(隔了七八个月才有一款强推的小零食，我嘴巴真的挺挑剔的，又要好吃又要健康还得低卡)
可以放心跟着入~",,"https://wx4.sinaimg.cn/large/005D9AAvgy1hw0vofsbzuj30wr0t8afb.jpg,https://wx3.sinaimg.cn/large/005D9AAvgy1hw0vkowdd8j31ya2lq7wj.jpg,https://wx1.sinaimg.cn/large/005D9AAvgy1hw0vkqq7n5j31p429inpd.jpg,https://wx2.sinaimg.cn/large/005D9AAvgy1hw0w5x1bmyj32c0340hdu.jpg,https://wx1.sinaimg.cn/large/005D9AAvgy1hw0w2t36gxj30hi0t6jv4.jpg,https://wx3.sinaimg.cn/large/005D9AAvgy1hw0w4isimrj32nm3jie82.jpg,https://wx3.sinaimg.cn/large/005D9AAvgy1hw0vuk7wrzj33ji2nm7wh.jpg,https://wx3.sinaimg.cn/large/005D9AAvgy1hw0vuwdu19j30wr1d90zs.jpg,https://wx4.sinaimg.cn/large/005D9AAvgy1hw0vxxi6toj30wr1dydpa.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002v5yeEgx08jUVgKgn50f0f0100iCBl0k01.mov,,2024-11-27T16:48:18,iPhone 15 Pro,22,2,2,,,2024-11-27 16:48:18,True
