id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105641813970318	,P2mLHgERo,"在写一个自我记录下。来之前同时也想解决眼皮有点下垂，眼皮脂肪比较厚的问题。目前面诊来看，韩国的院长也不建议眼皮最很多次，没有什么大问题，都不建议修复双眼皮。
如果想要眼皮抬起来，院长们不约而同的都提到了，可以通过额头提升达到眼皮抬起来的感觉（眉毛也会吊起来hh）。
或者还有一种方式就是切眉，同时去掉多余的皮。韩国可以做半切眉，只切后半截，但会改变眉眼间距。
我想要的图一的效果，院长们说是重新做双眼皮达到的；图二在北京，后续我会去面诊。",,"https://wx2.sinaimg.cn/large/006Q2a8kgy1hw1ryn1lr1j30wr0whtfm.jpg,https://wx3.sinaimg.cn/large/006Q2a8kgy1hw1rymfvqrj30ie0fmtau.jpg",,,2024-11-28T11:08:49,iPhone客户端,1,2,0,,,2024-11-28 11:08:49,True
5105640303493808	,P2mJgeETK,"30号要做手术，攒rp写个简单的眼底脂肪重排功课，眼底脂肪重排=去除眼袋+消除泪沟
眼底脂肪重排其实就是把眼袋部分的脂肪重新排列一下，分布到泪沟凹陷的位置。这个手术在韩国非常的普遍，切口在眼部里面，外面不会有伤口。如果眼底的脂肪够用，则可以问医生能不能也分布一些到卧蚕部位。
最近很火的眼底脂肪重排+脂肪填充卧蚕，这个卧蚕填充的脂肪其实是从别的部位抽的（肚子或者大腿）。
但是脂肪填充卧蚕这个项目，根据我面诊的情况来看，并不算特别的热门普遍，有的院长表示可以做，但是不推荐，不确定会有什么不利因素（当然推广这个项目的院长，跟我讲的是没什么风险，二次填充之后脂肪存活了能维持很久）。
总的来说，卧蚕部分，韩国最常见的应该还是玻尿酸填充。同一台手术可以既做眼底脂肪重排，外加直接玻尿酸/脂肪填卧蚕。",,,,,2024-11-28T11:02:49,iPhone客户端,1,6,0,,,2024-11-28 11:02:49,True
5105323805508228	,P2euMn6Wo,韩国人好喜欢让人做额头提升哈哈哈哈 只要想弄上半张脸提肌 最后就是让做额头提升 ,,,,,2024-11-27T14:05:10,iPhone客户端,0,0,0,,,2024-11-27 14:05:10,True
5105323326575488	,P2eu0rAAg,"眼底脂肪重排+玻尿酸卧蚕+八字纹抽脂+面中部埋线 一顿操作猛如虎
 ",,,,,2024-11-27T14:03:16,iPhone客户端,0,0,0,,,2024-11-27 14:03:16,True
5105122977776009	,P29gRwCTv,很需要了//@2024要努力呀yy:转发微博,,,,,2024-11-27T00:47:08,iPhone客户端,0,0,0,,2024要努力呀yy,2024-11-27 00:47:08,False,5620351734,卡布达Ultra_Alpha_v1_0_10版,5105073133457793	,P27YtevwR,"2025年的“整容日历”分享给有需要的人～
等不及就自己买了，整容这件事太不确定了，所以如果挑个好日子会让我们心安一些，那为什么不呢。
不过我才知道这个凶吉并不是专门给整圈算的，这本是香港风水大师李居明先生做的日常月历。图十三
如果想更精准一些，我的方法是结合自己的八字喜忌。假如一个人八字喜金土，忌火木水，那就在吉日和平日里找不是火木水的日子，这样看2号未必不比3号更好。图十四
十天干十二地支分别对应的五行属性。图十五
再复杂就会涉及到天干地支的生克关系。图十六。这一步要算精准那真需要专业的命理知识了，我觉得那些所谓的“大师”也不见得会了，所以既然算不明白还不如不算，不然本末倒置弄得心态更不好了是吧～
祝大家都早日封刀～",,"https://wx4.sinaimg.cn/large/0068mqeqgy1hvzyvrg53sj33402c0hdw.jpg,https://wx1.sinaimg.cn/large/0068mqeqgy1hvzwd5t8dmj33402c0e84.jpg,https://wx3.sinaimg.cn/large/0068mqeqgy1hvzw02kbnij33402c0e84.jpg,https://wx4.sinaimg.cn/large/0068mqeqgy1hvzw04f5vaj33402c0hdw.jpg,https://wx3.sinaimg.cn/large/0068mqeqgy1hvzw068bajj33402c0hdw.jpg,https://wx2.sinaimg.cn/large/0068mqeqgy1hvzw08l0l4j33402c0e84.jpg,https://wx2.sinaimg.cn/large/0068mqeqgy1hvzw0bfty7j33402c0hdw.jpg,https://wx2.sinaimg.cn/large/0068mqeqgy1hvzw0fbhdqj33402c0e84.jpg,https://wx3.sinaimg.cn/large/0068mqeqgy1hvzw0gxgivj33402c0e84.jpg,https://wx4.sinaimg.cn/large/0068mqeqgy1hvzw0jdb5wj33312bahdw.jpg,https://wx4.sinaimg.cn/large/0068mqeqgy1hvzw0moit3j33402c0b2c.jpg,https://wx1.sinaimg.cn/large/0068mqeqgy1hvzw0qi2t8j33402c0hdw.jpg,https://wx2.sinaimg.cn/large/0068mqeqgy1hvzwg9psloj32wh26d4qt.jpg,https://wx2.sinaimg.cn/large/0068mqeqgy1hvzwpxzvz2j30sv0lnwne.jpg,https://wx2.sinaimg.cn/large/0068mqeqgy1hvzz837k4nj323t1ejtg2.jpg,https://wx2.sinaimg.cn/large/0068mqeqgy1hvzy59zprsj30ms0sg44o.jpg",,,2024-11-26T21:29:05,,17,2,29,,,2024-11-26 21:29:05
5104343872704373	,P1P0fblwV,//@小蝎的日记书:这是我想要的！,,,,,2024-11-24T21:11:16,iPhone客户端,0,0,0,,小蝎的日记书,2024-11-24 21:11:16,False,1682304803,整形医生伞光,5058311523141421	,OosWQdbe5,"姑娘重睑术后，内侧过宽肉条，外侧下垂，双眼皮弧度不佳，提肌左右不对称导致“大小眼”。手术方案：切开重睑修复➕提肌矫正。#伞光美眼课堂##眼综合#双眼皮
 ",,https://wx1.sinaimg.cn/large/6445ef23gy1hrus3to7sqj21hc1hch8p.jpg,,,2024-07-20T20:35:09,iPhone 12 Pro,2,1,2,"伞光美眼课堂,眼综合",,2024-07-20 20:35:09
5104341143523597	,P1OVQeMEd,"已经开始期待生日了
 ",,,,,2024-11-24T21:00:25,iPhone客户端,0,0,0,,,2024-11-24 21:00:25,True
5103611825358050	,P1vXwmtSa,今天火速约了四家韩国的面诊，要美美的面一波 ,,,,,2024-11-22T20:42:22,iPhone客户端,0,0,0,,,2024-11-22 20:42:22,True
5103611558235282	,P1vX5yyn8,转发微博,,,,,2024-11-22T20:41:18,iPhone客户端,1,0,0,,,2024-11-22 20:41:18,False,7063636894,谈美功课小号,5103567071347856	,P1uNl5EDC,"韩国药店的店员说很好用的几个防脱生发药，尤其是图3韩国人买的比较多！！！
你们去韩国逛街的时候可以去药店看看，药店和Olive young都蛮好逛的，尤其是里面的保健品和护肤品。#谈美的韩国功课# ",,"https://wx2.sinaimg.cn/large/007I2iDkgy1hvv5oi50paj32c0340kjm.jpg,https://wx4.sinaimg.cn/large/007I2iDkgy1hvv5iv7apzj32c03404qr.jpg,https://wx2.sinaimg.cn/large/007I2iDkgy1hvv5ox9l58j32c0340x6q.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002DydkEjx08jN0F5g5G0f0f0100cZwt0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002oK1nvjx08jN0FwkFy0f0f0100k1mh0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F004g6HWPjx08jN0G1czm0f0f0100lQ700k01.mov,,2024-11-22T17:44:32,互联网杀猪iPhone客户端,87,5,15,谈美的韩国功课,,2024-11-22 17:44:32
5103610796703997	,P1vVRs80Z,我税后100都不够我自己花,,,,,2024-11-22T20:38:16,iPhone客户端,1,0,0,,,2024-11-22 20:38:16,False,7247705892,重振旗鼓焕发新生大财花,5103034243744128	,P1gVWfI1a,税前100税后80👨，如果已婚有两娃的情况下，80给四个人花还要养父母，平均到👨可支配的自由钱不超过20。所以即使这个男人特别特别喜欢你，你也拿不了多少，他手头紧，给自己花都要精打细算，更何况还要给你花。但若税前100税后80的单身👨，那又特别喜欢你，他手就松的很会很大方，你可以拿很多。 ,,,,,2024-11-21T06:27:16,iPhone 15 Pro Max,13,0,1,,,2024-11-21 06:27:16
