id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5104061960946928	,P1HFy3Yl2,Vip,,,,,2024-11-24T02:31:03,iPhone客户端,0,0,0,,,2024-11-24 02:31:03,False,3612823390,牙牙主公,5103942809421929	,P1EzmDx4B,"受不了了….我圆满了，谢谢你们 
牙牙主公的微博视频
 ",,,"https://f.video.weibocdn.com/o0/FWjaTZv5lx08jOFcqnyw010412075Lb80E030.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732878003&ssig=7rMHyXH1DB&KID=unistore,video",,2024-11-23T18:37:35,iPhone 13,413,27,19,,,2024-11-23 18:37:35
5103970359968504	,P1FhNFPgk,Vip,,,,,2024-11-23T20:27:03,iPhone客户端,0,0,0,,,2024-11-23 20:27:03,False,2842385462,GD-TOP百变知道团队,5094872594515952	,ODO4jiWNW,"【中字】241029 家大声预告：BIGBANG合体！三人聊起太阳演唱会重聚话题！ 
翻译：汪汪
GD-TOP百变知道团队的微博视频
 ",,,"https://f.video.weibocdn.com/u0/gmDLDaw7gx08jaK4yq7e01041200hfK10E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732878003&ssig=erMNf3MeQO&KID=unistore,video",,2024-10-29T17:55:47,微博视频号,1656,116,423,,,2024-10-29 17:55:47
5103970030980729	,P1Fhh478d,Vip,,,,,2024-11-23T20:25:45,iPhone客户端,0,0,0,,,2024-11-23 20:25:45,False,2837606470,G-DRAGON8_0818,5103860265781981	,P1Cqeog9L,"权志龙
 241123  【龙吧｜权志龙大阪MAMA线下应̶援̶】🔮4t七米LED大型卡车 返图
龙吧为权志龙MAMA演出@GDRAGON_OFFICIAL 做的超大型卡车应̶援̶已登上韩网多篇新闻报道，且被权志龙多年保镖老虎哥tiger_jae_ho转载，现场也被无数前来观看MAMA的海外粉丝和现场路人争相围观拍照打̶卡̶，大家都纷纷惊叹于我们中饭的实力和对志龙那份始终如一的心意🩵❤️
𝐆-𝐃𝐑𝐀𝐆𝐎𝐍 𝐢𝐬 𝐨𝐮𝐫 Ü𝐁𝐄𝐑𝐌𝐄𝐍𝐒𝐂𝐇
𝐀𝐋𝐋 𝐌𝐘 🅿️🅾️⛎🛜®️ 𝐂𝐎𝐌𝐄𝐒 𝐅𝐑𝐎𝐌 𝐆𝐃
预祝权志龙时隔七年回归的𝐌𝐀𝐌𝐀演出正式舞台大获成功
应̶援̶详情🔎
网页链接#权志龙点赞苏新皓#",,"https://wx3.sinaimg.cn/large/a9227046ly1hvw3auntl5j20wi1lr15q.jpg,https://wx4.sinaimg.cn/large/a9227046ly1hvw3avd37kj22nm3jikjl.jpg,https://wx4.sinaimg.cn/large/a9227046ly1hvw3avxk3qj20wi1ktajs.jpg,https://wx1.sinaimg.cn/large/a9227046ly1hvw3bp7d3qj21hc0u0gqt.jpg,https://wx1.sinaimg.cn/large/a9227046ly1hvw3ay26wyj23401r01kz.jpg,https://wx3.sinaimg.cn/large/a9227046ly1hvw3c6nts7j21hc0u0tdm.jpg,https://wx3.sinaimg.cn/large/a9227046ly1hvw3awdhp6j20qo0zkqca.jpg,https://wx1.sinaimg.cn/large/a9227046ly1hvw3azem4qj21bt3j6x6p.jpg,https://wx3.sinaimg.cn/large/a9227046ly1hvw3b0nnf9j21bt3j67wi.jpg","https://f.video.weibocdn.com/o0/asWbOv1Hlx08jOiCbGm401041200jDIt0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732878004&ssig=czp%2BFOHaTc&KID=unistore,video",,2024-11-23T13:09:35,权志龙超话,2216,260,382,权志龙点赞苏新皓,GDRAGON_OFFICIAL,2024-11-23 13:09:35
5103969242715035	,P1Fg0boiT,Vip,,,,,2024-11-23T20:22:37,iPhone客户端,0,0,0,,,2024-11-23 20:22:37,False,5693373158,兔子裙摆是萝卜wuhu,4978797222823028	,Nx3SibQoI,"#权志龙# 
艺名:G-Dragon
韩文:권지용
🎂:1988年8月18日
星座:狮子座
家有宠物:iye，zoa， 家虎（去汪星了
）
权志龙本人微博
网页链接
ins账号:    xxxibgdrgn
                  fanplusonedotcom
                  8lo8lo8lowme
个人品牌: peaceminusone
                 peaceminusone_seoul
Youtube:OfficialGDRAGON
twitter:    IBGDRGN
公司 :      galaxycorporation.official
                pluseighttwo
基金会: juspeace_foundation
相关账号:
龙吧:
网页链接
         
网页链接
净化:
网页链接
控评:
网页链接
反黑:
网页链接
雏菊站:
网页链接
女友站
网页链接
大王站
网页链接
个人账号:
88姐:
网页链接
 满分:
网页链接
小日记
网页链接
茶馆
网页链接
Me老师
网页链接
画手/剪辑
网页链接
网页链接
网页链接
网页链接
网页链接
板栗劳斯（视频剪辑）
网页链接
⭐⭐⭐
中文奶奶哒
网页链接
温柔小权
网页链接
舞台安利
网页链接
时尚地位
网页链接
军队小故事
网页链接
语录合集
网页链接
综艺
网页链接
        
网页链接
        
网页链接
.
.
.
证件照
网页链接
发型合集
网页链接
小时候龙
网页链接
皇冠海
网页链接
系列照片合集
网页链接
.
.
电影合集
网页链接
书单合集
网页链接
.
.
行走的CD
网页链接
潮流影响力
网页链接
.
.
一骑绝尘👑
《MADE》
网页链接
《谎言》
网页链接
SOLO巡演
网页链接
.
.
香奈儿大秀
网页链接
香奈儿珠宝
网页链接
.
.
时尚风向标👑
带货总榜第一
网页链接
退伍卡西欧
网页链接
 0.06秒
网页链接
宝马
网页链接
各单品
网页链接
香奈儿
网页链接
.
.
必看虐心篇💔
网页链接
网页链接
网页链接
.
.
互关交友
 
网页链接
出/入周边
 
网页链接
Ps.物料太多且久远 随时补充 欢迎大家来到龙圈",,"https://wx1.sinaimg.cn/large/006diOrkly1hkt412s7llg30u00gwkjq.gif,https://wx2.sinaimg.cn/large/006diOrkly1hkt41ecfbpg30a009snpe.gif,https://wx2.sinaimg.cn/large/006diOrkly1hkt41d4ytvg30k00k0npw.gif",,,2023-12-14T10:33:42,iPhone 14 Pro Max,330,75,114,权志龙,,2023-12-14 10:33:42
5103968974016606	,P1FfzgQTY,Vip,,,,,2024-11-23T20:21:33,iPhone客户端,0,0,0,,,2024-11-23 20:21:33,False,2837606470,G-DRAGON8_0818,5092781075464902	,OCVETmVFA,"权志龙
 【🍉Melon团̶GO+教程合辑】
🔪🍉：
龙国切瓜大师2
 （必须下̶单̶🍉发订̶单̶截̶图̶经审核才可进）
审核👗：
西瓜审核群
🏬团̶GO见🍎论
今晚新综艺预告已经释出，新歌也出现了3秒左右的片段，昨天也宣布了将出席11月23日的年末颁奖晚会MAMA舞台的消息，“越过黑暗”，权志龙终于要回归了！！时隔七年，带着最爱的音乐和每一位爱着他等着他的粉丝们见面，他身上背负的压力大到何种程度可想而知。作为歌手，权志龙的名字就是音乐质量的保证，多年来有口皆碑从没有让我们失望过；作为粉丝，我们也要尽自己最大的努力，让成绩配得上他的作品，让他这次时隔多年的回归能有一个不留任何遗憾的结果。背水一战，这一次我们没有退路！
Melon作为韩国本土市占率最大的音源平台，也是韩圈关注最大的平台，是所有成绩的风向标，也关系到回归的一位、年末的奖项等等，是我们必须放在首位重视的头等大事，因此几位散粉联合制作了🍉教程，龙吧也在此开启🍉团GO，希望每一位粉丝都可以参与进来！为权志龙的新歌助力，【人手一🍉】，缺每一个人！需要每一个人的参与！！！
▪️图1 必读事项
▫️图2登录和登出
▪️图3 播放设置
▫️图4 歌单教程
▪️图6📱端歌曲下载及删除教程（安卓/iOS均包括）
▫️图7💻Windows端教程
▪️图8🍎Windows端教程
▫️图9 套̶餐̶激̶活̶教程
▪️图🔟睡眠模式及听歌次数查询🔍
教程制作及协助感谢@88Complexes @不行啊喂 @许愿开心快乐 @Me_8unny @不记得了z @iiiye_88文案｜洋洋 橘猫 #权志龙新歌power# ｜#权志龙回归预热#",,"https://wx4.sinaimg.cn/large/a9227046gy1huwqv94rs0j20wi38x7w2.jpg,https://wx2.sinaimg.cn/large/a9227046gy1huwqva3mmaj20wi31ik6u.jpg,https://wx4.sinaimg.cn/large/a9227046gy1huwqvb3b43j20wi2ocqjz.jpg,https://wx2.sinaimg.cn/large/a9227046gy1huwqvd8812j20wi5l6hdt.jpg,https://wx1.sinaimg.cn/large/a9227046gy1huwqvdxeqej20u00u0jx6.jpg,https://wx3.sinaimg.cn/large/a9227046gy1huwqvfyzi7j20wi81ikjl.jpg,https://wx1.sinaimg.cn/large/a9227046ly1hv4v4vos68j20qmcmsu0y.jpg,https://wx3.sinaimg.cn/large/a9227046ly1hv2bkqbwvcj20kx5us4ke.jpg,https://wx2.sinaimg.cn/large/a9227046gy1huwqv7quxjj20wi31iwu9.jpg,https://wx4.sinaimg.cn/large/a9227046ly1hv2bko5fyxj20wi37o1dl.jpg",,,2024-10-23T23:24:49,权志龙超话,2152,719,598,"权志龙新歌power,权志龙回归预热","88Complexes,不行啊喂,许愿开心快乐,Me_8unny,不记得了z,iiiye_88",2024-10-23 23:24:49
5103968780552604	,P1Ffg2jKY,Vip,,,,,2024-11-23T20:20:47,iPhone客户端,0,0,0,,,2024-11-23 20:20:47,False,2203169507,88Complexes,5103953297803251	,P1EQhwJYT,"网页链接
 图7龙儿吃的乌冬面 自从他那天8lo在𝚒𝚗𝚜晒了之后 这家店就开始每天从早到晚不分昼夜地排着长龙直到现在#BIGBANG合体# .#BIGBANG出现时台下表情# ",,"https://wx2.sinaimg.cn/large/8351b2e3ly1hvwe08a6pkj216o1kw4fy.jpg,https://wx4.sinaimg.cn/large/8351b2e3ly1hvwe07og07j20p00xc7aq.jpg",,,2024-11-23T19:19:16,权志龙超话,693,40,28,"BIGBANG合体,BIGBANG出现时台下表情",,2024-11-23 19:19:16
5103967375985684	,P1FcZp79i,Vip,,,,,2024-11-23T20:15:12,iPhone客户端,0,0,0,,,2024-11-23 20:15:12,False,1773293607,suyan_82,5103918331464667	,P1DVT691F,"我说不出来话了
从一而终 
权志龙
BIGBANG
 
日本·京瓷大阪巨蛋
 
suyan_82的微博视频
 ",,,"https://f.video.weibocdn.com/o0/w1omeUr6lx08jOyrKqgg010412003QSI0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732878003&ssig=2YfvsTk%2FGl&KID=unistore,video",日本·京瓷大阪巨蛋,2024-11-23T17:00:19,微博视频号,88,2,1,,,2024-11-23 17:00:19
5103965266514265	,P1F9ArkEN,Vip,,,,,2024-11-23T20:06:49,iPhone客户端,0,0,0,,,2024-11-23 20:06:49,False,1744918912,龍__Wei蔚,5103901848109417	,P1Dviy1D3,"权志龙
  
那么远我都看到龙出来了
 
日本·京瓷大阪巨蛋
 
龍__Wei蔚的微博视频
 ",,,"https://f.video.weibocdn.com/o0/Kl8U44melx08jOu20KYg010412006rQh0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732878003&ssig=BTZamBCE9E&KID=unistore,video",日本·京瓷大阪巨蛋,2024-11-23T15:54:49,权志龙超话,350,7,14,,,2024-11-23 15:54:49
5103936254250724	,P1EoNhPO4,Vip,,,,,2024-11-23T18:11:32,iPhone客户端,0,0,0,,,2024-11-23 18:11:32,False,2842385462,GD-TOP百变知道团队,5103196320303449	,P1l9m1gWl,"fanplusonedotcom更新
RELEASE ➦ 2024.11.22 2PM KST ",,"https://wx3.sinaimg.cn/large/a96b5c36gy1hvtz37tjg5j20u00u0n4d.jpg,https://wx3.sinaimg.cn/large/a96b5c36gy1hvtyzrh28yj20u00u0gsh.jpg,https://wx1.sinaimg.cn/large/a96b5c36gy1hvtz36bnuhj20u00u0tfn.jpg",,,2024-11-21T17:11:18,微博网页版,968,69,139,,,2024-11-21 17:11:18
5103935705319825	,P1EnUmjVD,Vip,,,,,2024-11-23T18:09:21,iPhone客户端,1,0,0,,,2024-11-23 18:09:21,False,2842385462,GD-TOP百变知道团队,5103437567757805	,P1rqswy9T,"#权志龙将推出新综艺# 
【独家】权志龙与金泰浩PD再度合作，明年推出新综艺
歌手G-DRAGON（本名：权志龙）将与韩国知名综艺导演金泰浩再次携手合作。
22日，据某演艺界相关人士向JTBC娱乐新闻透露：“权志龙与金泰浩PD正在合作制作全新的内容项目，最近已经完成了首次拍摄。”
关于首次拍摄的内容，社交媒体上曾流传一段2秒的短视频。视频中可以看到权志龙用衣物遮住面部，在街头行走的画面，这一镜头引发了大众的好奇心。
权志龙与金泰浩PD的缘分始于MBC综艺节目《无限挑战》。在《无限挑战》的“歌谣祭”特辑中，权志龙不仅展现了极高的话题性，还通过与成员们的默契配合制造了不少综艺笑点，充分展现了其独特的综艺魅力。
此次与金泰浩PD再度合作的新综艺内容，将以短篇形式制作，预计播出集数较少。目前，节目名称尚未最终确定，但包括《GD和朋友们》以及《Good Day》等候选名称正在讨论中。据悉，这一内容项目的灵感来源于权志龙在复出前的一些思考。他与金泰浩PD团队多次进行会议，最终敲定合作，节目计划于明年公开。
记者：黄昭英",,"https://wx2.sinaimg.cn/large/a96b5c36gy1hvuqt5delrj20fk0bowgz.jpg,https://wx4.sinaimg.cn/large/a96b5c36gy1hvuqt1z7dlj20k510ddmt.jpg",,,2024-11-22T09:09:56,微博网页版,1898,165,434,权志龙将推出新综艺,,2024-11-22 09:09:56
