id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105757866166613	,P2pMSpSdv,"太注重鼻头精致或鼻梁高挺容易忽略掉一个正面比例关系 —— 鼻背下段应明显宽于上段与山根，不应该是几乎差不多宽。
把眉心三角区、山根弄很宽，失去了自然的鼻背过渡线条，失真感更重，去掉上半段的过多加法与下面的夹捏感，清爽很多↓  #Hani&医美# ",,"https://wx4.sinaimg.cn/large/006Q6Kdrgy1hw25abyai3j30pu0gt11p.jpg,https://wx4.sinaimg.cn/large/006Q6Kdrgy1hw25abz24rj30pu0ew12c.jpg",,,2024-11-28T18:49:58,微博网页版,4,1,0,,,2024-11-28 18:49:58,True
5105401775522573	,P2gwxnaFL,"《做过明艳鼻的人几年后都怎样了》
明艳鼻，鼻尖必定高，才能拉起整个鼻梁的“势”与弧度，这种踩着生理张力极限的美，是一种「美感很满」的状态，是容易被打破的临界。
我很理解一些仙女很想满足心心念念的风格，砸大几万十万多不就买个我愿意嘛。
也要考虑长期主义，两者并不是只能二选一👇🏻#Hani&医美#",,"https://wx4.sinaimg.cn/large/006Q6Kdrgy1hw0uhnumz0j30pu0e27bd.jpg,https://wx4.sinaimg.cn/large/006Q6Kdrgy1hw0uiqm4mwj30yi1nan5u.jpg",,,2024-11-27T19:15:00,微博网页版,3,0,0,,,2024-11-27 19:15:00,True
5105352452866258	,P2feZc1DY,"走大气、成熟、规整的风格很忌讳拖泥带水的造型
有点中式又有蕾丝甜美、有古典领口又有泡泡袖
发尾的外卷，没有滤镜跟本人气质挺不搭的。
章子怡 #火土交叉气质# 有火之精致也有土之端庄 ",,"https://wx2.sinaimg.cn/large/006Q6Kdrgy1hw0s9kdy3sj30en0oktba.jpg,https://wx4.sinaimg.cn/large/006Q6Kdrgy1hw0s9ke6j7j30hj0mun5q.jpg",,,2024-11-27T15:59:00,微博网页版,12,6,1,火土交叉气质,,2024-11-27 15:59:00,True
5105330428055145	,P2eFsxNvH,"走静态美的女生很适合这种安安静静唯美的画面
不用怎么凹，不费力的美
主打一个“专注在自我氛围里”
半侧面+侧面框架、线条、眼神表情、肢体动作、头发衣服#李子柒# ",,"https://wx3.sinaimg.cn/large/006Q6Kdrgy1hw0s6v8l4ig30ka0as4qx.gif,https://wx4.sinaimg.cn/large/006Q6Kdrgy1hw0s71a3dhj31l3269u0x.jpg,https://wx2.sinaimg.cn/large/006Q6Kdrgy1hw0s79zrdfg30qs0hqx6x.gif",,,2024-11-27T14:31:29,微博网页版,8,0,1,李子柒,,2024-11-27 14:31:29,True
5104578099676187	,P1V61EBdx,"15年买的羊绒大衣，护理一下也不赖。
慢慢体会到“好衫一辈子”，新衣未必更好。
 #讨喜Hani碎碎念# ",,,,,2024-11-25T12:42:00,微博网页版,8,2,0,讨喜Hani碎碎念,,2024-11-25 12:42:00,True
5104569028188665	,P1URoymff,"有一种僵是中面部地基升高+肉多又紧
跟皮贴骨的纤薄感背离了P4-P6（但又是要走这类风格）
金泰妍
原理看“欧包脸”
网页链接
  #Hani&医美##抗衰# ",,"https://wx4.sinaimg.cn/large/006Q6Kdrgy1hvycqld008j31e61ynu0x.jpg,https://wx4.sinaimg.cn/large/006Q6Kdrgy1hvycql58wbj31fn20nnpd.jpg,https://wx1.sinaimg.cn/large/006Q6Kdrgy1hvycqofwjoj31o52hox6q.jpg,https://wx2.sinaimg.cn/large/006Q6Kdrgy1hvycqn6lgoj31ou2cfu0y.jpg,https://wx4.sinaimg.cn/large/006Q6Kdrgy1hvycqoi4ggj31mb28p1kz.jpg,https://wx3.sinaimg.cn/large/006Q6Kdrgy1hvycqoktsgj31p42fj7wj.jpg",,,2024-11-25T12:05:57,微博网页版,4,0,2,抗衰,,2024-11-25 12:05:57,True
5104205898189602	,P1LpHymum,"很多宝妈在生完孩子后因为状态与身材改变使风格变了，或者没有那么强的意愿与精力打扮，从而衍生出两种走向：
① 被迫抛弃原审美接受新风格（宽松随性风）
② 极力抓住少女感却把握不好力度
这两种情况都使宝妈曾经的风格被迫作废，重新添置装备、选风格，财力精力双重耗损。 ",,,,,2024-11-24T12:03:00,微博网页版,6,0,0,,,2024-11-24 12:03:00,True
5103906927154895	,P1DDuu1jx,"易梦玲，基础不够顶的人打美学高端赛
她比较挑大镜头造型，高挑、修长、甜美、少女感、中等量感、露腿的大美女路线，对基础条件与风格赛道要求很高。
肩窄不行、五官太淡不行、过于幼态不行、气质邻家不行、挡住核心优势的大长腿和低露肤度也不行（所以她刚转型时频频表现不好）。
诸多条件受限的风格选择，难度不是一般高哦！
👇🏻
 #讨喜Hani 1v1形象咨询#👉🏻 
网页链接",,"https://wx3.sinaimg.cn/large/006Q6Kdrgy1hvv3w0z9oxg30mo0qa7wp.gif,https://wx3.sinaimg.cn/large/006Q6Kdrgy1hvv3w0cs6zg30tz110b2f.gif,https://wx1.sinaimg.cn/large/006Q6Kdrgy1hvv3vx5t3sj30gx245wyp.jpg,https://wx4.sinaimg.cn/large/006Q6Kdrgy1hvv3vx6rvsj30gx257h3m.jpg,https://wx4.sinaimg.cn/large/006Q6Kdrgy1hvv3xzi8p6g30tz0kdu13.gif,https://wx1.sinaimg.cn/large/006Q6Kdrgy1hvv3vz486kg30tz0kdkjp.gif",,,2024-11-23T16:15:00,微博网页版,11,0,2,讨喜Hani 1v1形象咨询,,2024-11-23 16:15:00,True
5103843759358388	,P1BZBDgxK,"咨询反馈
老粉又来做咨询啦。
变美咨询不是一锤子“买卖” ，不同时期有不同的想法与需求。#讨喜Hani 1v1形象咨询# 预约ing 👉🏻 
讨喜1v1面部分析（视频诊断）
 ",,https://wx4.sinaimg.cn/large/006Q6Kdrgy1hvv3o73j9uj31u82ti7wh.jpg,,,2024-11-23T12:04:00,微博网页版,0,0,0,讨喜Hani 1v1形象咨询,,2024-11-23 12:04:00,True
5103622554392839	,P1wePiqMf,"#Hani&医美#  如何在医美里不被带偏思路、翻车？
1️⃣ 不要养成有问题必须通过医美解决的惯性思维。
2️⃣ 知道自己适合做什么，不要想到科技就是打、填。
3️⃣ 就算填充也要控制好剂量，小便宜心态会踩坑。
4️⃣ 接受自然衰老，不要有太多不切实际和追求“完美”的执念。
适当的欲望是动力，太多的欲望是贪念。
医美只是医美，最终还是要我们自己和不完美达成平衡自洽。#医美# #抗衰# #填充#  #讨喜Hani 1v1形象咨询#👉🏻 
网页链接",,https://wx4.sinaimg.cn/large/006Q6Kdrgy1hvv34kq9lpj30g91yydyw.jpg,,,2024-11-22T21:25:00,微博网页版,3,0,1,"医美,抗衰,填充,讨喜Hani 1v1形象咨询",,2024-11-22 21:25:00,True
5103543629123201	,P1ubwChmp,"#Hani&医美#  欧包脸网页链接
下篇
过度抗衰也容易变欧包脸
太追求抗衰完美、不能容忍一点点衰老，很容易填充到正常的生理起伏结构丧失。
现在的材料更讲究，不容易泡，但容易发硬和僵，又紧又鼓。
原因看图片👇🏻
 #抗衰##馒化脸##讨喜Hani 1v1形象咨询#👉🏻 
网页链接",,"https://wx2.sinaimg.cn/large/006Q6Kdrgy1hvv2z6fhaaj30gx108n4w.jpg,https://wx1.sinaimg.cn/large/006Q6Kdrgy1hvv2z6hexzj30fr1tsqit.jpg,https://wx1.sinaimg.cn/large/006Q6Kdrgy1hvv2z6i744j30gx1oi7mf.jpg",,,2024-11-22T16:11:23,微博网页版,1,0,0,"抗衰,馒化脸,讨喜Hani 1v1形象咨询",,2024-11-22 16:11:23,True
5103183661107306	,P1kOW4E3M,"#Hani&医美#我有预感，下一个医美趋势，“馒化脸”变少，“欧包脸”开始变多。
馒化脸：多次多量填充导致的面部过度饱满，像发酵后的馒头，有肿泡感、平整度低、表情受限等问题。
欧包脸：肉不松不垂，但比常人饱满膨胀，没有正常的生理凹凸结构，有僵硬感。
馒化的修复，没弄好很容易变欧包
原因看图片
👇🏻
 #讨喜Hani 1v1形象咨询#👉🏻 
网页链接",,"https://wx3.sinaimg.cn/large/006Q6Kdrgy1hvtolilaulj30hf16914z.jpg,https://wx3.sinaimg.cn/large/006Q6Kdrgy1hvtolindp1j30hf2cw4j4.jpg,https://wx2.sinaimg.cn/large/006Q6Kdrgy1hvtom60bt3j30pu0fkgvj.jpg,https://wx1.sinaimg.cn/large/006Q6Kdrgy1hvtolinrj8j30hf273niy.jpg",,,2024-11-21T16:21:00,微博网页版,14,4,1,讨喜Hani 1v1形象咨询,,2024-11-21 16:21:00,True
5103100652688141	,P1iF3bhj7,"总觉得没衣服穿可能是跟衣服的「链接感」不够
不熟悉搭配、觉得质感差了 → 上身率低
让冬装更有质感的四件套：羊毛刷、挂烫机，去球器，一个好裁缝。
在家上身搭配，一套套看对镜效果才能熟悉配法。
审美亦是，不是脸不好看，也许是「链接感」不够。
 #讨喜Hani碎碎念##讨喜Hani 1v1形象咨询#👉🏻 
网页链接",,https://wx1.sinaimg.cn/large/006Q6Kdrgy1hvto48ehx7j30cx0hst9k.jpg,,,2024-11-21T10:51:09,微博网页版,14,0,5,"讨喜Hani碎碎念,讨喜Hani 1v1形象咨询",,2024-11-21 10:51:09,True
5102743005957192	,P19mcoZJK,"#颜如晶爆改卡戴珊#大码女生，我觉得审美里强气血感与紧致很关键
胖、壮最怕跟虚结合。
无论是“卡戴珊风”、“欧美diva”，还是东方婉约的富态丰腴，都是自信有力量的。
有“语文课本成精”的一半的精气神，就不会虚，就是体型体质的百花争鸣。
 #讨喜Hani 1v1形象咨询# ",,"https://wx2.sinaimg.cn/large/006Q6Kdrgy1hvrl2r7gxxj31l31sxkjl.jpg,https://wx1.sinaimg.cn/large/006Q6Kdrgy1hvrl2qg76fj31bc1wj4qp.jpg,https://wx2.sinaimg.cn/large/006Q6Kdrgy1hvrl2r883oj31ik20ne81.jpg,https://wx2.sinaimg.cn/large/006Q6Kdrgy1hvrl2rh5hjj31q91erb29.jpg",,,2024-11-20T11:10:00,微博网页版,7,4,0,"颜如晶爆改卡戴珊,讨喜Hani 1v1形象咨询",,2024-11-20 11:10:00,True
5102535138347626	,P13WVz1B8,"今天是气质课第五期开课日
到了我酷酷发反馈的时候了
美了、内核更稳？内耗少了，更自洽？
悄咪咪说，有很多40+/50+姐姐来学习哦
每一期都会阶梯性小幅涨价哦，学在前面性价比最高啦 现在也不晚呐#7天气质课（五行版）报名ing# 👉🏻
网页链接
 ",,"https://wx2.sinaimg.cn/large/006Q6Kdrgy1hvrqa7ld7pj31bc2xohdt.jpg,https://wx1.sinaimg.cn/large/006Q6Kdrgy1hvrqa61cn0j31bc25lb15.jpg,https://wx2.sinaimg.cn/large/006Q6Kdrgy1hvrqa7k47jj31bc2t9b29.jpg",,,2024-11-19T21:24:00,微博网页版,1,0,0,7天气质课（五行版）报名ing,,2024-11-19 21:24:00,True
5102507456207110	,P13ehq2KG,"欧美很火的“clean girl”美学，是一种把向往的生活方式和审美观融合的风格。
看起来毫不费力/有运动感的极简主义穿搭（P4-P7）
干净清透的底妆+腮红+野生眉（P1-P3）
配合营养丰富，干净低油的饮食习惯和定期运动。
很理想的自己：低修饰感的妆容依赖很好的皮肤底子和不怎么臃肿浮泡的皮相。
审美里以后会越来越注重内里的健康、元气、真实皮肤底子与好气色。
 #Hani 软装灵感# #讨喜Hani 1v1形象咨询#",,"https://wx1.sinaimg.cn/large/006Q6Kdrgy1hvrkry7ot0j31p42dykjl.jpg,https://wx2.sinaimg.cn/large/006Q6Kdrgy1hvrks0y21uj31p41y7u0y.jpg,https://wx4.sinaimg.cn/large/006Q6Kdrgy1hvrkrzvlo2j31p42b2qv6.jpg,https://wx3.sinaimg.cn/large/006Q6Kdrgy1hvrkrzwewrj31n622ce82.jpg,https://wx2.sinaimg.cn/large/006Q6Kdrgy1hvrkrxs4o1j31p41pv1kx.jpg,https://wx4.sinaimg.cn/large/006Q6Kdrgy1hvrks267i3j31p429ke84.jpg",,,2024-11-19T19:34:00,微博网页版,28,0,4,"Hani 软装灵感,讨喜Hani 1v1形象咨询",,2024-11-19 19:34:00,True
5102442616195551	,P11xHpZKf,"认同型审美 VS 互补型审美
走在自身条件舒适区的古灵精怪活泼风 VS 喜欢触不到的反差风格，就算小暴露缺点也千金难买我喜欢。
认同型审美主打一个毫不费力，更容易get到美感
互补型审美主打一个喜好心气儿顺了，反差惊艳的欲念满足，可爱系也能爆改清冷御姐，也确实更容易关注到bug。
明确落差就好，不能用认同型的风格效果去要求互补型也能达到。
 #Hani&明星审美##讨喜Hani 1v1形象咨询#",,"https://wx2.sinaimg.cn/large/006Q6Kdrgy1hvrkehgvyij30l70jnwrf.jpg,https://wx2.sinaimg.cn/large/006Q6Kdrgy1hvrkenu99rj31pg2gve83.jpg,https://wx2.sinaimg.cn/large/006Q6Kdrgy1hvrkelsr32j31ou2grqv6.jpg,https://wx4.sinaimg.cn/large/006Q6Kdrgy1hvrkhujs71j30j60srwkf.jpg",,,2024-11-19T15:16:21,微博网页版,17,0,1,讨喜Hani 1v1形象咨询,,2024-11-19 15:16:21,True
