id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105824730712759	,P2rwJ2Zq7,是有多爱看才会把ipad带出来 ,,https://wx1.sinaimg.cn/large/0068mqeqgy1hw2cyvigxcj32212qp1ky.jpg,https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003JgkJegx08jWWLh9jO0f0f0100nBRP0k01.mov,,2024-11-28T23:15:40,,1,0,0,,,2024-11-28 23:15:40,True
5105492790346594	,P2iTl1sae,已经在首尔的人真幸运，我看今明两天很多航班都取消了，大片延误10h+，还有的一直在飞机上……… ,,,,,2024-11-28T01:16:39,,0,1,0,,,2024-11-28 01:16:39,True
5105315278492110	,P2eh1zDbw,小韩已经初雪了，看了下我去的那几天好像不下雪额，那先吃个盗版bhc吧～ ,,https://wx3.sinaimg.cn/large/0068mqeqgy1hw0qdyvjeij32c0340x6q.jpg,https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002jBJOKgx08jUHJTME00f0f0100cXeq0k01.mov,,2024-11-27T13:31:17,,2,0,0,,,2024-11-27 13:31:17,True
5105299516820805	,P2dRBsCoZ,最新更新的ios18.1.1大无语，别的都忍了，相册真的太难用了 ,,,,,2024-11-27T12:28:39,,0,1,0,,,2024-11-27 12:28:39,True
5105291882922441	,P2dFicgg9,根据计划要做的项目给自己p模拟图也算是一种显化吧？我之前就总p，隔三差五的，像是习惯。因为p得也挺保守的，结果现在恢复完之后真实情况好像比我p的效果还要好一点点🤗 ,,,,,2024-11-27T11:58:19,,1,0,0,,,2024-11-27 11:58:19,True
5105073133457793	,P27YtevwR,"2025年的“整容日历”分享给有需要的人～
等不及就自己买了，整容这件事太不确定了，所以如果挑个好日子会让我们心安一些，那为什么不呢。
不过我才知道这个凶吉并不是专门给整圈算的，这本是香港风水大师李居明先生做的日常月历。图十三
如果想更精准一些，我的方法是结合自己的八字喜忌。假如一个人八字喜金土，忌火木水，那就在吉日和平日里找不是火木水的日子，这样看2号未必不比3号更好。图十四
十天干十二地支分别对应的五行属性。图十五
再复杂就会涉及到天干地支的生克关系。图十六。这一步要算精准那真需要专业的命理知识了，我觉得那些所谓的“大师”也不见得会了，所以既然算不明白还不如不算，不然本末倒置弄得心态更不好了是吧～
祝大家都早日封刀～",,"https://wx4.sinaimg.cn/large/0068mqeqgy1hvzyvrg53sj33402c0hdw.jpg,https://wx1.sinaimg.cn/large/0068mqeqgy1hvzwd5t8dmj33402c0e84.jpg,https://wx3.sinaimg.cn/large/0068mqeqgy1hvzw02kbnij33402c0e84.jpg,https://wx4.sinaimg.cn/large/0068mqeqgy1hvzw04f5vaj33402c0hdw.jpg,https://wx3.sinaimg.cn/large/0068mqeqgy1hvzw068bajj33402c0hdw.jpg,https://wx2.sinaimg.cn/large/0068mqeqgy1hvzw08l0l4j33402c0e84.jpg,https://wx2.sinaimg.cn/large/0068mqeqgy1hvzw0bfty7j33402c0hdw.jpg,https://wx2.sinaimg.cn/large/0068mqeqgy1hvzw0fbhdqj33402c0e84.jpg,https://wx3.sinaimg.cn/large/0068mqeqgy1hvzw0gxgivj33402c0e84.jpg,https://wx4.sinaimg.cn/large/0068mqeqgy1hvzw0jdb5wj33312bahdw.jpg,https://wx4.sinaimg.cn/large/0068mqeqgy1hvzw0moit3j33402c0b2c.jpg,https://wx1.sinaimg.cn/large/0068mqeqgy1hvzw0qi2t8j33402c0hdw.jpg,https://wx2.sinaimg.cn/large/0068mqeqgy1hvzwg9psloj32wh26d4qt.jpg,https://wx2.sinaimg.cn/large/0068mqeqgy1hvzwpxzvz2j30sv0lnwne.jpg,https://wx2.sinaimg.cn/large/0068mqeqgy1hvzz837k4nj323t1ejtg2.jpg,https://wx2.sinaimg.cn/large/0068mqeqgy1hvzy59zprsj30ms0sg44o.jpg",,,2024-11-26T21:29:05,,17,2,28,,,2024-11-26 21:29:05,True
5104718618297782	,P1YKFyODc,我现在的颌面和鼻子是比较配的，初脸瘪的有一点三类，现在数据上和观感都算是直面。牙医一直说我不做鼻子也行，但是do脸哪有不do鼻的？我让他把我的嘴做成微凸，这样之后做完鼻子会刚好，但是具体还得慢慢调，隐适美也没那么准。之前会纠结啥时候摘牙套，知道得一直带保持器之后就不care了，反正戴什么都是戴。,,,,,2024-11-25T22:00:22,,4,4,0,,,2024-11-25 22:00:22,True
5104628576554960	,P1Wprrvfa,有些人发东西不带一个“好多宝宝问我”的前缀是不是说不了话啊？ ,,,,,2024-11-25T16:02:35,,9,2,0,,,2024-11-25 16:02:35,True
5103521329056107	,P1tByBZUf,最近看嘴和口周顺眼了一些，我觉得扩弓对于改善瘪嘴还是有些用的。以前我特别嫌弃我脸的下1/3，虽然不是突嘴的那种土气，但也拉低了整张脸的气质，一挡住嘴就好很多。 ,,,,,2024-11-22T14:42:46,,0,1,0,,,2024-11-22 14:42:46,True
5103126602845876	,P1jkUbWle,"烫伤的水泡一定要保护好！！这才是不留疤的关键！！
前阵子倒霉透顶，经常魂不守舍，手被烤箱烫出两个水泡。我知道不能戳，但是睡觉蹭掉了半块，期间我一天涂7-8遍生长因子，现在大半个月了，保护好的那个已经长好了只是皮肤还很薄，被戳破的那个结了厚厚的痂……感觉以后会是有凹陷的疤TT ",,,,,2024-11-21T12:34:16,,2,5,0,,,2024-11-21 12:34:16,True
5102821703680356	,P1bp8frqA,奶皮子确实还可以，我觉得鲜奶皮子最好吃，像中式奶酪，也有点像黄油配吐司，不腥但是吃多了腻，基本全是脂肪还有一些蛋白质 ,,"https://wx3.sinaimg.cn/large/0068mqeqgy1hvsrz8aj5sj33402c01kx.jpg,https://wx2.sinaimg.cn/large/0068mqeqgy1hvsrz9a4y3j33402c0hdt.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F00280PSigx08jJJh3lbh0f0f010088qY0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002rZOUMgx08jJJhctiv0f0f0100dG4c0k01.mov,,2024-11-20T16:22:42,,1,0,0,,,2024-11-20 16:22:42,True
5102816458966598	,P1bgFBCCy,"我从小姨妈不规律，一年就来9次的原因找到了，根本不是啥体质问题，就是我从来都没真的好好吃过饭，吃够饭，这个月开始重点养身体后，姨妈惊人的准时……
以至于前两天对我老公发脾气都没意识到是因为姨妈要来了…他还说我怎么反常一点小事都生气是不是看多了再见爱人== ",,,,,2024-11-20T16:01:52,,1,3,0,,,2024-11-20 16:01:52,True
