id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106108174435384	,P2yTTiBQs,"人在家中坐，锅从天上来。
抖音电商前几天比较倒霉，有短视频给它算账，说2万亿的GMV，折合4000亿的广告收入，这比例能立得住，完全是在压榨商家啊，所以大家才觉得生意越来越难做。
一言激起千层浪，各种恍然大悟的跟进分析马上到处都是，确实，跟阿里、拼多多的GMV/广告收入一比，抖音电商的数字高得离谱，连名创优品的创始人叶国富兜发朋友圈转了。
怎么讲呢，当下最大的现实矛盾之一，就是知识类博主没有知识，还一个比一个言之凿凿⋯⋯
阿里的广告收入，可以和电商的GMV挂钩的，拼多多的广告收入，也可以和电商的GMV挂钩，唯独抖音的广告收入，并不直接对应电商的GMV啊，抖音又不是一个电商平台，它的广告结构五花八门，来自带货直播间的投流只是其中一小部分，所以把抖音的广告收入替换成抖音电商的广告收入，我不觉得是坏，就是真的蠢。
我看叶国富已经默默删掉了那条朋友圈，连他都会一不小心就被标题党给忽悠瘸了，只能说搞对立的流量是真的太有市场了，大伙都希望找到甚至发明一个首席责任人，来为一个行业的艰难做出解释。
不过事实还是不能随便绕开的。",,,,,2024-11-29T18:01:58,🔞iPhone 15 Pro Max,136,33,25,,,2024-11-29 18:01:58,True
5106100170654995	,P2yGZ2Kor,//@刘彬:还给提示，不错了//@小笨笨://@NihilNegativum:程序员经典笑话j**ascript,,,,,2024-11-29T17:30:10,🔞iPhone 15 Pro Max,113,29,51,,"刘彬,小笨笨,NihilNegativum",2024-11-29 17:30:10,False,5594559637,迷惑行為大賞,5106056941011305	,P2xzg4f5n,？？？ ,,https://wx1.sinaimg.cn/large/0066CcwRgy1hw33ngmoakj30ru0xwwhm.jpg,,,2024-11-29T14:38:23,,2587,114,95,,,2024-11-29 14:38:23
5105992053819608	,P2vSBg1EA,"回复@自由的冰糖橙:在给电脑诊断泌尿呢 
评论配图
 //@自由的冰糖橙:百度呢？",,,,,2024-11-29T10:20:33,🔞iPhone 15 Pro Max,210,55,106,,"自由的冰糖橙,自由的冰糖橙",2024-11-29 10:20:33,False,1560906700,阑夕,5105987427502164	,P2vL8vtEE,"国产AI行业的近况之前都是小道消息居多，还是晚点昨天发的这篇梳理非常全面：
- 预计未来训练模型的「最低消费」在每年20亿-30亿美元之间，这已超出AI六小龙任何一家的融资总额，和大厂能从自有利润里持续输血的情况相比，烧钱的创业公司变得不香了，开始有投资人急着卖股份；
- 拐点将至，在国内大模型的核心战场上表现出能够打到最后的决心的，主要就剩下两家公司，一家是有着无限弹药库的字节跳动，另一家是有着无限开火权的阿里巴巴；
- 去年字节的CEO梁茹波还在发内部信反思公司变迟钝了，根本没有ChatGPT这波技术浪潮，但「去年不及格的战略，完全不影响字节今年的满分成绩」，豆包现在已经在国产AI类应用里断崖式领先所有对手；
- 字节之前差点错过AI，是因为押错了技术线，资源都投入到了为科研服务的AI产品上，忽视了以Transformer为核心的语言模型，去年Q4反应过来的时候，国内的同行都在追GPT-4了，字节定的OKR还是对齐GPT-3.5就行；
- 但字节的战斗力，体现在它开始有所动作之后，「中国企业家」去年报道张一鸣在废寝忘食的读论文，晚点的稿子则提供了交叉验证，很多AI论文的作者都被张一鸣请过去一对一的聊了，连还没毕业的博士生都不放过；
- 种种信号都让选择了其他AI公司的投资人感到「危险」，字节新搭建的AI部门已经和抖音平级了，如果有从其他业务线调人的需求，原则上都能得到满足，总负责人朱骏是抖音/TikTok前身Musical.ly的创始人；
- 字节的无限弹药库还包括挖人和投放，友商的技术骨干在提出离职时给老板讲了字节开的待遇，以致于对方都不好意思挽留，同时抖音也已经不再接受其他AI产品的投放了，全力扶持自家兄弟豆包；
-  和字节的集中力量办大事相对应的，是阿里在资本层面的无限开火，AI六小龙里有五条都是阿里投资的，加上刷分刷到飞起的通义千问，可以浪费不能错过的意愿可以说是非常明显了；
- 阿里的投资风格特别激进，一言不合就抬价，几乎以一己之力逆转了早期资本市场的悲观情绪，月之暗面本来是由小红书领投的，阿里挤进来后硬生生靠抬价把自己抬成了大股东，突出一个不差钱；
- 阿里敢于这么不计成本，是因为不必摸着石头过河，有微软和OpenAI的合作模式珠玉在前，云服务是最适合销售AI能力的载体，阿里云也完全可以去做类似的算力供应商，投出去的钱都会回流进来购买算力；
- 阿里在打代理人战争，以月之暗面为代表的投资对象都是市场上的投放大户，出手阔绰凶猛，但字节运营流量的经验更为厚实，都在买量，豆包的30日留存就是要比Kimi高出6个百分点左右；
- 另一方面，虽然AI是新技术，但大厂配套的商业化体系，会让创业公司很「膈应」，一家AI硬件公司的产品本来用的是MiniMax的模型，但在抖音有了出货量后，马上就被字节发现，找过去说给豆包的优惠API，还承诺帮它升级抖音小店，这样的组合拳，非常难以招架；
- 兴奋和质疑还将持续缠绕在AI行业，半熟的技术遇到半新的市场，都在一块，就是最大的不确定性，美团创始人王兴说过，大多数人以为战争由拼搏组成，其实战争是由等待和煎熬组成。
全文：
网页链接",,,,,2024-11-29T10:02:10,🔞iPhone 15 Pro Max,926,136,455,,,2024-11-29 10:02:10
5105987427502164	,P2vL8vtEE,"国产AI行业的近况之前都是小道消息居多，还是晚点昨天发的这篇梳理非常全面：
- 预计未来训练模型的「最低消费」在每年20亿-30亿美元之间，这已超出AI六小龙任何一家的融资总额，和大厂能从自有利润里持续输血的情况相比，烧钱的创业公司变得不香了，开始有投资人急着卖股份；
- 拐点将至，在国内大模型的核心战场上表现出能够打到最后的决心的，主要就剩下两家公司，一家是有着无限弹药库的字节跳动，另一家是有着无限开火权的阿里巴巴；
- 去年字节的CEO梁茹波还在发内部信反思公司变迟钝了，根本没有ChatGPT这波技术浪潮，但「去年不及格的战略，完全不影响字节今年的满分成绩」，豆包现在已经在国产AI类应用里断崖式领先所有对手；
- 字节之前差点错过AI，是因为押错了技术线，资源都投入到了为科研服务的AI产品上，忽视了以Transformer为核心的语言模型，去年Q4反应过来的时候，国内的同行都在追GPT-4了，字节定的OKR还是对齐GPT-3.5就行；
- 但字节的战斗力，体现在它开始有所动作之后，「中国企业家」去年报道张一鸣在废寝忘食的读论文，晚点的稿子则提供了交叉验证，很多AI论文的作者都被张一鸣请过去一对一的聊了，连还没毕业的博士生都不放过；
- 种种信号都让选择了其他AI公司的投资人感到「危险」，字节新搭建的AI部门已经和抖音平级了，如果有从其他业务线调人的需求，原则上都能得到满足，总负责人朱骏是抖音/TikTok前身Musical.ly的创始人；
- 字节的无限弹药库还包括挖人和投放，友商的技术骨干在提出离职时给老板讲了字节开的待遇，以致于对方都不好意思挽留，同时抖音也已经不再接受其他AI产品的投放了，全力扶持自家兄弟豆包；
-  和字节的集中力量办大事相对应的，是阿里在资本层面的无限开火，AI六小龙里有五条都是阿里投资的，加上刷分刷到飞起的通义千问，可以浪费不能错过的意愿可以说是非常明显了；
- 阿里的投资风格特别激进，一言不合就抬价，几乎以一己之力逆转了早期资本市场的悲观情绪，月之暗面本来是由小红书领投的，阿里挤进来后硬生生靠抬价把自己抬成了大股东，突出一个不差钱；
- 阿里敢于这么不计成本，是因为不必摸着石头过河，有微软和OpenAI的合作模式珠玉在前，云服务是最适合销售AI能力的载体，阿里云也完全可以去做类似的算力供应商，投出去的钱都会回流进来购买算力；
- 阿里在打代理人战争，以月之暗面为代表的投资对象都是市场上的投放大户，出手阔绰凶猛，但字节运营流量的经验更为厚实，都在买量，豆包的30日留存就是要比Kimi高出6个百分点左右；
- 另一方面，虽然AI是新技术，但大厂配套的商业化体系，会让创业公司很「膈应」，一家AI硬件公司的产品本来用的是MiniMax的模型，但在抖音有了出货量后，马上就被字节发现，找过去说给豆包的优惠API，还承诺帮它升级抖音小店，这样的组合拳，非常难以招架；
- 兴奋和质疑还将持续缠绕在AI行业，半熟的技术遇到半新的市场，都在一块，就是最大的不确定性，美团创始人王兴说过，大多数人以为战争由拼搏组成，其实战争是由等待和煎熬组成。
全文：
网页链接",,,,,2024-11-29T10:02:10,🔞iPhone 15 Pro Max,926,136,455,,,2024-11-29 10:02:10,True
5105810412408042	,P2r9Da6ro,//@TEENJOYAKA:女菩萨！//@肉呆大魔王:真真的女菩萨了。//@来去之间://@碎叶镇守使第二任:女菩萨啊,,,,,2024-11-28T22:18:46,😅iPhone 13 Pro,603,88,911,,"TEENJOYAKA,肉呆大魔王,来去之间,碎叶镇守使第二任",2024-11-28 22:18:46,False,1642512402,中国新闻周刊,5105771953784162	,P2q9BfSqS,"#吴柳芳支教特殊儿童公益团体2年#【被指“擦边主播”后，杭州公益圈人士讲述前体操冠军吴柳芳另一面】 11月27日，浙江共工公益事业发展中心的一篇文章引起网友的关注和讨论，文章对吴柳芳2019年至2021年在浙江杭州期间参加公益活动的行为进行了回顾。
28日，@潇湘晨报 记者联系到了杭州多位公益人士，核实到了文中相关信息，了解吴柳芳在“擦边主播”之外热衷公益的另一面。
2019年，浙江共工公益联合了杭州的自闭症康复机构“益智促展”、杭州bonbon艺术疗愈中心、浙江省残疾人福利基金会等单位，推出了“艺术无界限，公益有力量”——特殊儿童艺术素质公益免费课。
公益免费课围绕提升艺术修养和增强素质能力这两大目标，针对特殊儿童（如自闭症、发育迟缓、唐氏综合症等）的特点，在逻辑思维、感统训练、认知能力等基础课程以外，结合了美术、手工、音乐、舞蹈、体操等多种轻松愉快的艺术疗愈手段设置特色课程，让更多的特殊孩子有机会接触艺术、爱上艺术，并通过艺术疗愈改善情绪、提高能力。并以公益免费课为基础，成立了“七色星球”——浙江特殊儿童艺术团。吴柳芳就是当时艺术团邀请的体操老师之一。
28日，记者联系到了上述公益发展中心的负责人，该负责人证实了上述信息，并介绍了吴柳芳在2019年4月到2021年3月，一直是该中心邀请的体操老师，每周一个下午，帮助特殊孩子基本的平衡、肢体协调等训练。该负责人介绍，“七色星球”——浙江特殊儿童艺术团收纳的学生80%为自闭症儿童，另外有20%为唐氏综合征儿童或其他特殊儿童。吴柳芳在该艺术团担任体操老师属于公益性质，而那时，吴柳芳在杭州的工资并不高，却参与特殊儿童的公益活动长达两年时间。
内向，爱笑，爱跳舞，有耐心，是吴先生给吴柳芳的评价，面向特殊儿童教学，照顾好他们的情绪比教学本身更难，但吴柳芳非常有耐心，也很有责任感，把孩子们带得很好。吴柳芳还与浙江特殊儿童艺术团一起排练杭州亚运入围歌曲《我们在一起》。2021年，吴柳芳去了嘉兴任教。
杭州bonbon艺术疗愈中心的大陆老师也证实了吴柳芳曾参加该活动。杭州的多位公益圈人士表示，除此之外，吴柳芳在杭州期间，还深入学校、社区，参加过很多公益支教活动。
记者注意到，湖南邵阳城步融媒体中心曾报道，2020年6月5日，前中国女子体操队队员、体操世界杯冠军吴柳芳走进城步希望小学开展“世界冠军中国行暨中享体育对接城步希望小学体育支教活动”。
近日，前体操世界冠军吴柳芳通过社交平台发布了多条热舞视频，在其中一条视频下，奥运冠军管晨辰在其评论区留言：“前辈姐姐，你要擦就擦你的呗，就不要给体操扣屎盆子了”，疑似批评其“擦边”行为。对此吴柳芳回应道：“吃不着葡萄说葡萄酸？”这段对话迅速在网络上传播开来，引发了大量网友的关注和讨论。@潇湘晨报   
潇湘晨报的微博视频",,,"https://f.video.weibocdn.com/o0/PSlGNRISlx08jWG7XWJO010412007NGb0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=4ub7gI97adQ&Expires=1732881537&ssig=05aDPhr5Z8&KID=unistore,video",,2024-11-28T19:45:57,微博视频号,9734,607,1868,吴柳芳支教特殊儿童公益团体2年,"潇湘晨报,潇湘晨报",2024-11-28 19:45:57
5105764375466529	,P2pXnmW5P,感觉这是从小看到老的新闻,,,,,2024-11-28T19:15:50,🔞iPhone 15 Pro Max,370,79,173,,,2024-11-28 19:15:50,False,5890672121,搜狐新闻,5105719584230764	,P2oN8hKC8,"【评论|教职工早午餐那么丰盛 原来是在“抢学生餐的肉”】#哈尔滨学生午餐遭抽条#据媒体报道，日前，哈尔滨市道里区抚顺小学校长李佩妍接受当地纪委调查，知情人称其部分违纪行为，涉及与给学校配餐的餐饮公司有不正当经济往来：每名学生每天12到15元的午餐费中，有3元要“回扣”给学校。李佩妍的落马，也揭开了当地学校学生餐的灰色生意链。
据披露，当地很多学校要求配餐公司为教职工提供“2元早餐”“5元午餐”，早餐必须有多种粥、多种面食，菜要有荤有素，每人一个鸡蛋；午餐菜品质量必须不逊于15元餐标的学生午餐。就这点钱，在一些学校，企业连50%都收不上来，此外，节假日还要向学校负责人“表示表示”。
一位配餐企业的负责人说：“学校并没有额外支付教职工的餐费补贴，总不能让我们赔钱干吧？并不是我们给孩子们提供质量与价格不符的饭菜，而是教职工餐在抢学生午餐的肉啊！”
根据有关规定，城市小学的师生比标准为1:19。这样，一所千人小学，当有50名左右的教师，加上其他职工，教职工大概有七八十人。这么多人每天的两餐所费，再加上节假日的“孝敬”，另外给学校的回扣，自然不是个小数目。15元的学生餐被各种蚕食后，学生还能够吃到点啥，不言自明。
或许，在像李佩妍这样的校长那里，把老师们的早餐和午餐“搭”在学生身上，几乎就是天经地义的事情。在他们眼里，孩子们就是一个个活动着的储钱罐，老师们可以予取予求，且不得有任何不满的表达。
如此长期盘剥学生餐，不要说得利最丰的校长，一般教职工想必也心知肚明。毕竟，每个月140元的餐费，不管自己交了没有，那都是心里有数的。交了，可能会更心安理得一点，不交也没什么大不了的，照吃不误，总会有人买单——前面说了，配餐公司抱怨有的学校，教职工餐费一半都收不上来。
如果大家都知道怎么回事，也知道丰盛的早餐午餐从何而来，却依然故我，依然吃得很香，那就是一种“平庸的恶”。日日在课堂上教人行善做好事，整个教职工群体却集体作恶，如此伪善，对孩子如此缺乏体恤之心，实在令人遗憾。
本来，让教师们吃上可口的早午餐，并不为过。不少政府机关、事业单位都有内部食堂，餐食也都“物美价廉”，不要说“2元早餐”“5元午餐”，还有“1元早餐”“2元午餐”。区别只在于其他机关食堂有单位兜底，而学校则直接把底交给了餐饮公司，并间接转嫁给了学生。
或许，一些校长、老师也想不通，为什么其他单位能吃便宜的食堂，学校却吃不上？这也可能涉及到教职工餐补能否如实发放，以及学校能否负担餐饮补贴等复杂因素，但无论如何，不能打学生的主意。
孩子们正值长身体的时候，天长日久被克扣盘剥，只能吃点被撇过油水的糟糕餐食，怎么可能保持足够的营养，又怎么能够茁壮成长。
这些年来，学生餐屡屡发生食品安全事件，不少网友呼吁落实“校长陪餐”制度，有的地方甚至还推出“局长陪餐”制度。不能不说，这些制度的初衷确实是好的，有校长监督、局长现场监督，谁还敢在学生餐上动手脚？
但如果校长和配餐公司是一伙儿的，不光校长，教职工们都早就下水了，还能指望他们起到必要的监督作用吗？既然校长、老师们已经有了更好的早餐和午餐，还有什么热情和动力陪学生呢？#洞见计划# 更多详细内容请查看原文>>
网页链接",,"https://wx2.sinaimg.cn/large/006qEEUFly1hw20wiv1n9j30y072r1ky.jpg,https://wx4.sinaimg.cn/large/006qEEUFly1hw20wkkjitj30y02bz4hg.jpg",,,2024-11-28T16:17:51,微博网页版,1929,252,563,"哈尔滨学生午餐遭抽条,洞见计划",,2024-11-28 16:17:51
5105731414266638	,P2p6dhTWK,"格局 打开 🤏
马斯克收购推特时因为现金不够，找了很多共同投资方，但因为推特后来被广告商抵制收入大降，导致估值也跟着掉了一大半，于是这些人账面上的损失都还挺惨重的，他们虽然没抱怨什么，但心里肯定还是不太舒服。
然而马斯克的神操作，或者说格局，直接把整个事情给兜得明明白白：
去年在创办人工智能公司xAI的时候，马斯克就把25%的xAI股份拆出来，赠送给了所有出钱帮他收购推特的投资者，而且这25%的股份在后几轮融资时也没有被稀释。
选择，随着xAI的估值水涨船高——已经超过500亿美元，甚至高于当初推特的交易价格——所有参与收购推特的出资人，都瞬间转亏为盈，回报拉满。
马斯克对支持他的人是真的够意思，绝不让好兄弟们饿着，FT采访了一个被这笔意外之财砸得喜笑颜开的投资人，人说得也很舔，不对，是很诚实：「科技行业没多少经得起时间检验的铁律，如果有，那么一定是永远不要跟马斯克对赌。」",,https://wx4.sinaimg.cn/large/5d098bccgy1hw2298mdnpj20jg0ay79j.jpg,,,2024-11-28T17:04:52,🔞iPhone 15 Pro Max,1961,134,408,,,2024-11-28 17:04:52,True
5105722263867281	,P2oRsge3v,"从头到尾都很逆天。。。
 ",,https://wx4.sinaimg.cn/large/5d098bccgy1hw217lo7gvj20zu59h7wh.jpg,,,2024-11-28T16:28:30,🔞iPhone 15 Pro Max,482,89,35,,,2024-11-28 16:28:30,True
5105702044175876	,P2okQhwkQ,哈哈哈哈,,,,,2024-11-28T15:08:09,😅iPhone 13 Pro,600,67,222,,,2024-11-28 15:08:09,False,6563826743,名场面All,5105350740544102	,P2fce2hxQ,这喷不了 这真是专业团队 ,,"https://wx4.sinaimg.cn/large/007ad9bhly1hw0ujhpvvpj30wr1bl14u.jpg,https://wx4.sinaimg.cn/large/007ad9bhly1hw0ujid0ycj30wr1he7kh.jpg,https://wx1.sinaimg.cn/large/007ad9bhly1hw0ujj4cv8j30wr1eldvj.jpg,https://wx1.sinaimg.cn/large/007ad9bhly1hw0ujjq3k5j30wr1cstkc.jpg,https://wx4.sinaimg.cn/large/007ad9bhly1hw0ujkpd5kj30wr1eo7o0.jpg,https://wx1.sinaimg.cn/large/007ad9bhly1hw0ujltzutj30wr1eowve.jpg,https://wx4.sinaimg.cn/large/007ad9bhly1hw0ujgxq0sj30wr1katmx.jpg,https://wx1.sinaimg.cn/large/007ad9bhly1hw0ujn5stdj30wr1du492.jpg,https://wx1.sinaimg.cn/large/007ad9bhly1hw0ujnp7nuj30s90v6q77.jpg",,,2024-11-27T15:52:12,,36184,632,5332,,,2024-11-27 15:52:12
5105427335349525	,P2hbLmrEF,这个，就叫专业。 ,,https://wx1.sinaimg.cn/large/5d098bccgy1hw13bwjngdj20u070ongl.jpg,,,2024-11-27T20:56:33,😅iPhone 13 Pro,1228,147,160,,,2024-11-27 20:56:33,True
