id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5104788651901184	,P20zD7YAg,闭关复习了，再见微博 ,,,,,2024-11-26T02:38:39,iPhone 15 Pro Max,4,3,0,,,2024-11-26 02:38:39,True
5104721362684678	,P1YP6bgpg,"老婆们贴贴
你们有留言看我的微博我就会继续写，收入0元也写
今年主要精力放在提升自己身上所以不会再分散精力写星球，学习的时候会在学术号更新一些商科知识点，给大家当个学习搭子，互相督促 ",,"https://wx3.sinaimg.cn/large/008scWEEgy1hvyu7s3qduj30u01t1jyg.jpg,https://wx1.sinaimg.cn/large/008scWEEgy1hvyu2v01s4j30u01gvq6u.jpg",,,2024-11-25T22:11:16,iPhone 15 Pro Max,18,4,0,,,2024-11-25 22:11:16,True
5104419205021741	,P1QXKl4nP,"赚钱本来就是具有时效性的
2023年的时候，我有一个粉丝，当时看我星球发的教程和参考思路去做直播，赚到了人生第一个一百万，但是今年让她播，十万都不一定能赚到啊
2024年团播崛起了，专业的团队，舞台，主持人，7个不同风格的帅哥美女站在那里打pk，和一个人运营的直播间，压根没有可比性
而且人家前期是可以投入大量的资金去铺垫剧本，场景和氛围感的，可能前一个月都在亏本，但是也有可能一场直播就把前面所有的投资都赚回来
资本家和专业团队进入这个市场就说明赚不到什么钱啦
看不清大局势的人永远都赚不到钱，不用做无用功
印象最深刻的就是过年那段时间，我亲眼看着一个艺术专业的女生，从几百粉做到10w粉，她当时有个大哥，只要她开播，立马10-15w人民币的礼物送上去，那时候在线人数都有1w➕，后来大哥腻了，她也在坚持，发现没礼物之后开学之后就不怎么播了。
最近看她账号发现还是10万粉多一点，今年大势已去。。说她倒霉也不倒霉，毕竟人家一个月提成到手都是百万起步。心理落差肯定是有的，后面她账号直接废了。也懒得经营了
踩中风口的人就是可以一年抵10年",,,,,2024-11-25T02:10:36,iPhone 15 Pro Max,33,8,0,,,2024-11-25 02:10:36,True
5104387661234709	,P1Q8S5bcF,"还好微信可以发实况图了，那些盗图买图包挂梯子的人去改革一下再出来装，手段太拙劣
拼多多富二代和盗图假名媛可以锁死，哈哈哈，low bd互钓
 ",,,,,2024-11-25T00:05:16,iPhone 15 Pro Max,13,1,0,,,2024-11-25 00:05:16,True
5104386105153428	,P1Q6mlCDO,"那些盗图搞人设装富家女或者留学生的人真的不尴尬吗
不属于你的人生怎么装都有破绽，你没经历过的事情推演一万次也会漏洞百出
我要讲故事会直接拿出手机给对方看我相册以及微信聊天记录，告诉他，所有细节全是真的。包括谁谁谁追我，百度能搜到的名人，如果我要靠他抬咖，会直接当面给那谁看聊天记录和转账实名还有朋友圈
不盗图也不p图，不用立人设，这全是事实，所以回馈机制也会比想象中更好
比你段位高的人一眼就能看出真假，比你段位低的人你在他们面前装了也没用啊，他们只想从你口袋里掏钱，吃软饭傍“富婆” 
英国·伦敦摄政街",,,,英国·伦敦摄政街,2024-11-24T23:59:05,iPhone 15 Pro Max,85,17,3,,,2024-11-24 23:59:05,True
5104062910169139	,P1HH50I03,"人类世界就是一场大型的复制粘贴游戏。
蛮奇怪的。。我很多同学读名校都是为了进大厂。被奴役的思想真的很可怕。很多留学生的命运也是流水线，进个外企，然后40-50岁当上高管或者总裁级别的，拿着固定薪水，持股，然后五六十再自己开公司。。。真的是一眼望到头的游戏 ",,,,,2024-11-24T02:34:48,iPhone 15 Pro Max,55,6,1,,,2024-11-24 02:34:48,True
5104002165375938	,P1G76mywG,"之前在上海的一个朋友莫名其妙开始断联了
仔细想想她想要的东西我都轻松拥有了，很难不恨
她还在吭哧吭哧学基础英语的时候我已经考完雅思，她还在为生活费发愁的时候，我已经可以随意逐梦
一切对她来说困难无比的事情在我这里都是小菜一碟，所以她莫名恨我疏远我
害，无所谓，阶段性的朋友也只是工具人而已，我会越来越好，你继续原地踏步吧，没人会指点你的人生，也没人会帮助你。再也不见。",,,,,2024-11-23T22:33:26,iPhone 15 Pro Max,41,0,0,,,2024-11-23 22:33:26,True
5104001102120289	,P1G5o8TAd,"只要你漂亮有钱聪明
就会有无数人嫉妒你
有人嫉妒你随时盯着你说明圈子不行，到更优秀的圈子就没人鸟你了 ",,,,,2024-11-23T22:29:13,iPhone 15 Pro Max,74,6,4,,,2024-11-23 22:29:13,True
5103783854735483	,P1AqZjRUL,"抽脂真的很可怕。默默打消了zf🐻的念头
建议反复观看原视频，秒省几万，还不留疤 ",,https://wx1.sinaimg.cn/large/008scWEEgy1hvvuic77nij30u01t111f.jpg,,,2024-11-23T08:05:56,iPhone 15 Pro Max,32,7,4,,,2024-11-23 08:05:56,True
5103700383367863	,P1ygme88n,设计师脑有泡 ,,https://wx3.sinaimg.cn/large/008scWEEgy1hvvkyjuya9j30u0140gsy.jpg,,,2024-11-23T02:34:16,iPhone 15 Pro Max,5,4,0,,,2024-11-23 02:34:16,True
