id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106093839616686	,P2ywLElJQ,"#何照华改脸型# #上微博学变美# 
今天和大家分享下这位骨感重方圆脸姑娘的面部及手术解析。#ii代张力带固定·颧骨颧弓缩小术# #下颌角长曲线截骨# 
何照华教授的微博视频
 ",,,"https://f.video.weibocdn.com/o0/zg0tc5PYlx08jOt3C19e01041200c9Kw0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732880465&ssig=EKc1MbpQh4&KID=unistore,video",,2024-11-29T17:05:00,微博视频号,0,0,0,"何照华改脸型,上微博学变美,ii代张力带固定·颧骨颧弓缩小术,下颌角长曲线截骨",,2024-11-29 17:05:00,True
5105369317900559	,P2fGbx9in,"#何照华改脸型# #上微博学变美# 
这位姑娘对我十分信任，她也希望每个和她一样的求美者，都能找到专业技术好，自己十分信任的医生。#ii代张力带固定·颧骨颧弓缩小术# #颧骨内推# 
何照华教授的微博视频
 ",,,"https://f.video.weibocdn.com/o0/2qDuyevJlx08jOubL9Tq01041200iEyP0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732880465&ssig=iufx8%2B6HyT&KID=unistore,video",,2024-11-27T17:06:01,微博视频号,1,0,0,"何照华改脸型,上微博学变美,ii代张力带固定·颧骨颧弓缩小术,颧骨内推",,2024-11-27 17:06:01,True
5104643277586741	,P1WN9vPEN,"#何照华改脸型# #上微博学变美# 
颧骨+下颌角手术后2个半月
这位姑娘术前颧骨高，颧弓外扩，下颌角方大，且不对称，咬肌肥厚，我给她做了#ii代张力带固定·颧骨颧弓缩小术#＋#下颌u型截骨#+#去外板#+#去咬肌#，现在已经术后2个半月了，不仅骨头愈合良好，而且面部轮廓柔和，脸小了一圈，面部变得对称，更精致。#颧骨内推# #下颌角整形#",,"https://wx3.sinaimg.cn/large/69b954b3ly1hvuto5pd3fj20sg0lcgun.jpg,https://wx1.sinaimg.cn/large/69b954b3ly1hvutnr2wwoj20sg0ilahj.jpg,https://wx3.sinaimg.cn/large/69b954b3ly1hvuto5qw1gj20sg0lc7db.jpg,https://wx1.sinaimg.cn/large/69b954b3ly1hvutnr139oj20sg0iljzr.jpg,https://wx3.sinaimg.cn/large/69b954b3ly1hvuto5px56j20sg0lc7dg.jpg,https://wx3.sinaimg.cn/large/69b954b3ly1hvutnr18vgj20sg0ilqak.jpg,https://wx1.sinaimg.cn/large/69b954b3ly1hvuto5leisj20sg0lc7de.jpg,https://wx1.sinaimg.cn/large/69b954b3ly1hvutnr2ms2j20sg0il7bv.jpg",,,2024-11-25T17:01:00,微博网页版,12,2,2,"何照华改脸型,上微博学变美,ii代张力带固定·颧骨颧弓缩小术,下颌u型截骨,去外板,去咬肌,颧骨内推,下颌角整形",,2024-11-25 17:01:00,True
5104281363418702	,P1Nnqelmm,"#何照华改脸型# #上微博学变美# 
这位姑娘手术前她的爸爸并不太同意她手术，担心有什么风险，但当看到她术后的变化就真正安心和开心了，看着她改变后变得更漂亮更自信，也挺满意。#颧骨内推# #下颌角整形# 
何照华教授的微博视频
 ",,,"https://f.video.weibocdn.com/o0/7kRWvAf4lx08jMy4sMa401041200cZc60E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732880465&ssig=H2pLw8a58e&KID=unistore,video",,2024-11-24T17:02:53,微博视频号,6,1,1,"何照华改脸型,上微博学变美,颧骨内推,下颌角整形",,2024-11-24 17:02:53,True
5103902170550868	,P1DvP2jiY,"#何照华改脸型# #上微博学变美# 
这位27岁的浙江姑娘从高中开始就因为颧骨高的问题而困扰，所以看了很多医院和医生，在充分了解的颧骨内推手术的相关知识后，下定决心来找我进行手术，沟通过程中我也感受到了她对我十分信任，术后骨片的效果也没辜负她的这份信任。#ii代张力带固定·颧骨颧弓缩小术# #颧骨内推# 
何照华教授的微博视频",,,"https://f.video.weibocdn.com/o0/mHcuseAglx08jOtS90eA01041200pusz0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732880466&ssig=zO5KwERvK8&KID=unistore,video",,2024-11-23T15:56:06,微博视频号,8,2,6,"何照华改脸型,上微博学变美,ii代张力带固定·颧骨颧弓缩小术,颧骨内推",,2024-11-23 15:56:06,True
5103822371030237	,P1Br74k0J,"#何照华改脸型# #上微博学变美# 
来自修复求美者的反馈
这位姑娘在找到我之前于外院做的#颧骨颧弓缩小# 手术，但术后双侧颧骨愈合均不好，骨缝明显，出现骨不连，骨块下垂。根据她的情况我给她做了#ii代张力带固定·颧骨颧弓修复术# 的手术方式来为她进行颧骨修复。修复后，下垂的骨块自然上提，颧弓固定牢固，且骨缝消失，术后17个月骨头愈合良好，发来信息感谢：“不过一直想感谢您，骨头长好了。我的生活才得以回到正轨感恩遇见。”#颧骨修复#",,https://wx2.sinaimg.cn/large/69b954b3ly1hvusy67jwmj20v92fy4ii.jpg,,,2024-11-23T10:39:00,微博网页版,3,5,1,"何照华改脸型,上微博学变美,颧骨颧弓缩小,ii代张力带固定·颧骨颧弓修复术,颧骨修复",,2024-11-23 10:39:00,True
5103560179583899	,P1uCdEdd1,"#何照华改脸型# #上微博学变美# 
有的人脸又小又窄，很上镜，但是有的人却脸宽显脸大。这是为什么，哪里出现了问题？很多人会认为下颌角明显就会脸大，其实不是的，真正让你脸大的原因有很多，今天就和大家讲一下。#颧骨# #下颌角# #颏部# #方脸# 
何照华教授的微博视频
 ",,,"https://f.video.weibocdn.com/o0/UPQecUudlx08jMLrdnWw010412006jpV0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732880465&ssig=u8Frk8I6WA&KID=unistore,video",,2024-11-22T17:17:09,微博视频号,12,3,4,"何照华改脸型,上微博学变美,颧骨,下颌角,颏部,方脸",,2024-11-22 17:17:09,True
5103439268809724	,P1rtcAXOk,#小雪# 人间初雪至，万物焕新妆。 ,,https://wx2.sinaimg.cn/large/69b954b3ly1hvur0ls3fxj20u01nldmh.jpg,,,2024-11-22T09:16:42,,1,2,0,小雪,,2024-11-22 09:16:42,True
5103194739575331	,P1l6NEaYP,"#何照华改脸型# #上微博学变美# 
这位姑娘已经是做完#ii代张力带固定·颧骨颧弓缩小术#+#下颌角成角长曲线截骨#+#去外板#术后1年9个月了，前两天回来复查，一直说对效果特别特别满意，脸不仅小了，还更显年轻了。#颧骨内推# #下颌角整形# 
何照华教授的微博视频
 ",,,"https://f.video.weibocdn.com/o0/fy8fEb4nlx08jLcYJGI801041200ajWL0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732880465&ssig=HnxCzKjXrn&KID=unistore,video",,2024-11-21T17:05:01,微博视频号,7,3,1,"何照华改脸型,上微博学变美,ii代张力带固定·颧骨颧弓缩小术,下颌角成角长曲线截骨,去外板,颧骨内推,下颌角整形",,2024-11-21 17:05:01,True
5102831596210568	,P1bF5q3Es,"#何照华改脸型# #上微博学变美# 
这位姑娘是一位自媒体博主，日常上镜需求较高，所以希望在把脸变小的时候提高立体度，术后能更加上镜，所以我给她做了#ii代张力带固定·颧骨颧弓缩小术#+#下颌u型截骨#+#去外板#+#鼻基底填充#，术后从骨片可见改善明显，她自己也很满意。#颧骨内推# #下颌角整形# 
何照华教授的微博视频",,,"https://f.video.weibocdn.com/o0/W7wHWq0ylx08jJhUDWwg01041200a4hW0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732880466&ssig=sT7IL4pjaL&KID=unistore,video",,2024-11-20T17:02:01,微博视频号,2,4,1,"何照华改脸型,上微博学变美,ii代张力带固定·颧骨颧弓缩小术,下颌u型截骨,去外板,鼻基底填充,颧骨内推,下颌角整形",,2024-11-20 17:02:01,True
5102469457906469	,P12eZxaPH,"#何照华改脸型# #上微博学变美# 
很多求美者和这位姑娘一样，术前沟通的时候会提到下颌角想要一个留角的效果，其实现在我都会给求美者留个角，但由于每个人下颌角情况不同，术后留的角并不是所有角度都能看到的，所以术后的下颌角是否清晰可见是要看个人情况而定的。#下颌角# #下颌角手术# 
何照华教授的微博视频",,,"https://f.video.weibocdn.com/o0/zLdc5SBGlx08jI5GiV8s01041200eEpR0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732880467&ssig=kqY85iJ0bH&KID=unistore,video",,2024-11-19T17:03:01,微博视频号,6,1,1,"何照华改脸型,上微博学变美,下颌角,下颌角手术",,2024-11-19 17:03:01,True
