id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106008010264878	,P2wil16Ue,"我觉得我身上的美女感在消退，因为远远没有以前那么支棱了…以前我是会卷好头发穿着香槟金丝绸裙子脚踩8cmcl高跟鞋出门的，哪怕脸没那么好看，大体的氛围感还是有的
现在就是平底鞋人字拖走天下，如果不是要见人的话我能一直穿着瑜伽裤和大t恤
生活的重心不在维持美貌上了，这样也好也不好，好处是我的容貌焦虑没有原来那么严重了，坏处是其实很多场合还是需要支棱起来的，但长久的不精致让我已经有点丧失这方面能力了",,,,,2024-11-29T11:23:57,iPhone 15 Pro Max,43,7,1,,,2024-11-29 11:23:57,True
5106006155071995	,P2wfllhsn,"我以前在整容这块是激进派，看到啥项目二话不说直接冲，只要进了整形医院大门不花点钱整点项目就感觉浑身难受似的，后来做得越多越保守，现在打个针都考虑半天，进手术室吓得全身冒冷汗
 ",,,,,2024-11-29T11:16:35,iPhone 15 Pro Max,9,1,0,,,2024-11-29 11:16:35,True
5105999270904719	,P2w4f3Nmf,"买了好几种品牌的鱼油，包括那些标注95%以上浓度的，但是我吃下来效果感觉还不如一个标70%浓度的…这是能说的吗？
我能吃出很明显的区别在于偏头痛的发作程度，吃那款70%浓度的，月经期间也不会偏头痛，而且脑子很灵光，思维非常清晰，但是高标97%的经期吃了还是有点痛的，而且吃了就总想睡觉，睡不醒的那种，白天脑子也懵懵的
有点离谱，我准备再买一瓶70%的回来重新试一试",,,,,2024-11-29T10:49:14,iPhone 15 Pro Max,21,6,0,,,2024-11-29 10:49:14,True
5105882009174845	,P2t16CuNn,有些男的那个死样子我真想一巴掌扇到他见太奶.. ,,,,,2024-11-29T03:03:16,iPhone 15 Pro Max,39,4,2,,,2024-11-29 03:03:16,True
5105880121475205	,P2sY46bLD,"我觉得很多男的比女的小心眼多了
我们有一个客户，之前几次合作都是安排女员工来对接，大家都和和气气的，合作进行得也非常顺利
后来安排几个男的过来对接，上来就各种事儿逼，为了几块钱抠抠嗖嗖的计较半天，想捞油水没捞到就各种刁难，信息传递也不到位，把自己当大爷呢
还有一点差别非常明显，就是他们的女性对接人在看到乙方管理层也有女性的时候会表现出尊重和敬佩，但男的对接人来了多半都带着调侃戏谑的意味看待女性管理层，有几个还扎堆在背地里蛐蛐这女的是不是小三
所以别说啥女人多的地方是非多，女性只要不搞雌竞就基本没有是非，但是（部分）男的除了搞自己同性还要想方设法拉女的一起下水，本质就是我不行你也别想干",,,,,2024-11-29T02:55:46,iPhone 15 Pro Max,52,2,6,,,2024-11-29 02:55:46,True
5105768359793556	,P2q3NF5KA,我没看再见爱人纯粹是因为怕看了以后把自己气到，因为光看切片就已经开始生气了😅 ,,,,,2024-11-28T19:31:40,iPhone 15 Pro Max,6,4,0,,,2024-11-28 19:31:40,True
5105338976567995	,P2eTfryDp,太紧张反而会弄巧成拙的 ,,,,,2024-11-27T15:05:27,iPhone 15 Pro Max,47,0,2,,,2024-11-27 15:05:27,True
5105252480584411	,P2cDK2s1Z,太好吃了这个蛋挞！！！加热也好吃，冷藏也好吃！！ ,,https://wx3.sinaimg.cn/large/007aHyX3gy1hw0j8ng24kj33b04eo1l0.jpg,,,2024-11-27T09:21:45,iPhone 15 Pro Max,21,12,0,,,2024-11-27 09:21:45,True
5105129247737887	,P29qYwsYD,"马斯克的6789小房子上市了，别说我还真的住过这种房子
在土耳其玩的时候有两天订不到酒店和民宿，我就租了一个这种可移动的小房子，可以挂在车上当房车用，全部能源来自太阳能，有客厅、厨房、干湿分离卫生间、主卧、阁楼
因为以前没住过这种房子，对太阳能的使用不太熟练，第一天开空调一不小心把电都用光了导致半夜没电热得要死，第二天发电机又突然不工作，我们在巨热的房子里抱着一大瓶冻成冰的矿泉水边睡午觉边等工作人员上门来修（没出门是因为外面太阳毒到能把人立刻晒成人干儿）
那个人把发电机修好之后终于又有空调了，可是好景不长又tm坏了，没电导致水也没有，洗澡都洗不了，我们也懒得等，直接自己修发电机，还修好了也是神奇
反正第三天我订到酒店就赶紧走了，走的那天早上发电机又坏，我彻底懒得管它直接收拾行李开车走，结果过了大概两三天时间那个房东给我发消息说我没有关水龙头导致他的水全部被耗光了，因此要罚我好几千里拉
我就跟他据理力争吵架，因为走的时候确实没有打开水龙头，而且整个屋子都没电，水泵根本不会工作，再说了我都走了两三天了才说，前面几天干啥去了…
这种房子怎么说呢，偶尔住个一两天挺有趣的，长时间住太阳能是个很大的问题",,https://wx3.sinaimg.cn/large/007aHyX3gy1hw04luzdnlj30zu0zswne.jpg,,,2024-11-27T01:12:04,iPhone 15 Pro Max,24,3,2,,,2024-11-27 01:12:04,True
5105113032558330	,P290PaJxo,"忙了一天，回来库库加班
 ",,https://wx3.sinaimg.cn/large/007aHyX3gy1hw0384txh2j33b04eohdv.jpg,,,2024-11-27T00:07:38,iPhone 15 Pro Max,4,0,1,,,2024-11-27 00:07:38,True
5104726885013229	,P1YY0l2ax,"朋友说你现在为啥都不发照片了，我说没意思，懒得拍，拍了也懒得发，时间完全不够用
 ",,,,,2024-11-25T22:33:13,iPhone 15 Pro Max,18,5,0,,,2024-11-25 22:33:13,True
5104721205399155	,P1YOQmEz9,什么是小人，就是在自己仅有的的权力范围内最大限度地为难他人的人… ,,,,,2024-11-25T22:10:39,iPhone 15 Pro Max,135,7,16,,,2024-11-25 22:10:39,True
