id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5104727063003777	,P1YYicBq1,"双眼皮修复56天。调整方向:降窄改浅，10mm改7mm，肉条改善，对称性改善，保留内侧疤痕修复，平扇型。（术后即刻
网页链接
  ）#刘晓伟医生案例##眼修复# 
刘晓伟医生的微博视频
 ",,,"https://f.video.weibocdn.com/o0/AF9QNobMlx08jS7di3nG010412002FKR0E010.mp4?label=mp4_720p&template=864x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732871637&ssig=hAOjRqTBPP&KID=unistore,video",,2024-11-25T22:33:56,微博视频号,0,0,0,"刘晓伟医生案例,眼修复",,2024-11-25 22:33:56,True
5104726847528148	,P1YXWvApK,"双眼皮修复244天。调整方向:降窄改浅，10mm改6.5mm，肉条改善，对称性改善，睫毛外翻改善，保留疤痕修复，平扇型。（术后即刻 
网页链接
 ）#刘晓伟医生案例##眼修复# 
刘晓伟医生的微博视频
 ",,,"https://f.video.weibocdn.com/o0/PGHSDlqBlx08jS7a6dgY010412003wMs0E010.mp4?label=mp4_720p&template=864x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732871637&ssig=1Iak3Jljaw&KID=unistore,video",,2024-11-25T22:33:04,微博视频号,0,0,0,"刘晓伟医生案例,眼修复",,2024-11-25 22:33:04,True
5104726713045164	,P1YXJcMby,"24.11.21重睑修复第二‮即台‬刻。#刘晓伟医生案例##眼修复# 
术前情况：曾1次重‮手睑‬术。修‮前复‬双眼皮宽，肉条，不对称，压睫毛。改‮诉善‬求:降窄，肉条改善，对称性改善，压睫毛改善，改自然一些。
手术方案：重睑修复+筋膜修复，9mm改7mm，保留内侧疤痕修复，平扇型。 
刘晓伟医生的微博视频",,,"https://f.video.weibocdn.com/o0/vMB1fZlvlx08jS77S6Za010412002wKe0E010.mp4?label=mp4_720p&template=960x720.25.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732871638&ssig=C0PFCpHg%2B4&KID=unistore,video",,2024-11-25T22:32:32,微博视频号,0,0,0,"刘晓伟医生案例,眼修复",,2024-11-25 22:32:32,True
5104726616574874	,P1YXzrAqm,"24.11.21重睑修复第一‮即台‬刻。#刘晓伟医生案例##眼修复# 
术前情况：曾1次重‮手睑‬术。修‮前复‬双眼皮宽，肉条，疤痕，睫毛外翻。改‮诉善‬求:降窄改浅，肉条改善，改自然一些。
手术方案：重睑修复+筋膜修复，10mm改7mm，保留内侧疤痕修复，开扇型。 
刘晓伟医生的微博视频
 ",,,"https://f.video.weibocdn.com/o0/zjXMQMBIlx08jS76duNy010412003D3I0E010.mp4?label=mp4_720p&template=864x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732871637&ssig=LKHTqC1ZSZ&KID=unistore,video",,2024-11-25T22:32:09,微博视频号,0,0,0,"刘晓伟医生案例,眼修复",,2024-11-25 22:32:09,True
5104726423897936	,P1YXggm1W,"双眼皮修复67天。调整方向:降窄改浅，9mm改6.5mm，肉条改善，对称性改善，保留内侧疤痕修复，平扇型。（术后即刻  
网页链接
）#刘晓伟医生案例##眼修复# 
刘晓伟医生的微博视频
 ",,,"https://f.video.weibocdn.com/o0/HWewJmRwlx08jS72p2gg0104120018WW0E010.mp4?label=mp4_720p&template=864x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732871637&ssig=arzX5yezyw&KID=unistore,video",,2024-11-25T22:31:23,微博视频号,0,0,0,"刘晓伟医生案例,眼修复",,2024-11-25 22:31:23,True
5104726219948287	,P1YWVFK0f,"双眼皮修复166天。调整方向:降窄改浅，8mm改6.5mm，肉条改善，对称性改善，保留内侧疤痕修复，平扇型。（术后即刻 
网页链接
 ）#刘晓伟医生案例##眼修复# 
刘晓伟医生的微博视频
 ",,,"https://f.video.weibocdn.com/o0/znqZpRqblx08jS6YQKFi010412001BUj0E010.mp4?label=mp4_720p&template=864x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732871637&ssig=BTWCK%2FDFJ0&KID=unistore,video",,2024-11-25T22:30:34,微博视频号,0,0,0,"刘晓伟医生案例,眼修复",,2024-11-25 22:30:34,True
5104726018362714	,P1YWBz5wu,"24.11.20重睑修复第一‮即台‬刻。#刘晓伟医生案例##眼修复# 
术前情况：曾2次重‮手睑‬术。修‮前复‬双眼皮宽，肉条，不对称。改‮诉善‬求:降窄，肉条改善，对称性改善，改自然一些。
手术方案：重睑二次修复+筋膜修复，9mm改7mm，保留疤痕修复，开扇型。 
刘晓伟医生的微博视频
 ",,,"https://f.video.weibocdn.com/o0/dXsO3F56lx08jS6W5CLm010412003aQR0E010.mp4?label=mp4_720p&template=864x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732871637&ssig=Q8aQ26dtjj&KID=unistore,video",,2024-11-25T22:29:46,微博视频号,0,0,0,"刘晓伟医生案例,眼修复",,2024-11-25 22:29:46,True
5103277540641328	,P1ngm2GQ0,"双眼皮修复160天。调整方向:降窄改浅，10mm改7mm，肉条改善，对称性改善，保留疤痕修复，平扇型。（术后即刻 
网页链接
 ）#刘晓伟医生案例##眼修复# 
刘晓伟医生的微博视频
 ",,,"https://f.video.weibocdn.com/u0/edb7YErigx08jLJFlNWg010412002GMw0E010.mp4?label=mp4_720p&template=864x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732871637&ssig=jlE3VY3lAM&KID=unistore,video",,2024-11-21T22:34:02,微博视频号,0,0,0,"刘晓伟医生案例,眼修复",,2024-11-21 22:34:02,True
5103277236032110	,P1nfRpje6,"双眼皮修复248天。调整方向:降窄改浅，11mm改7mm，肉条改善，对称性改善，睫毛外翻改善，疤痕改善，保留内侧疤痕修复，开扇型。（术后即刻 
网页链接
 ）#刘晓伟医生案例##眼修复# 
刘晓伟医生的微博视频
 ",,,"https://f.video.weibocdn.com/o0/QP5MH6belx08jLJz9CbS010412002mLs0E010.mp4?label=mp4_720p&template=864x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732871637&ssig=QynzfT6PFs&KID=unistore,video",,2024-11-21T22:32:50,微博视频号,0,0,0,"刘晓伟医生案例,眼修复",,2024-11-21 22:32:50,True
5103277041517326	,P1nfy6mJ0,"24.11.16第一台即刻，初眼重睑，7mm，开扇型。#刘晓伟医生案例##双眼皮# 
刘晓伟医生的微博视频
 ",,,"https://f.video.weibocdn.com/o0/bjHMhbfMlx08jLJwW1nG010412002Iu00E010.mp4?label=mp4_720p&template=864x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732871637&ssig=f9dGt6y%2B%2B9&KID=unistore,video",,2024-11-21T22:32:03,微博视频号,0,0,0,"刘晓伟医生案例,双眼皮",,2024-11-21 22:32:03,True
