id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106116793731763	,P2z7NfENJ,"和我在曼谷的街头走一走。#泰国高球之旅# 
泰国
 ",,"https://wx2.sinaimg.cn/large/5d08c2e3ly1hw3ai5opxvj23402c04qr.jpg,https://wx2.sinaimg.cn/large/5d08c2e3ly1hw3ai8l6j8j23402c04qr.jpg,https://wx3.sinaimg.cn/large/5d08c2e3ly1hw3aic30mqj23402c0x6r.jpg,https://wx3.sinaimg.cn/large/5d08c2e3ly1hw3ai2t8xjj23402c0hdv.jpg,https://wx2.sinaimg.cn/large/5d08c2e3ly1hw3aif5xvij23402c0e83.jpg,https://wx3.sinaimg.cn/large/5d08c2e3ly1hw3aijf3tmj23402c0e83.jpg,https://wx2.sinaimg.cn/large/5d08c2e3ly1hw3aip2qqfj23402c0b2b.jpg,https://wx4.sinaimg.cn/large/5d08c2e3ly1hw3aisr4rbj23402c0kjn.jpg,https://wx4.sinaimg.cn/large/5d08c2e3ly1hw3aiwbvy4j23402c0u0y.jpg",,泰国,2024-11-29T18:36:13,iPhone客户端,1,1,0,泰国高球之旅,,2024-11-29 18:36:13,True
5106005644412987	,P2wewiw1d,"刷我滴卡，我们来啦！ 
咸阳·西安咸阳国际机场
 ",,"https://wx4.sinaimg.cn/large/5d08c2e3ly1hw2xr71ww7j23402c0npd.jpg,https://wx4.sinaimg.cn/large/5d08c2e3ly1hw2xr9c35mj23402c0hdv.jpg,https://wx2.sinaimg.cn/large/5d08c2e3ly1hw2xrdke5hj235s2dcb2b.jpg",,咸阳·西安咸阳国际机场,2024-11-29T11:14:33,iPhone客户端,3,5,0,,,2024-11-29 11:14:33,True
5105668699459113	,P2nt3DGKl,虎哥🐯最近状态还没到位，出战还得一段时间。#tiger泰格伍兹# ,,"https://wx1.sinaimg.cn/large/5d08c2e3ly1hw1v26m4nhj23402c0hdu.jpg,https://wx4.sinaimg.cn/large/5d08c2e3ly1hw1v27vc1uj23402c0hdu.jpg,https://wx4.sinaimg.cn/large/5d08c2e3ly1hw1v29eacpj23402c0u0x.jpg",,,2024-11-28T12:55:39,iPhone客户端,2,1,0,tiger泰格伍兹,,2024-11-28 12:55:39,True
5105324732189812	,P2ewh9bFy,三个火枪手，挥杆🏌️♂️在会安。大老王他们这几天在岘港享受阳光下的潇洒，羡慕啊！#打遍全球高尔夫# ,,"https://wx2.sinaimg.cn/large/5d08c2e3ly1hw0rk33fjoj22c03401kz.jpg,https://wx1.sinaimg.cn/large/5d08c2e3ly1hw0rk1tr2aj22c03401kz.jpg,https://wx2.sinaimg.cn/large/5d08c2e3ly1hw0rk4e5brj22c03401kz.jpg",,,2024-11-27T14:08:51,iPhone客户端,5,0,0,打遍全球高尔夫,,2024-11-27 14:08:51,True
5105069561218791	,P27SI573V,WCBA河南女篮主场对阵天津女篮，主队104:63获得胜利✌️，面对全华班的天津客队河南队开局士气如虹，这也是她们第一次个主场赛事，实力雄厚的主队上半场就得分超过60分，奠定了胜利的基础，后半场替补轮转，全员得分把主场的气氛点燃到最高。B组的实力也是泾渭分明，外援依然是球队的核心。 ,,"https://wx3.sinaimg.cn/large/5d08c2e3ly1hvzy8zxotzj23402c0hdu.jpg,https://wx1.sinaimg.cn/large/5d08c2e3ly1hvzy90yd3ij23402c04qq.jpg,https://wx1.sinaimg.cn/large/5d08c2e3ly1hvzy91vjiij23402c0u0x.jpg,https://wx1.sinaimg.cn/large/5d08c2e3ly1hvzy92qduij23402c01ky.jpg,https://wx2.sinaimg.cn/large/5d08c2e3ly1hvzy8yshdgj23402c01ky.jpg,https://wx3.sinaimg.cn/large/5d08c2e3ly1hvzy93hshjj23402c0qv5.jpg",,,2024-11-26T21:14:53,iPhone客户端,2,1,0,,,2024-11-26 21:14:53,True
5104948568132149	,P24Jyy7xH,LPGA的球员姜孝林（丹尼尔-姜）准备参加DP赛事之一的澳大利亚公开赛了，女子球员参加男子职业赛事不少了，索伦斯坦、奥查娅、魏圣美等都有美巡赛事的征战记录，当时也是在状态最棒的时候打的，尤其小魔女魏圣美那时候开球距离将近300码，似乎在距离上不吃亏，应该说给男子职业赛事增添了亮点。女子中巡球员也有参赛的记录，杨涛丽以及张婕娜琳等在中巡男子赛事也打出或优异成绩。从刚刚结束的LPGA收官战的CME赛事数据📊看，排在前列的球员开球距离平均在260码左右，这个距离在男子职业赛事7200码的梯台上有点吃力，相对来说女子职业球员的短杆过硬，但是铁杆和长杆的质量在距离拉长后就会下降⬇️，这也是她们虽然参赛但是要想打出更优秀的成绩也困难的原因所在。这次姜孝林在墨尔本参赛，也是赛事的亮点之一，不求成绩多么出众要的是有那么一点与众不同。这个赛季对于丹尼尔-姜来说不是一个满意的时段，没能进入最后的分钱大会也是状态一般的写照，姜孝林开球距离在250码左右，她的各方面很均衡，曾经获得过女子PGA championship大满贯冠军，国内球迷印象深刻的是她在旗忠球会获得的别克锦标赛冠军🏆，精准的短杆彰显实力。这次参赛的球场是维多利亚以及金斯顿-希思，澳洲林克斯球场的球道硬滚动距离多一些，对于她是好的一面，但是果岭也硬停球不易，期望她能发挥自己的强项，享受比赛吧。#女子高尔夫球员参加男子职业赛事#,,"https://wx3.sinaimg.cn/large/5d08c2e3ly1hvzkcu8l4xj20gi0c7jxq.jpg,https://wx3.sinaimg.cn/large/5d08c2e3ly1hvzkcujzdpj20i20c1td0.jpg",,,2024-11-26T13:14:07,iPhone客户端,4,6,1,女子高尔夫球员参加男子职业赛事,,2024-11-26 13:14:07,True
5104708440032548	,P1Yug08sY,WCBA四川主场对阵福建晋江女篮，三巨头李梦王思雨以及韩旭上场时间仅有十多分钟的情况下，依然以133:58的悬殊比分赢了对手。三位女将加上高颂就是基本盘，轮转阵容也很强，得分能力也得点赞👍，133分在四十分钟的女篮赛事中也较少见到，本赛季的四川女篮常规赛全华班出战，季后赛的时候两大内线主力外援坎贝奇和琼斯助阵，她俩的加入让球队的实力又上一个台阶。早两年看看四川还有内蒙能抗衡，今年租借了江苏的两位外线主力，加上又把上赛季扛着内蒙前进的琼斯纳入帐下，想必今年的冠军应该无忧了吧。女篮赛事把好球员收归阵中，上赛季的个别场次就寡淡无味，大腕们遇上弱队早早打卡下班，似乎国家队主力的联赛锤炼的量都不够，季后赛上强对抗后伤病不断，临到大赛时期队里用人捉襟见肘，关注女篮这么长时间以来，总是觉得百花齐放，每一队各有特色最好，让联赛更有质量才能有中国女篮新的明天。,,"https://wx3.sinaimg.cn/large/5d08c2e3ly1hvysrz6p7uj23402c04qq.jpg,https://wx1.sinaimg.cn/large/5d08c2e3ly1hvysry8j6bj23402c0x6p.jpg,https://wx4.sinaimg.cn/large/5d08c2e3ly1hvyss00jvpj23402c0u0x.jpg,https://wx2.sinaimg.cn/large/5d08c2e3ly1hvyss0tl24j23402c0u0x.jpg",,,2024-11-25T21:19:55,iPhone客户端,3,1,0,,,2024-11-25 21:19:55,True
5104553298499018	,P1Us1zEYW,CME的最后一场真精彩，提提库和尹安琪的冠军争夺打到了最后一洞和最后一推，周日决赛轮赛场风和日丽，也是出好成绩的时候。尹安琪出色的推杆屡屡推进长推的小鸟，还剩两洞的时候领先2杆，看上去400万美金的冠军奖赏唾手可得，但是这个时候提提库发起了冲锋，长铁攻果岭一个幸运的弹跳小球越过沙坑留下了老鹰的机会，尹安琪也是一个漂亮的切杆把球放在旗杆🚩一码半的距离，这时候考验的时刻到了，提提库率先推进老鹰，尹安琪短推拉左从洞边滑过。。。最后一洞又是提提库漂亮的铁杆再一次留下很近的小鸟机会，尹安琪的小鸟机会再一次滑洞而过，提提库把握住了这个推杆，最后两洞-3的优异表现反超尹安琪1杆捧起了冠军奖杯🏆！#2024CME大奖赛#,,"https://wx4.sinaimg.cn/large/5d08c2e3ly1hvyayf73izj23402c04qq.jpg,https://wx1.sinaimg.cn/large/5d08c2e3ly1hvyayg988tj23402c0x6p.jpg,https://wx3.sinaimg.cn/large/5d08c2e3ly1hvyayh851sj23402c0x6p.jpg,https://wx2.sinaimg.cn/large/5d08c2e3ly1hvyaye7fy5j23402c0u0x.jpg,https://wx2.sinaimg.cn/large/5d08c2e3ly1hvyayi4frgj23402c01ky.jpg,https://wx2.sinaimg.cn/large/5d08c2e3ly1hvyayizs09j23402c07wi.jpg,https://wx2.sinaimg.cn/large/5d08c2e3ly1hvyayjv687j23402c0npd.jpg,https://wx4.sinaimg.cn/large/5d08c2e3ly1hvyayknd7gj23402c0kjl.jpg,https://wx1.sinaimg.cn/large/5d08c2e3ly1hvyayli24fj23402c0x6p.jpg",,,2024-11-25T11:03:27,iPhone客户端,13,4,1,2024CME大奖赛,,2024-11-25 11:03:27,True
5104281616910464	,P1NnPsZJ6,中国男篮亚洲杯对阵蒙古男篮90:52完成了任务，亚洲杯小组赛主要的对手是日本队，上一场对阵日本被他们拔了头筹，这次咋滴也得扳回来，不仅仅是荣誉的问题，更是男篮需要救赎，人家把咱们都排亚洲第八了，还不奋起等菜啊？！赛事过程不用说，对阵关岛以及蒙古这些队球员们要的是信念，年轻人要迅速成长起来，和足球一样换血和换代都是必须的，老的阵容已经属于过去式，老叔就看你的啦！#2025男篮亚洲杯#,,"https://wx3.sinaimg.cn/large/5d08c2e3ly1hvxfr7iqegj23402c04qq.jpg,https://wx1.sinaimg.cn/large/5d08c2e3ly1hvxfr6ihcxj23402c0u0x.jpg,https://wx2.sinaimg.cn/large/5d08c2e3ly1hvxfr8fuesj23402c0x6p.jpg,https://wx1.sinaimg.cn/large/5d08c2e3ly1hvxfr9iwirj23402c0b2a.jpg,https://wx2.sinaimg.cn/large/5d08c2e3ly1hvxfraewqmj23402c0x6p.jpg,https://wx1.sinaimg.cn/large/5d08c2e3ly1hvxfrb8atej23402c0kjl.jpg",,,2024-11-24T17:03:53,iPhone客户端,1,1,0,2025男篮亚洲杯,,2024-11-24 17:03:53,True
5104242744365303	,P1Mn8ijC7,小将周彦含又一次捧起了冠军🏆奖杯，在刚刚结束的2024海峡杯-厦门公开赛上他以-20的成绩夺冠，旁边老爸的笑容很灿烂。强壮的身板，乐观开朗的性格，看好他的明天！#2024中巡赛# ,,"https://wx2.sinaimg.cn/large/5d08c2e3ly1hvxbaec662j23402c0u0x.jpg,https://wx4.sinaimg.cn/large/5d08c2e3ly1hvxbafh5rbj23402c0u0x.jpg,https://wx2.sinaimg.cn/large/5d08c2e3ly1hvxbagg1mzj23402c0u0x.jpg,https://wx3.sinaimg.cn/large/5d08c2e3ly1hvxbaheaogj23402c0hdt.jpg,https://wx4.sinaimg.cn/large/5d08c2e3ly1hvxbaiinm9j23402c0kjm.jpg,https://wx4.sinaimg.cn/large/5d08c2e3ly1hvxbadb06nj23402c0hdt.jpg,https://wx3.sinaimg.cn/large/5d08c2e3ly1hvxbaji5gtj23402c0u0x.jpg,https://wx4.sinaimg.cn/large/5d08c2e3ly1hvxbakcp9vj23402c0e81.jpg,https://wx2.sinaimg.cn/large/5d08c2e3ly1hvxbalccjhj23402c01ky.jpg",,,2024-11-24T14:29:25,iPhone客户端,3,1,0,2024中巡赛,,2024-11-24 14:29:25,True
