id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105864397030535	,P2syHtuXJ,"在长沙发现了一家妆造心仪的写真馆 以后可以经常去拍 离家很近～ 
 
长沙
 ",,"https://wx1.sinaimg.cn/large/006AWG9Igy1hw2hhfiujpj30u0140n44.jpg,https://wx1.sinaimg.cn/large/006AWG9Igy1hw2hhfwlgkj30u0140te9.jpg,https://wx3.sinaimg.cn/large/006AWG9Igy1hw2hhf2osbj30u0140n2g.jpg,https://wx2.sinaimg.cn/large/006AWG9Igy1hw2hhgcon1j30u01407dx.jpg,https://wx2.sinaimg.cn/large/006AWG9Igy1hw2hhgpuljj30u0140gro.jpg,https://wx2.sinaimg.cn/large/006AWG9Igy1hw2hhh2917j30u0140790.jpg,https://wx2.sinaimg.cn/large/006AWG9Igy1hw2hhhhlnuj30u0140ahp.jpg,https://wx3.sinaimg.cn/large/006AWG9Igy1hw2hhhxn34j30u01407bo.jpg,https://wx3.sinaimg.cn/large/006AWG9Igy1hw2hhib08ej30u0140tfm.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F0042xO8Agx08jX7zPudN0f0f01009fDz0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F001sVnNXgx08jX7zS4SH0f0f01009H1P0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003JtRL8gx08jX7zZAX50f0f0100a3820k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000hflbwgx08jX7A1Xz20f0f010092jT0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F001jF0nggx08jX7A3YH60f0f010095o70k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003Sa95zgx08jX7AbiGI0f0f01009gCH0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002JQ6C9gx08jX7AjhwA0f0f01009aKY0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F00452ECIgx08jX7AlkZO0f0f01009mcR0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F00035zOxgx08jX7Anula0f0f010099PT0k01.mov,长沙,2024-11-29T01:53:17,iPhone 16 Pro Max,14,14,1,,,2024-11-29 01:53:17,True
5104636959130494	,P1WCXCjg2,"喜欢大理拍的这套少女
🩰 ",,"https://wx2.sinaimg.cn/large/006AWG9Igy1hvykjra3cvj30u0140h21.jpg,https://wx4.sinaimg.cn/large/006AWG9Igy1hvykjrquqdj30u00u0ncm.jpg,https://wx1.sinaimg.cn/large/006AWG9Igy1hvykjs7skij30u00u0dsg.jpg,https://wx4.sinaimg.cn/large/006AWG9Igy1hvykjtjd3jj30u00u0tks.jpg,https://wx1.sinaimg.cn/large/006AWG9Igy1hvykju0motj30u00u0k3o.jpg,https://wx3.sinaimg.cn/large/006AWG9Igy1hvykjuew4xj30u00u0dtv.jpg,https://wx4.sinaimg.cn/large/006AWG9Igy1hvykjut3tfj30u00u0k3e.jpg,https://wx2.sinaimg.cn/large/006AWG9Igy1hvykjvcccij30u00u0nef.jpg,https://wx4.sinaimg.cn/large/006AWG9Igy1hvykjvr93rj30u00u0dtl.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002SCaf2gx08jRID1SFG0f0f01004VBn0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F004ivMEqgx08jRID4vFJ0f0f01006kj30k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F004d3yPngx08jRID5MKY0f0f010057V70k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F001TZwgcgx08jRID6UJF0f0f01004UrM0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F004d05Vegx08jRID8itq0f0f010057xL0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F001m2Fxtgx08jRIDcR8P0f0f01005MWS0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F004AGWEtgx08jRIDlTNl0f0f0100602m0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000Dag28gx08jRIDnE120f0f010067tL0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F00104iiKgx08jRIDoVCw0f0f01006smx0k01.mov,,2024-11-25T16:35:53,iPhone 16 Pro Max,14,5,0,,,2024-11-25 16:35:53,True
5104629786870221	,P1WrosPg1,切过鼻翼的宝 疤痕怎么样啊？#疤痕# ,,,,,2024-11-25T16:07:23,iPhone 16 Pro Max,2,2,0,疤痕,,2024-11-25 16:07:23,True
5103959507210009	,P1F0iufEt,"这次去大理拍写真 发现的好东西～
 用来擦素颜霜或者身体乳都好方便 ！！！ 绝了
搜关键词：身体乳油手套 素颜霜神器 ",,https://wx3.sinaimg.cn/large/006AWG9Igy1hvweohf94oj30u0140ao7.jpg,https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000Rir7sgx08jOJLFQNa0f0f01004kI20k01.mov,,2024-11-23T19:43:56,iPhone 16 Pro Max,2,5,0,,,2024-11-23 19:43:56,True
5103176713765940	,P1kDJfNGY,帮我拉皮的医院转发一下,,,,,2024-11-21T15:53:23,iPhone 16 Pro Max,1,1,1,,,2024-11-21 15:53:23,False,7661043617,歌娜整形外科医院,5103118356580870	,P1j7BrBZ4,"歌娜轮廓模特招募第二期活动正式开始了
❣️活动项目❣️
【免费案例】 2名
【5折案例】 2名
*仅限于初次轮廓*
主刀院长：金炫佑，首尔大学医学博士毕业，前元辰整形医院，前DA整形医院轮廓担当主刀院长。
轮廓临床手术数8672名，刀工流畅，术后可即可查看ct数据，手术安心cctv全程监控无幽灵医生。
轮廓跨年模特活动开始招募
对轮廓感兴趣的朋友赶紧报名咨询吧
【活动申请方式】
关注我们+转发+评论 微博或者微信私信我们截图转发评论的图片申请
本人照片提交：直视镜头拍摄，正面+侧面45度+侧面90度无化妆无美图照片
年龄：
希望手术的日期：
❤️❤️号：
💙报名截止日期：2024.11.30~2025.12.11
💚手术截止日期：2025.02.28为止
ct长图耐心观看#韩国歌娜##面部轮廓##轮廓整形#",,"https://wx2.sinaimg.cn/large/008msXpDgy1hvtq49oap6j31hc2mt1kx.jpg,https://wx1.sinaimg.cn/large/008msXpDgy1hvtq4ba6vjj30xc6hcnpd.jpg,https://wx1.sinaimg.cn/large/008msXpDgy1hvtq4cb5thj30xc6hce81.jpg,https://wx3.sinaimg.cn/large/008msXpDgy1hvtq4dbr04j30xc7s0u0x.jpg,https://wx4.sinaimg.cn/large/008msXpDly1hvtq4sjthfj31900u0dir.jpg,https://wx1.sinaimg.cn/large/008msXpDly1hvtq53vb6pj31900u0tbv.jpg,https://wx2.sinaimg.cn/large/008msXpDgy1hvtq4dxznnj30j60j6jtn.jpg,https://wx4.sinaimg.cn/large/008msXpDgy1hvtq4efb9lj30j60j6jv2.jpg","https://f.video.weibocdn.com/o0/E9q1OF6hlx08jL2b2Hxm010412008Ezg0E010.mp4?label=mp4_720p&template=1080x720.25.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732889897&ssig=%2FaU3Um02vv&KID=unistore,video",,2024-11-21T12:01:30,iPhone 13,16,28,22,"韩国歌娜,面部轮廓,轮廓整形",,2024-11-21 12:01:30
5102873602164624	,P1cKQ957i,"四号去🇰🇷当特种兵
 do脸 ",,https://wx1.sinaimg.cn/large/006AWG9Igy1hvsy1jrhwhj30u01iw0uc.jpg,,,2024-11-20T19:48:56,iPhone 16 Pro Max,3,1,0,,,2024-11-20 19:48:56,True
5102778874073781	,P1ai3h5M9,"昨天打完第二支 今天完全没食欲
逼着自己吃点 不然我怕低血糖
嘴是一点都不馋了 连外卖app都没兴趣看… ",,,,,2024-11-20T13:32:31,iPhone 16 Pro Max,1,6,0,,,2024-11-20 13:32:31,True
5102552035366235	,P14obmw0b,"想做人中窝
 ",,,,,2024-11-19T22:31:09,iPhone 16 Pro Max,1,3,0,,,2024-11-19 22:31:09,True
5102487860150566	,P12IG0Dau,"替西帕肽第二支扎完～
继续减肥
 ",,https://wx2.sinaimg.cn/large/006AWG9Igy1hvrpprg91bj30u0140wkk.jpg,,,2024-11-19T18:16:08,iPhone 16 Pro Max,5,27,0,,,2024-11-19 18:16:08,True
5102336400165337	,P0YMo0H0J,我这次可能换一家 //@魔法少女kkkkk:宝宝脂肪卧蚕是去21吗还是去哪家！,,,,,2024-11-19T08:14:17,iPhone 16 Pro Max,0,3,0,,魔法少女kkkkk,2024-11-19 08:14:17,False,6042730162,小双鱼爱吃甜,5102000094315042	,P0Q1Xi6xs,"🇰🇷12月任务：
埋线双眼皮面诊➕脂肪眼窝填充➕脂肪卧蚕
私密水润🪡和美白   有时间的话就打个营养针
juvelook水光 ",,,,,2024-11-18T09:57:56,iPhone 16 Pro Max,3,3,2,,,2024-11-18 09:57:56
