id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106090369617784	,P2yraEm1y,"『再见爱人』 留几手为啥不支棱了？#留几手#葛夕#情感#荷尔蒙#哼哈 
曲曲的日常的微博视频
 ",,,"https://f.video.weibocdn.com/o0/iJs2M4Fjlx08jY7fmypy01041201YsQA0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732883859&ssig=2vWx%2BgVRKl&KID=unistore,video",,2024-11-29T16:51:13,微博视频号,30,2,8,"留几手,情感",,2024-11-29 16:51:13,True
5106069148010710	,P2xSWxBX0,"从业自媒体五年以来，为什么我从不跟同行交流！#女性智慧# 
曲曲的日常的微博视频
 ",,,"https://f.video.weibocdn.com/o0/5ywzCK1Ilx08jY1sgvpm01041202KAj30E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1Cx9YB1mmR49jS&Expires=1732883851&ssig=ZTMg1S6n3g&KID=unistore,video",,2024-11-29T15:26:54,微博视频号,40,5,4,女性智慧,,2024-11-29 15:26:54,True
5105766308513981	,P2q0uzISh,曲曲11月第二次随笔《“躲一躲”从来都不是最优解》你要相信，登过的山路多了，山路也能被我们趟成康庄大道！#曲曲随笔##女性成长##认知思维##女性智慧##大女人语录# ,,https://wx1.sinaimg.cn/large/008w4kWMgy1hw26978th8j30ri5bib29.jpg,,,2024-11-28T19:23:31,华为 Mate X5 典藏版,116,9,13,"曲曲随笔,女性成长,认知思维,女性智慧,大女人语录",,2024-11-28 19:23:31,True
5105744607184061	,P2pruu8TX,"解锁婚后新阶段：价值重塑#女性成长# 
曲曲的日常的微博视频
 ",,,"https://f.video.weibocdn.com/o0/U7KFhJDXlx08jWAPemFG01041200Nfeg0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732883859&ssig=ZvZ4o4J4an&KID=unistore,video",,2024-11-28T17:57:17,微博视频号,45,0,9,女性成长,,2024-11-28 17:57:17,True
5105731164441817	,P2p5OiDwd,"没有实现财富自由前，你就不是你！#认知思维 #女性智慧 #女性成长 
曲曲的日常的微博视频
 ",,,"https://f.video.weibocdn.com/o0/Zr8sgvwdlx08jWxe1GCk01041201xn8s0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732883859&ssig=Q673AE8pJL&KID=unistore,video",,2024-11-28T17:03:52,微博视频号,147,3,53,认知思维 ,,2024-11-28 17:03:52,True
5105721718868109	,P2oQzBd01,"艺术院校的女孩子，择偶一定要擦亮眼睛！！#女性成长 #情感 #女性智慧 
曲曲的日常的微博视频
 ",,,"https://f.video.weibocdn.com/o0/2ajtd1lclx08jWuEjpMs01041200oHNi0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732883859&ssig=N%2FwnlToOZI&KID=unistore,video",,2024-11-28T16:26:20,微博视频号,56,0,11,女性成长 ,,2024-11-28 16:26:20,True
5105721040175779	,P2oPu0JJ9,"通透育儿观：孩子为自己而生！#育儿#情感#女性成长 
曲曲的日常的微博视频
 ",,,"https://f.video.weibocdn.com/o0/QOl134Tylx08jWusJN5S01041200RJUr0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732883859&ssig=5ZaYPjOOW3&KID=unistore,video",,2024-11-28T16:23:38,微博视频号,132,2,24,育儿,,2024-11-28 16:23:38,True
5105437137438066	,P2hrzvcYO,"理事会大选结束啦！ 闺蜜联盟的宝子们简直卧虎藏龙！！#闺蜜联盟理事会#女性成长 #情感 
曲曲的日常的微博视频
 ",,,"https://f.video.weibocdn.com/o0/qvV4RuL4lx08jVeZoq2Y01041200UfKJ0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732883859&ssig=Q90HSzjg9g&KID=unistore,video",,2024-11-27T21:35:30,微博视频号,44,1,5,闺蜜联盟理事会,,2024-11-27 21:35:30,True
5105383509070474	,P2g34C3DY,"要想做一个成功的人，首先我们要做一个勇敢的人，直面问题，找到一切可能性理解问题、攻克问题，如果我们能将所有生命中遇到过的问题都整理成“教案”，那么我们人生中的问题将越来越少，困难也不再是困难，而是激发我内啡肽的挑战！你要相信，登过的山多了，山路也能被我们趟成康庄大道！#曲曲随笔#情感#女性成长#商业思维#认知思维 
曲曲的日常的微博视频",,,"https://f.video.weibocdn.com/o0/pVWrN966lx08jV0lS6D601041203syhU0E020.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732883859&ssig=zuncTbjQgS&KID=unistore,video",,2024-11-27T18:02:25,微博视频号,194,10,48,"曲曲随笔,女性成长",,2024-11-27 18:02:25,True
5105067315431539	,P27P5mMZt,"拒绝AA制，中国女生的海外恋爱观！#女性成长 #情感 #曲曲 
曲曲的日常的微博视频
 ",,,"https://f.video.weibocdn.com/o0/QPg7yFswlx08jTC4mmuY01041201ipOn0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732883859&ssig=Dz5C1XyscG&KID=unistore,video",,2024-11-26T21:05:58,微博视频号,90,3,30,女性成长 ,,2024-11-26 21:05:58,True
