id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106006693251149	,P2wgddDLT,创作拍摄发型道具  ,,"https://wx2.sinaimg.cn/large/006CjUvdly8hw2xvpwlm2j30j60oqtaz.jpg,https://wx3.sinaimg.cn/large/006CjUvdly8hw2xvq1gdaj30j60oqjtp.jpg",,,2024-11-29T11:18:43,vivo手机,15,1,0,,,2024-11-29 11:18:43,True
5105996045488735	,P2vZ2n1RZ,在之前，我一直认为Farmacy的卸妆已经相当出色了，但自从尝试了EVELOM之后，我才真正体会到了它的卓越之处。真的是超级棒的产品，我已经使用了第三罐，依然爱不释手！ ,,https://wx4.sinaimg.cn/large/006CjUvdly8hw2wnpso7uj30j60icq3x.jpg,,,2024-11-29T10:36:25,vivo手机,13,1,0,,,2024-11-29 10:36:25,True
5105644287299594	,P2mPGuCXo,今天，我成功地将妆容化得如此完美，以至于没有任何卡粉现象！这是一个值得记录的时刻！ ,,"https://wx4.sinaimg.cn/large/006CjUvdly8hw1s9bqmpyj30j60dk0u8.jpg,https://wx1.sinaimg.cn/large/006CjUvdly8hw1s9bv3dzj30j60oq416.jpg,https://wx4.sinaimg.cn/large/006CjUvdly8hw1s9bz4lmj30j60dkwfr.jpg,https://wx4.sinaimg.cn/large/006CjUvdly8hw1s9c2u6mj30j60oq78e.jpg,https://wx3.sinaimg.cn/large/006CjUvdly8hw1s9c8taoj30j60gbgna.jpg,https://wx2.sinaimg.cn/large/006CjUvdly8hw1s9cd11tj30j60dkmyx.jpg",,,2024-11-28T11:18:39,vivo手机,23,1,0,,,2024-11-28 11:18:39,True
5105634162513011	,P2mzmaxKr,想把头发剪了去烫个法式甜妹头  ,,https://wx4.sinaimg.cn/large/006CjUvdly8hw1r3he15kj30j60hhjs3.jpg,,,2024-11-28T10:38:25,vivo手机,25,1,0,,,2024-11-28 10:38:25,True
5104919919724047	,P23ZlENFt,今天我的眼睛突然肿胀得几乎变成了纯单眼皮，尽管我尝试画了卧蚕和双眼皮，但效果似乎与平时截然不同，仿佛变成了一个铁T般的面孔。这让我不禁疑惑，为什么我不是一个单眼皮呢？ ,,"https://wx4.sinaimg.cn/large/006CjUvdly8hvzh2eccouj30j60o7dha.jpg,https://wx3.sinaimg.cn/large/006CjUvdly8hvzh2eh8pvj30j60ic0ul.jpg,https://wx2.sinaimg.cn/large/006CjUvdly8hvzh2em6g4j30j60byq3r.jpg",,,2024-11-26T11:20:16,vivo手机,0,0,0,,,2024-11-26 11:20:16,True
5104909110477915	,P23HV20kj,失眠似乎能让人拥有无暇的肌肤，仿佛祛除了黑眼圈，还能让皮肤看起来如同磨皮拉满般光滑细腻。 ,,"https://wx1.sinaimg.cn/large/006CjUvdly8hvzftpjmqkj30j60dkdgw.jpg,https://wx3.sinaimg.cn/large/006CjUvdly8hvzftpph9ij30j60dkab3.jpg,https://wx4.sinaimg.cn/large/006CjUvdly8hvzftpudbvj30j60dkwfi.jpg",,,2024-11-26T10:37:19,vivo手机,0,1,0,,,2024-11-26 10:37:19,True
5104557245857797	,P1UyoozSB,有时候，我们可能会因为跟随美妆博主的建议去扎某个发型，结果却导致了头发的掉落。这种情况是值得还是不值得呢？ ,,https://wx1.sinaimg.cn/large/006CjUvdly8hvybewsb1gj30j60oqju9.jpg,,,2024-11-25T11:19:07,vivo手机,0,0,0,,,2024-11-25 11:19:07,True
5104547049770361	,P1UhWEZIt,新的一年即将到来，可是脸上的痘痘似乎又开始恶化。真是让人无奈，希望上天能够怜悯我的这张脸，让痘痘远离我！ ,,https://wx4.sinaimg.cn/large/006CjUvdly8hvya8rmrk9j30c80b0dg6.jpg,,,2024-11-25T10:38:37,vivo手机,0,1,0,,,2024-11-25 10:38:37,True
5104194938211426	,P1L81ysam,#安心变美狂欢季##晚安#在现代社会，黑眼圈似乎已经成为了我们的标配。时间紧迫，压力山大，我们总是找各种借口来逃避现实，在夜晚放纵自己，却又舍不得离开温暖的被窝。我们似乎忘记了要好好照顾自己的身心，让自己的精神得到放松。让我们一起在评论区打卡，放下手机，享受美好的“美容觉”吧！ ,,https://wx2.sinaimg.cn/large/006CjUvdly8hvx5sy7athj30j60mj40w.jpg,,,2024-11-24T11:19:27,vivo手机,1,1,0,"安心变美狂欢季,晚安",,2024-11-24 11:19:27,True
5104184158849456	,P1KQDB89a,剪短发会上瘾，还可以再短！  ,,https://wx1.sinaimg.cn/large/006CjUvdly8hvx4kdflczj30j615ln1g.jpg,,,2024-11-24T10:36:37,vivo手机,0,0,0,,,2024-11-24 10:36:37,True
5103832466460062	,P1BHor6yy,在忙碌的工作第一天，我们可以在有限的时间内完成精致的妆容。然而，期待在下个月能够调整作息，避免在办公室的化妆时光。美妆时间管理 ,,https://wx1.sinaimg.cn/large/006CjUvdly8hvw06agkfqj30j60dkq4i.jpg,,,2024-11-23T11:19:07,vivo手机,0,1,0,,,2024-11-23 11:19:07,True
5103821593775426	,P1BpRfQ9Y,"几根小小的杂毛，总是让人显得毛糙且自然卷曲。然而，它们唯一的优点似乎就是被夸奖的又黑又亮。现在，我终于能够摆脱这些杂毛，让自己看起来更加整洁和自然。
 ",,"https://wx4.sinaimg.cn/large/006CjUvdly8hvvyxc107jj30j60oqtb1.jpg,https://wx2.sinaimg.cn/large/006CjUvdly8hvvyxc6kc8j30j60oqwgq.jpg",,,2024-11-23T10:35:55,vivo手机,0,1,0,,,2024-11-23 10:35:55,True
5103470072039737	,P1sgT8yCZ,这些口红的外观设计非常可爱，颜色也很吸引人。然而，我个人对于714号口红的细闪效果并不太喜欢。 ,,"https://wx3.sinaimg.cn/large/006CjUvdly8hvuujya8alj30j60dk75i.jpg,https://wx3.sinaimg.cn/large/006CjUvdly8hvuujydl5cj30j60oqta9.jpg,https://wx4.sinaimg.cn/large/006CjUvdly8hvuujyjasrj30j60dk75d.jpg,https://wx3.sinaimg.cn/large/006CjUvdly8hvuujymyutj30j60oq0u5.jpg",,,2024-11-22T11:19:06,vivo手机,0,0,0,,,2024-11-22 11:19:06,True
